Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004086970737289521,0.0017346053772766695,0.0,0.2,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008173941474579042,0.007805724197745013,0.0,0.9,0.012430939226519336,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012260912211868563,0.019080659150043366,0.0,1.0,0.027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016347882949158083,0.023417172593235037,0.0,1.0,0.03038674033149171,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020434853686447606,0.029488291413703384,0.0,1.0,0.03314917127071823,0.3,0.06382978723404255,0.0,0.0,0.0,0.0
6,0.024521824423737126,0.03816131830008673,0.0,1.0,0.03867403314917127,0.9,0.19148936170212766,0.0,0.0,0.0,0.0
7,0.028608795161026646,0.04163052905464007,0.0,1.0,0.04005524861878453,1.0,0.2127659574468085,0.0,0.0,0.0,0.0
8,0.032695765898316166,0.05030355594102342,0.25,1.0,0.04834254143646409,1.0,0.23404255319148937,0.0,0.0,0.0,0.0
9,0.03678273663560569,0.05724197745013009,0.25,1.0,0.05386740331491713,1.0,0.2978723404255319,0.0,0.0,0.0,0.0
10,0.04086970737289521,0.06764960971379011,0.25,1.0,0.06767955801104972,1.0,0.3191489361702128,0.0,0.0,0.0,0.0
11,0.04495667811018473,0.07372072853425846,0.25,1.0,0.07596685082872928,1.0,0.3404255319148936,0.0,0.0,0.0,0.0
12,0.04904364884747425,0.08759757155247182,0.25,1.0,0.08977900552486189,1.0,0.3617021276595745,0.0,0.0,0.0,0.0
13,0.053130619584763776,0.09280138768430182,0.25,1.0,0.09806629834254144,1.0,0.3617021276595745,0.0,0.0,0.0,0.0
14,0.05721759032205329,0.0997398091934085,0.25,1.0,0.10359116022099447,1.0,0.3829787234042553,0.0,0.0,0.0,0.0
15,0.061304561059342816,0.10581092801387684,0.5,1.0,0.10911602209944751,1.0,0.425531914893617,0.0,0.0,0.0,0.0
16,0.06539153179663233,0.11448395490026018,0.5,1.0,0.12154696132596685,1.0,0.425531914893617,0.0,0.0,0.0,0.0
17,0.06947850253392186,0.12836079791847355,0.5,1.0,0.1408839779005525,1.0,0.425531914893617,0.0,0.0,0.0,0.0
18,0.07356547327121138,0.14050303555941024,0.5,1.0,0.15469613259668508,1.0,0.425531914893617,0.0,0.0,0.0,0.0
19,0.0776524440085009,0.1491760624457936,0.5,1.0,0.16574585635359115,1.0,0.425531914893617,0.0,0.0,0.0,0.0
20,0.08173941474579043,0.15871639202081528,0.5,1.0,0.18093922651933703,1.0,0.425531914893617,0.0,0.0,0.0,0.0
21,0.08582638548307994,0.1691240242844753,0.5,1.0,0.19475138121546962,1.0,0.425531914893617,0.0,0.0,0.0,0.0
22,0.08991335622036946,0.17519514310494363,0.5,1.0,0.20165745856353592,1.0,0.425531914893617,0.0,0.0,0.0,0.0
23,0.09400032695765899,0.18126626192541198,0.5,1.0,0.20994475138121546,1.0,0.425531914893617,0.0,0.0,0.0,0.0
24,0.0980872976949485,0.1873373807458803,0.5,1.0,0.21823204419889503,1.0,0.425531914893617,0.0,0.0,0.0,0.0
25,0.10217426843223802,0.19340849956634865,0.5,1.0,0.22375690607734808,1.0,0.425531914893617,0.0,0.0,0.0,0.0
26,0.10626123916952755,0.20294882914137033,0.5,1.0,0.2361878453038674,1.0,0.425531914893617,0.0,0.0,0.0,0.0
27,0.11034820990681707,0.20728534258456202,0.5,1.0,0.24171270718232044,1.0,0.44680851063829785,0.0,0.0,0.0,0.0
