Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004153513872736335,0.003676470588235294,0.0,0.1,0.0064516129032258064,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.003676470588235294,0.0,0.1,0.0064516129032258064,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.0055147058823529415,0.0,0.1,0.0064516129032258064,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.007352941176470588,0.0,0.1,0.0064516129032258064,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.011948529411764705,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
6,0.02492108323641801,0.014705882352941176,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
7,0.029074597109154346,0.01838235294117647,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
8,0.03322811098189068,0.022058823529411766,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
9,0.03738162485462702,0.024816176470588234,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
10,0.04153513872736335,0.03308823529411765,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
11,0.04568865260009968,0.03676470588235294,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
12,0.04984216647283602,0.03952205882352941,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
13,0.05399568034557235,0.04136029411764706,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
14,0.05814919421830869,0.042279411764705885,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
15,0.062302708091045024,0.04411764705882353,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
16,0.06645622196378136,0.04595588235294118,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
17,0.0706097358365177,0.04779411764705882,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
18,0.07476324970925403,0.051470588235294115,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
19,0.07891676358199036,0.05422794117647059,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
20,0.0830702774547267,0.05514705882352941,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
21,0.08722379132746304,0.057904411764705885,0.0,0.1,0.0064516129032258064,0.1,0.006060606060606061,0.0,0.0
22,0.09137730520019936,0.06158088235294118,0.0,0.2,0.012903225806451613,0.2,0.012121212121212121,0.0,0.0
23,0.0955308190729357,0.0661764705882353,0.0,0.2,0.012903225806451613,0.2,0.012121212121212121,0.0,0.0
24,0.09968433294567204,0.06985294117647059,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
25,0.10383784681840838,0.07261029411764706,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
26,0.1079913606911447,0.07628676470588236,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
27,0.11214487456388104,0.0818014705882353,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
28,0.11629838843661738,0.08731617647058823,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
29,0.12045190230935371,0.08823529411764706,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
30,0.12460541618209005,0.09191176470588236,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
31,0.1287589300548264,0.09466911764705882,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
32,0.1329124439275627,0.10110294117647059,0.0,0.2,0.012903225806451613,0.3,0.01818181818181818,0.0,0.0
33,0.13706595780029907,0.10477941176470588,0.0,0.2,0.012903225806451613,0.5,0.030303030303030304,0.0,0.0
