Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.0040936630096610445,0.003834355828220859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008187326019322089,0.005368098159509203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012280989028983134,0.006901840490797546,0.0,0.1,0.001394700139470014,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016374652038644178,0.015337423312883436,0.0,0.7,0.009762900976290097,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020468315048305225,0.026840490797546013,0.0,1.0,0.015341701534170154,0.0,0.0,0.3,0.23076923076923078,0.0,0.0
6,0.02456197805796627,0.03680981595092025,0.0,1.0,0.019525801952580194,0.0,0.0,0.6,0.46153846153846156,0.0,0.0
7,0.028655641067627313,0.04754601226993865,0.0,1.0,0.02510460251046025,0.1,0.058823529411764705,0.6,0.46153846153846156,0.0,0.0
8,0.032749304077288356,0.05828220858895705,0.0,1.0,0.03486750348675035,0.1,0.058823529411764705,0.9,0.6923076923076923,0.0,0.0
9,0.0368429670869494,0.06825153374233128,0.25,1.0,0.040446304044630406,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
10,0.04093663009661045,0.07975460122699386,0.25,1.0,0.043235704323570434,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
11,0.04503029310627149,0.09125766871165644,0.25,1.0,0.0502092050209205,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
12,0.04912395611593254,0.10199386503067484,0.25,1.0,0.06276150627615062,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
13,0.05321761912559358,0.1142638036809816,0.25,1.0,0.08368200836820083,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
14,0.057311282135254625,0.12960122699386503,0.25,1.0,0.10181311018131102,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
15,0.06140494514491567,0.14340490797546013,0.25,1.0,0.12412831241283125,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
16,0.06549860815457671,0.15644171779141106,0.25,1.0,0.14365411436541142,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
17,0.06959227116423776,0.17101226993865032,0.25,1.0,0.16736401673640167,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
18,0.0736859341738988,0.18328220858895705,0.25,1.0,0.18828451882845187,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
19,0.07777959718355985,0.18558282208588958,0.25,1.0,0.18828451882845187,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
20,0.0818732601932209,0.18558282208588958,0.25,1.0,0.18828451882845187,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
21,0.08596692320288193,0.18634969325153375,0.25,1.0,0.18828451882845187,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
22,0.09006058621254298,0.1901840490797546,0.25,1.0,0.1896792189679219,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
23,0.09415424922220403,0.19478527607361965,0.25,1.0,0.1910739191073919,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
24,0.09824791223186508,0.19785276073619631,0.25,1.0,0.1910739191073919,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
25,0.10234157524152612,0.20245398773006135,0.25,1.0,0.19525801952580196,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
26,0.10643523825118716,0.20552147239263804,0.25,1.0,0.19525801952580196,0.1,0.058823529411764705,1.0,0.8461538461538461,0.0,0.0
