Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.002944062806673209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.007850834151128557,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
3,0.012512512512512513,0.013738959764474975,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,0.0
4,0.01668335001668335,0.016683022571148183,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.2,0.15384615384615385,0.2,0.16666666666666666,0.0,0.0
5,0.020854187520854186,0.023552502453385672,0.0,0.2,0.013157894736842105,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.5,0.38461538461538464,0.2,0.16666666666666666,0.0,0.0
6,0.025025025025025027,0.029440628066732092,0.0,0.3,0.019736842105263157,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.0,0.0,0.8,0.6153846153846154,0.2,0.16666666666666666,0.0,0.0
7,0.029195862529195864,0.03532875368007851,0.0,0.4,0.02631578947368421,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.2,0.15384615384615385,0.9,0.6923076923076923,0.2,0.16666666666666666,0.0,0.0
8,0.0333667000333667,0.042198233562315994,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.3,0.23076923076923078,0.9,0.6923076923076923,0.2,0.16666666666666666,0.0,0.0
9,0.03753753753753754,0.04906771344455348,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.6,0.46153846153846156,0.9,0.6923076923076923,0.2,0.16666666666666666,0.0,0.0
10,0.04170837504170837,0.05593719332679097,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.7,0.5384615384615384,0.9,0.6923076923076923,0.2,0.16666666666666666,0.0,0.0
11,0.04587921254587921,0.06771344455348381,0.0,1.0,0.08552631578947369,0.1,0.034482758620689655,0.1,0.1,0.1,0.011494252873563218,0.7,0.5384615384615384,0.9,0.6923076923076923,0.2,0.16666666666666666,0.0,0.0
12,0.05005005005005005,0.07948969578017664,0.0,1.0,0.10526315789473684,0.2,0.06896551724137931,0.1,0.1,0.1,0.011494252873563218,0.7,0.5384615384615384,0.9,0.6923076923076923,0.2,0.16666666666666666,0.1,0.09090909090909091
13,0.05422088755422089,0.08930323846908735,0.0,1.0,0.125,0.2,0.06896551724137931,0.1,0.1,0.1,0.011494252873563218,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.1,0.09090909090909091
14,0.05839172505839173,0.0971540726202159,0.0,1.0,0.1513157894736842,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.1,0.09090909090909091
15,0.06256256256256257,0.1099116781157998,0.0,1.0,0.16447368421052633,0.2,0.06896551724137931,0.1,0.1,0.8,0.09195402298850575,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.2,0.18181818181818182
16,0.0667334000667334,0.12266928361138371,0.0,1.0,0.18421052631578946,0.2,0.06896551724137931,0.1,0.1,0.8,0.09195402298850575,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.2,0.18181818181818182
17,0.07090423757090424,0.1324828263002944,0.125,1.0,0.20394736842105263,0.2,0.06896551724137931,0.1,0.1,0.9,0.10344827586206896,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.2,0.18181818181818182
18,0.07507507507507508,0.14327772325809618,0.125,1.0,0.20394736842105263,0.2,0.06896551724137931,0.1,0.1,1.0,0.13793103448275862,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.2,0.18181818181818182
19,0.07924591257924592,0.15799803729146222,0.125,1.0,0.21052631578947367,0.2,0.06896551724137931,0.1,0.1,1.0,0.21839080459770116,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.2,0.18181818181818182
20,0.08341675008341674,0.16683022571148184,0.125,1.0,0.2236842105263158,0.2,0.06896551724137931,0.1,0.1,1.0,0.26436781609195403,0.7,0.5384615384615384,0.9,0.6923076923076923,0.3,0.25,0.2,0.18181818181818182
21,0.08758758758758758,0.17664376840039253,0.25,1.0,0.23684210526315788,0.2,0.06896551724137931,0.1,0.1,1.0,0.3103448275862069,0.7,0.5384615384615384,0.9,0.6923076923076923,0.4,0.3333333333333333,0.2,0.18181818181818182
22,0.09175842509175842,0.18351324828263002,0.25,1.0,0.24342105263157895,0.2,0.06896551724137931,0.1,0.1,1.0,0.3103448275862069,0.7,0.5384615384615384,0.9,0.6923076923076923,0.4,0.3333333333333333,0.2,0.18181818181818182
