Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.0021344717182497333,0.0,0.1,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008234519104084322,0.007470651013874066,0.0,0.4,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012351778656126482,0.008537886872998933,0.0,0.4,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016469038208168644,0.012806830309498399,0.0,0.6,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020586297760210804,0.0192102454642476,0.0,0.9,0.020089285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024703557312252964,0.026680896478121666,0.0,1.0,0.029017857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.028820816864295124,0.032017075773746,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03293807641633729,0.03948772678762007,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03705533596837945,0.042689434364994665,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04117259552042161,0.048025613660619,0.0,1.0,0.04241071428571429,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04528985507246377,0.052294557097118465,0.0,1.0,0.049107142857142856,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
12,0.04940711462450593,0.0576307363927428,0.0,1.0,0.05357142857142857,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05352437417654809,0.0576307363927428,0.0,1.0,0.05357142857142857,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05764163372859025,0.06296691568836713,0.0,1.0,0.05580357142857143,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0
15,0.06175889328063241,0.0672358591248666,0.0,1.0,0.05803571428571429,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0
16,0.06587615283267458,0.06937033084311633,0.0,1.0,0.060267857142857144,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0
17,0.06999341238471674,0.07257203842049093,0.0,1.0,0.06473214285714286,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0
18,0.0741106719367589,0.07790821771611527,0.0,1.0,0.07142857142857142,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0
19,0.07822793148880106,0.07897545357524013,0.0,1.0,0.07366071428571429,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0
20,0.08234519104084322,0.0832443970117396,0.0,1.0,0.078125,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
21,0.08646245059288538,0.08537886872998933,0.0,1.0,0.078125,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
22,0.09057971014492754,0.09178228388473852,0.0,1.0,0.08258928571428571,0.1,0.1,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
23,0.0946969696969697,0.096051227321238,0.0,1.0,0.08928571428571429,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
24,0.09881422924901186,0.09925293489861259,0.0,1.0,0.09375,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
25,0.10293148880105402,0.10245464247598719,0.0,1.0,0.10044642857142858,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
26,0.10704874835309618,0.10352187833511206,0.0,1.0,0.10044642857142858,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.0,0.0
27,0.11116600790513834,0.10779082177161152,0.0,1.0,0.10267857142857142,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.1,0.08333333333333333
28,0.1152832674571805,0.11099252934898612,0.0,1.0,0.10491071428571429,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.2,0.2,0.1,0.08333333333333333
29,0.11940052700922266,0.1152614727854856,0.0,1.0,0.10491071428571429,0.2,0.2,0.2,0.13333333333333333,0.1,0.09090909090909091,0.2,0.2,0.1,0.08333333333333333
30,0.12351778656126482,0.11846318036286019,0.0,1.0,0.10491071428571429,0.2,0.2,0.2,0.13333333333333333,0.1,0.09090909090909091,0.2,0.2,0.1,0.08333333333333333
31,0.12763504611330698,0.12166488794023479,0.0,1.0,0.10714285714285714,0.2,0.2,0.2,0.13333333333333333,0.1,0.09090909090909091,0.2,0.2,0.1,0.08333333333333333
32,0.13175230566534915,0.12273212379935966,0.0,1.0,0.10714285714285714,0.2,0.2,0.2,0.13333333333333333,0.1,0.09090909090909091,0.2,0.2,0.1,0.08333333333333333
33,0.1358695652173913,0.128068303094984,0.0,1.0,0.11160714285714286,0.2,0.2,0.2,0.13333333333333333,0.1,0.09090909090909091,0.3,0.3,0.1,0.08333333333333333
34,0.13998682476943347,0.13020277481323372,0.0,1.0,0.11160714285714286,0.2,0.2,0.3,0.2,0.1,0.09090909090909091,0.4,0.4,0.1,0.08333333333333333
35,0.14410408432147562,0.13660618996798293,0.0,1.0,0.11830357142857142,0.2,0.2,0.3,0.2,0.1,0.09090909090909091,0.4,0.4,0.1,0.08333333333333333
