Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.004268943436499467,0.0,0.3,0.006696428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008234519104084322,0.008537886872998933,0.0,0.4,0.008928571428571428,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012351778656126482,0.016008537886873,0.0,0.8,0.017857142857142856,0.1,0.1,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016469038208168644,0.0192102454642476,0.0,0.9,0.020089285714285716,0.1,0.1,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
5,0.020586297760210804,0.021344717182497332,0.0,1.0,0.022321428571428572,0.1,0.1,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
6,0.024703557312252964,0.025613660618996798,0.0,1.0,0.024553571428571428,0.1,0.1,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
7,0.028820816864295124,0.029882604055496264,0.0,1.0,0.024553571428571428,0.1,0.1,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
8,0.03293807641633729,0.035218783351120594,0.0,1.0,0.024553571428571428,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
9,0.03705533596837945,0.03628601921024546,0.0,1.0,0.026785714285714284,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
10,0.04117259552042161,0.042689434364994665,0.0,1.0,0.03571428571428571,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
11,0.04528985507246377,0.051227321237993596,0.0,1.0,0.044642857142857144,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
12,0.04940711462450593,0.052294557097118465,0.0,1.0,0.046875,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
13,0.05352437417654809,0.05549626467449306,0.0,1.0,0.046875,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
14,0.05764163372859025,0.05869797225186766,0.0,1.0,0.05133928571428571,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
15,0.06175889328063241,0.05869797225186766,0.0,1.0,0.05133928571428571,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
16,0.06587615283267458,0.05976520811099253,0.0,1.0,0.05357142857142857,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
17,0.06999341238471674,0.06616862326574173,0.0,1.0,0.05803571428571429,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.3,0.25
18,0.0741106719367589,0.06937033084311633,0.0,1.0,0.060267857142857144,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.3,0.25
