Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.007470651013874066,0.0,0.3,0.006696428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008234519104084322,0.0096051227321238,0.0,0.3,0.006696428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012351778656126482,0.011739594450373533,0.0,0.4,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016469038208168644,0.016008537886873,0.0,0.6,0.013392857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020586297760210804,0.021344717182497332,0.0,0.8,0.017857142857142856,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024703557312252964,0.026680896478121666,0.0,0.9,0.020089285714285716,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
7,0.028820816864295124,0.029882604055496264,0.0,1.0,0.024553571428571428,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
8,0.03293807641633729,0.03415154749199573,0.0,1.0,0.026785714285714284,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
9,0.03705533596837945,0.03948772678762007,0.0,1.0,0.03125,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
10,0.04117259552042161,0.04375667022411953,0.0,1.0,0.033482142857142856,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
11,0.04528985507246377,0.048025613660619,0.0,1.0,0.03571428571428571,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
12,0.04940711462450593,0.051227321237993596,0.0,1.0,0.03794642857142857,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
13,0.05352437417654809,0.0576307363927428,0.0,1.0,0.049107142857142856,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
14,0.05764163372859025,0.060832443970117396,0.0,1.0,0.049107142857142856,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
15,0.06175889328063241,0.060832443970117396,0.0,1.0,0.049107142857142856,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
16,0.06587615283267458,0.064034151547492,0.0,1.0,0.049107142857142856,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
17,0.06999341238471674,0.06616862326574173,0.0,1.0,0.05357142857142857,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
18,0.0741106719367589,0.07043756670224119,0.0,1.0,0.05803571428571429,0.3,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
