Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.0043821209465381246,0.0,0.2,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.006134969325153374,0.0,0.2,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.009640666082383873,0.0,0.5,0.015197568389057751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.012269938650306749,0.0,0.7,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.016652059596844872,0.0,1.0,0.030395136778115502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.019281332164767746,0.0,1.0,0.03343465045592705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.02852485737571312,0.025416301489921123,0.0,1.0,0.03951367781155015,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.032599837000814993,0.02716914986853637,0.0,1.0,0.0425531914893617,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03667481662591687,0.035056967572304996,0.0,1.0,0.05167173252279635,0.2,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
10,0.040749796251018745,0.03856266432953549,0.0,1.0,0.05167173252279635,0.2,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
11,0.04482477587612062,0.04119193689745837,0.0,1.0,0.0547112462006079,0.2,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
