Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.007011393514460999,0.0,0.2,0.0060790273556231,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.011393514460999123,0.0,0.5,0.015197568389057751,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.014899211218229623,0.0,0.7,0.02127659574468085,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.016652059596844872,0.0,0.7,0.02127659574468085,0.2,0.03571428571428571,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.021034180543382998,0.0,0.9,0.02735562310030395,0.3,0.05357142857142857,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.025416301489921123,0.0,1.0,0.030395136778115502,0.3,0.05357142857142857,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
7,0.02852485737571312,0.033304119193689745,0.0,1.0,0.0364741641337386,0.4,0.07142857142857142,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
8,0.032599837000814993,0.040315512708150744,0.0,1.0,0.03951367781155015,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
9,0.03667481662591687,0.044697633654688866,0.0,1.0,0.04559270516717325,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
10,0.040749796251018745,0.049079754601226995,0.0,1.0,0.05167173252279635,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
11,0.04482477587612062,0.05083260297984225,0.0,1.0,0.05167173252279635,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
12,0.0488997555012225,0.056091148115687994,0.0,1.0,0.05167173252279635,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
13,0.05297473512632437,0.06310254163014899,0.0,1.0,0.060790273556231005,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
14,0.05704971475142624,0.06660823838737949,0.0,1.0,0.06382978723404255,0.5,0.08928571428571429,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
15,0.061124694376528114,0.07099035933391762,0.0,1.0,0.0668693009118541,0.6,0.10714285714285714,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
16,0.06519967400162999,0.07274320771253287,0.0,1.0,0.0668693009118541,0.6,0.10714285714285714,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
17,0.06927465362673187,0.07624890446976336,0.0,1.0,0.06990881458966565,0.6,0.10714285714285714,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
18,0.07334963325183375,0.08063102541630149,0.0,1.0,0.0729483282674772,0.7,0.125,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.10526315789473684
19,0.07742461287693561,0.08588957055214724,0.0,1.0,0.08206686930091185,0.7,0.125,0.3,0.14285714285714285,0.0,0.0,0.1,0.04,0.2,0.10526315789473684
20,0.08149959250203749,0.08939526730937773,0.0,1.0,0.08814589665653495,0.8,0.14285714285714285,0.3,0.14285714285714285,0.0,0.0,0.1,0.04,0.2,0.10526315789473684
21,0.08557457212713937,0.09290096406660824,0.0,1.0,0.08814589665653495,0.9,0.16071428571428573,0.3,0.14285714285714285,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
22,0.08964955175224124,0.09553023663453111,0.0,1.0,0.0911854103343465,1.0,0.17857142857142858,0.3,0.14285714285714285,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
23,0.09372453137734311,0.09903593339176162,0.0,1.0,0.09422492401215805,1.0,0.17857142857142858,0.3,0.14285714285714285,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
24,0.097799511002445,0.10254163014899212,0.0,1.0,0.09422492401215805,1.0,0.19642857142857142,0.3,0.14285714285714285,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
25,0.10187449062754686,0.10604732690622261,0.0,1.0,0.09422492401215805,1.0,0.19642857142857142,0.4,0.19047619047619047,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
26,0.10594947025264874,0.11218229623137599,0.0,1.0,0.10030395136778116,1.0,0.19642857142857142,0.4,0.19047619047619047,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
27,0.1100244498777506,0.1200701139351446,0.0,1.0,0.10030395136778116,1.0,0.21428571428571427,0.4,0.19047619047619047,0.0,0.0,0.2,0.08,0.2,0.10526315789473684
28,0.11409942950285248,0.12357581069237511,0.0,1.0,0.10030395136778116,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
29,0.11817440912795436,0.12620508326029797,0.0,1.0,0.10030395136778116,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
30,0.12224938875305623,0.12883435582822086,0.0,1.0,0.1033434650455927,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
31,0.1263243683781581,0.13234005258545137,0.0,1.0,0.10638297872340426,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
32,0.13039934800325997,0.13584574934268187,0.0,1.0,0.11550151975683891,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
33,0.13447432762836187,0.1375985977212971,0.0,1.0,0.11550151975683891,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
34,0.13854930725346373,0.1446099912357581,0.0,1.0,0.11854103343465046,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
35,0.1426242868785656,0.14899211218229624,0.0,1.0,0.12462006079027356,1.0,0.21428571428571427,0.4,0.19047619047619047,0.1,0.07142857142857142,0.3,0.12,0.2,0.10526315789473684
36,0.1466992665036675,0.15249780893952672,0.0,1.0,0.1276595744680851,1.0,0.21428571428571427,0.4,0.19047619047619047,0.2,0.14285714285714285,0.3,0.12,0.2,0.10526315789473684
37,0.15077424612876936,0.15687992988606486,0.0,1.0,0.13069908814589665,1.0,0.21428571428571427,0.4,0.19047619047619047,0.3,0.21428571428571427,0.3,0.12,0.2,0.10526315789473684
38,0.15484922575387122,0.16213847502191062,0.0,1.0,0.1337386018237082,1.0,0.21428571428571427,0.5,0.23809523809523808,0.3,0.21428571428571427,0.3,0.12,0.2,0.10526315789473684
39,0.15892420537897312,0.16739702015775634,0.0,1.0,0.13677811550151975,1.0,0.25,0.5,0.23809523809523808,0.3,0.21428571428571427,0.4,0.16,0.2,0.10526315789473684
40,0.16299918500407498,0.17353198948290974,0.0,1.0,0.1398176291793313,1.0,0.26785714285714285,0.5,0.23809523809523808,0.3,0.21428571428571427,0.4,0.16,0.2,0.10526315789473684
41,0.16707416462917685,0.17791411042944785,0.0,1.0,0.1458966565349544,1.0,0.26785714285714285,0.5,0.23809523809523808,0.3,0.21428571428571427,0.4,0.16,0.2,0.10526315789473684
42,0.17114914425427874,0.1831726555652936,0.0,1.0,0.14893617021276595,1.0,0.26785714285714285,0.7,0.3333333333333333,0.3,0.21428571428571427,0.4,0.16,0.3,0.15789473684210525
43,0.1752241238793806,0.18930762489044697,0.0,1.0,0.16109422492401215,1.0,0.26785714285714285,0.7,0.3333333333333333,0.3,0.21428571428571427,0.4,0.16,0.4,0.21052631578947367
44,0.17929910350448247,0.1936897458369851,0.0,1.0,0.16717325227963525,1.0,0.26785714285714285,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
45,0.18337408312958436,0.19631901840490798,0.0,1.0,0.17325227963525835,1.0,0.26785714285714285,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
46,0.18744906275468623,0.19982471516213848,0.0,1.0,0.17933130699088146,1.0,0.26785714285714285,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
47,0.1915240423797881,0.20245398773006135,0.0,1.0,0.17933130699088146,1.0,0.2857142857142857,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
48,0.19559902200489,0.20595968448729185,0.0,1.0,0.182370820668693,1.0,0.2857142857142857,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
49,0.19967400162999185,0.20683610867659946,0.0,1.0,0.18541033434650456,1.0,0.2857142857142857,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
50,0.20374898125509372,0.2112182296231376,0.0,1.0,0.18541033434650456,1.0,0.30357142857142855,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
51,0.2078239608801956,0.21647677475898336,0.0,1.0,0.1884498480243161,1.0,0.30357142857142855,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
52,0.21189894050529748,0.21998247151621383,0.0,1.0,0.1884498480243161,1.0,0.30357142857142855,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
53,0.21597392013039934,0.22173531989482909,0.0,1.0,0.19148936170212766,1.0,0.30357142857142855,0.7,0.3333333333333333,0.3,0.21428571428571427,0.5,0.2,0.4,0.21052631578947367
54,0.2200488997555012,0.22436459246275198,0.0,1.0,0.19148936170212766,1.0,0.30357142857142855,0.7,0.3333333333333333,0.4,0.2857142857142857,0.5,0.2,0.4,0.21052631578947367
55,0.2241238793806031,0.22962313759859773,0.0,1.0,0.1945288753799392,1.0,0.30357142857142855,0.7,0.3333333333333333,0.4,0.2857142857142857,0.6,0.24,0.4,0.21052631578947367
56,0.22819885900570497,0.2331288343558282,0.0,1.0,0.2006079027355623,1.0,0.32142857142857145,0.7,0.3333333333333333,0.4,0.2857142857142857,0.6,0.24,0.4,0.21052631578947367
57,0.23227383863080683,0.2401402278702892,0.0,1.0,0.2066869300911854,1.0,0.32142857142857145,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.5,0.2631578947368421
58,0.23634881825590873,0.2462751971954426,0.0,1.0,0.2127659574468085,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.5,0.2631578947368421
59,0.2404237978810106,0.25153374233128833,0.0,1.0,0.22188449848024316,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.5,0.2631578947368421
60,0.24449877750611246,0.25766871165644173,0.0,1.0,0.22492401215805471,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.5,0.2631578947368421
61,0.24857375713121435,0.26117440841367223,0.0,1.0,0.22796352583586627,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.6,0.3157894736842105
62,0.2526487367563162,0.26117440841367223,0.0,1.0,0.22796352583586627,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.6,0.3157894736842105
63,0.2567237163814181,0.26292725679228746,0.0,1.0,0.23100303951367782,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.6,0.3157894736842105
64,0.26079869600651995,0.26643295354951796,0.0,1.0,0.23708206686930092,1.0,0.3392857142857143,0.7,0.3333333333333333,0.5,0.35714285714285715,0.6,0.24,0.7,0.3684210526315789
65,0.26487367563162184,0.26818580192813324,0.0,1.0,0.24012158054711247,1.0,0.3392857142857143,0.7,0.3333333333333333,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
66,0.26894865525672373,0.2743207712532866,0.0,1.0,0.24316109422492402,1.0,0.35714285714285715,0.7,0.3333333333333333,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
67,0.27302363488182557,0.27695004382120947,0.0,1.0,0.24316109422492402,1.0,0.35714285714285715,0.8,0.38095238095238093,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
68,0.27709861450692747,0.27957931638913236,0.0,1.0,0.24316109422492402,1.0,0.35714285714285715,0.8,0.38095238095238093,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
69,0.28117359413202936,0.2839614373356705,0.0,1.0,0.24924012158054712,1.0,0.35714285714285715,0.9,0.42857142857142855,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
70,0.2852485737571312,0.2848378615249781,0.0,1.0,0.25227963525835867,1.0,0.35714285714285715,0.9,0.42857142857142855,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
71,0.2893235533822331,0.2900964066608238,0.0,1.0,0.2553191489361702,1.0,0.35714285714285715,0.9,0.42857142857142855,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
72,0.293398533007335,0.294478527607362,0.0,1.0,0.25835866261398177,1.0,0.35714285714285715,0.9,0.42857142857142855,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
73,0.2974735126324368,0.2971078001752848,0.0,1.0,0.26443768996960487,1.0,0.35714285714285715,0.9,0.42857142857142855,0.6,0.42857142857142855,0.6,0.24,0.7,0.3684210526315789
74,0.3015484922575387,0.30148992112182293,0.0,1.0,0.270516717325228,1.0,0.35714285714285715,0.9,0.42857142857142855,0.7,0.5,0.6,0.24,0.7,0.3684210526315789
75,0.3056234718826406,0.30499561787905344,0.0,1.0,0.2735562310030395,1.0,0.35714285714285715,0.9,0.42857142857142855,0.7,0.5,0.6,0.24,0.7,0.3684210526315789
76,0.30969845150774244,0.3093777388255916,0.0,1.0,0.2796352583586626,1.0,0.35714285714285715,0.9,0.42857142857142855,0.7,0.5,0.6,0.24,0.7,0.3684210526315789
77,0.31377343113284434,0.3137598597721297,0.0,1.0,0.2826747720364742,1.0,0.35714285714285715,0.9,0.42857142857142855,0.8,0.5714285714285714,0.6,0.24,0.7,0.3684210526315789
78,0.31784841075794623,0.3172655565293602,0.0,1.0,0.2857142857142857,1.0,0.35714285714285715,0.9,0.42857142857142855,0.8,0.5714285714285714,0.6,0.24,0.7,0.3684210526315789
79,0.32192339038304807,0.32252410166520595,0.0,1.0,0.2887537993920973,1.0,0.35714285714285715,0.9,0.42857142857142855,0.8,0.5714285714285714,0.6,0.24,0.7,0.3684210526315789
80,0.32599837000814996,0.32865907099035935,0.0,1.0,0.2917933130699088,1.0,0.375,0.9,0.42857142857142855,0.8,0.5714285714285714,0.6,0.24,0.7,0.3684210526315789
81,0.33007334963325186,0.33041191936897457,0.0,1.0,0.2917933130699088,1.0,0.375,0.9,0.42857142857142855,0.8,0.5714285714285714,0.6,0.24,0.7,0.3684210526315789
82,0.3341483292583537,0.3339176161262051,0.0,1.0,0.2978723404255319,1.0,0.375,0.9,0.42857142857142855,0.8,0.5714285714285714,0.6,0.24,0.7,0.3684210526315789
83,0.3382233088834556,0.3374233128834356,0.0,1.0,0.2978723404255319,1.0,0.39285714285714285,0.9,0.42857142857142855,0.8,0.5714285714285714,0.7,0.28,0.7,0.3684210526315789
84,0.3422982885085575,0.3409290096406661,0.0,1.0,0.3009118541033435,1.0,0.4107142857142857,0.9,0.42857142857142855,0.8,0.5714285714285714,0.7,0.28,0.7,0.3684210526315789
85,0.3463732681336593,0.3453111305872042,0.0,1.0,0.3069908814589666,1.0,0.4107142857142857,0.9,0.42857142857142855,0.8,0.5714285714285714,0.7,0.28,0.7,0.3684210526315789
86,0.3504482477587612,0.3496932515337423,0.0,1.0,0.3100303951367781,1.0,0.4107142857142857,0.9,0.42857142857142855,0.8,0.5714285714285714,0.7,0.28,0.7,0.3684210526315789
87,0.3545232273838631,0.3549517966695881,0.0,1.0,0.3130699088145897,1.0,0.4107142857142857,0.9,0.42857142857142855,0.9,0.6428571428571429,0.7,0.28,0.8,0.42105263157894735
88,0.35859820700896494,0.35758106923751093,0.0,1.0,0.3130699088145897,1.0,0.4107142857142857,0.9,0.42857142857142855,0.9,0.6428571428571429,0.7,0.28,0.8,0.42105263157894735
89,0.36267318663406684,0.3628396143733567,0.0,1.0,0.3191489361702128,1.0,0.4107142857142857,0.9,0.42857142857142855,1.0,0.7142857142857143,0.7,0.28,0.8,0.42105263157894735
