Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004153513872736335,0.001838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.011029411764705883,0.0,0.6,0.03870967741935484,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.01838235294117647,0.0,0.6,0.03870967741935484,0.3,0.01818181818181818,0.0,0.0
4,0.01661405549094534,0.030330882352941176,0.0,1.0,0.07096774193548387,0.6,0.03636363636363636,0.0,0.0
5,0.020767569363681675,0.04136029411764706,0.0,1.0,0.07096774193548387,0.7,0.04242424242424243,0.0,0.0
6,0.02492108323641801,0.04503676470588235,0.0,1.0,0.07096774193548387,0.7,0.04242424242424243,0.0,0.0
7,0.029074597109154346,0.05238970588235294,0.0,1.0,0.07096774193548387,1.0,0.06666666666666667,0.0,0.0
8,0.03322811098189068,0.0625,0.0,1.0,0.07096774193548387,1.0,0.08484848484848485,0.0,0.0
9,0.03738162485462702,0.07352941176470588,0.0,1.0,0.07741935483870968,1.0,0.10303030303030303,0.0,0.0
10,0.04153513872736335,0.08363970588235294,0.0,1.0,0.07741935483870968,1.0,0.11515151515151516,0.0,0.0
11,0.04568865260009968,0.09466911764705882,0.0,1.0,0.08387096774193549,1.0,0.1393939393939394,0.0,0.0
12,0.04984216647283602,0.10753676470588236,0.0,1.0,0.09032258064516129,1.0,0.14545454545454545,0.2,0.06896551724137931
13,0.05399568034557235,0.11213235294117647,0.0,1.0,0.09032258064516129,1.0,0.15757575757575756,0.2,0.06896551724137931
14,0.05814919421830869,0.12040441176470588,0.0,1.0,0.0967741935483871,1.0,0.15757575757575756,0.2,0.06896551724137931
15,0.062302708091045024,0.12867647058823528,0.0,1.0,0.0967741935483871,1.0,0.1696969696969697,0.2,0.06896551724137931
16,0.06645622196378136,0.140625,0.0,1.0,0.10967741935483871,1.0,0.18181818181818182,0.2,0.06896551724137931
17,0.0706097358365177,0.15533088235294118,0.0,1.0,0.11612903225806452,1.0,0.21212121212121213,0.2,0.06896551724137931
18,0.07476324970925403,0.16727941176470587,0.0,1.0,0.11612903225806452,1.0,0.23636363636363636,0.2,0.06896551724137931
