Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.003676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.007352941176470588,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.011029411764705883,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.015625,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.021139705882352942,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.025735294117647058,0.0,0.2,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029074597109154346,0.03216911764705882,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
8,0.03322811098189068,0.034926470588235295,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
9,0.03738162485462702,0.03952205882352941,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
10,0.04153513872736335,0.043198529411764705,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
11,0.04568865260009968,0.04871323529411765,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
12,0.04984216647283602,0.05698529411764706,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
13,0.05399568034557235,0.05974264705882353,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
14,0.05814919421830869,0.06433823529411764,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
15,0.062302708091045024,0.06525735294117647,0.0,0.4,0.11764705882352941,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
16,0.06645622196378136,0.06709558823529412,0.0,0.4,0.11764705882352941,0.1,0.047619047619047616,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
17,0.0706097358365177,0.07169117647058823,0.0,0.4,0.11764705882352941,0.1,0.047619047619047616,0.0,0.0,0.2,0.14285714285714285,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
18,0.07476324970925403,0.07720588235294118,0.0,0.4,0.11764705882352941,0.1,0.047619047619047616,0.0,0.0,0.3,0.21428571428571427,0.2,0.18181818181818182,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
19,0.07891676358199036,0.08272058823529412,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
20,0.0830702774547267,0.08639705882352941,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
21,0.08722379132746304,0.08823529411764706,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
22,0.09137730520019936,0.09099264705882353,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
23,0.0955308190729357,0.09650735294117647,0.0,0.6,0.17647058823529413,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
24,0.09968433294567204,0.09926470588235294,0.0,0.6,0.17647058823529413,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
25,0.10383784681840838,0.10386029411764706,0.0,0.6,0.17647058823529413,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
26,0.1079913606911447,0.10661764705882353,0.0,0.6,0.17647058823529413,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.3,0.2727272727272727,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
27,0.11214487456388104,0.11029411764705882,0.0,0.6,0.17647058823529413,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.4,0.36363636363636365,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
28,0.11629838843661738,0.1130514705882353,0.0,0.6,0.17647058823529413,0.3,0.14285714285714285,0.0,0.0,0.4,0.2857142857142857,0.4,0.36363636363636365,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
29,0.12045190230935371,0.11488970588235294,0.0,0.6,0.17647058823529413,0.3,0.14285714285714285,0.0,0.0,0.4,0.2857142857142857,0.4,0.36363636363636365,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
30,0.12460541618209005,0.11580882352941177,0.0,0.6,0.17647058823529413,0.3,0.14285714285714285,0.0,0.0,0.4,0.2857142857142857,0.4,0.36363636363636365,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
31,0.1287589300548264,0.11764705882352941,0.0,0.6,0.17647058823529413,0.3,0.14285714285714285,0.0,0.0,0.4,0.2857142857142857,0.4,0.36363636363636365,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
32,0.1329124439275627,0.125,0.0,0.6,0.17647058823529413,0.3,0.14285714285714285,0.0,0.0,0.4,0.2857142857142857,0.4,0.36363636363636365,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.3,0.125
33,0.13706595780029907,0.13051470588235295,0.0,0.6,0.17647058823529413,0.4,0.19047619047619047,0.0,0.0,0.4,0.2857142857142857,0.4,0.36363636363636365,0.3,0.16666666666666666,0.0,0.0,0.1,0.09090909090909091,0.3,0.125
