Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.004765687053216839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.012708498808578236,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.015885623510722795,0.0,0.1,0.1,0.1,0.02127659574468085,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.020651310563939634,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.027005559968228753,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.030182684670373314,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
7,0.029318143742670465,0.03494837172359015,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
8,0.03350644999162339,0.03891977760127085,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
9,0.03769475624057631,0.04527402700555997,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
10,0.041883062489529235,0.04765687053216839,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
11,0.04607136873848216,0.04924543288324067,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
12,0.05025967498743508,0.054011119936457505,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
13,0.054447981236388006,0.05798252581413821,0.0,0.1,0.1,0.2,0.0425531914893617,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
14,0.05863628748534093,0.06274821286735505,0.0,0.1,0.1,0.3,0.06382978723404255,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
15,0.06282459373429385,0.06830818109610802,0.0,0.1,0.1,0.3,0.06382978723404255,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
16,0.06701289998324678,0.0698967434471803,0.0,0.1,0.1,0.3,0.06382978723404255,0.1,0.1,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
17,0.07120120623219969,0.07227958697378872,0.0,0.1,0.1,0.3,0.06382978723404255,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
18,0.07538951248115262,0.07704527402700556,0.0,0.1,0.1,0.4,0.0851063829787234,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
19,0.07957781873010554,0.07863383637807785,0.0,0.1,0.1,0.4,0.0851063829787234,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
20,0.08376612497905847,0.08101667990468626,0.0,0.1,0.1,0.4,0.0851063829787234,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
21,0.08795443122801139,0.08419380460683082,0.0,0.1,0.1,0.4,0.0851063829787234,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
22,0.09214273747696432,0.08657664813343924,0.0,0.1,0.1,0.4,0.0851063829787234,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18181818181818182
23,0.09633104372591723,0.08975377283558379,0.0,0.1,0.1,0.5,0.10638297872340426,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18181818181818182
24,0.10051934997487016,0.09531374106433678,0.0,0.1,0.1,0.7,0.14893617021276595,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18181818181818182
25,0.10470765622382308,0.10325655281969817,0.0,0.1,0.1,0.7,0.14893617021276595,0.2,0.2,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18181818181818182
26,0.10889596247277601,0.1096108022239873,0.0,0.2,0.2,0.8,0.1702127659574468,0.3,0.3,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18181818181818182
27,0.11308426872172893,0.11596505162827642,0.0,0.2,0.2,0.8,0.1702127659574468,0.3,0.3,0.2,0.14285714285714285,0.1,0.1,0.2,0.14285714285714285,0.1,0.037037037037037035,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18181818181818182
