Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.004096346059315091,0.0055762081784386614,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008192692118630182,0.00929368029739777,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012289038177945273,0.013011152416356878,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016385384237260363,0.01858736059479554,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020481730296575455,0.026022304832713755,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
6,0.024578076355890547,0.02973977695167286,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
7,0.028674422415205635,0.03345724907063197,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
8,0.03277076847452073,0.0362453531598513,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
9,0.036867114533835815,0.040892193308550186,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
10,0.04096346059315091,0.04460966542750929,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
11,0.045059806652466,0.048327137546468404,0.0,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
12,0.049156152711781094,0.05297397769516728,0.0,0.3,0.23076923076923078,0.0,0.0,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
13,0.05325249877109618,0.05855018587360595,0.0,0.4,0.3076923076923077,0.0,0.0,0.1,0.041666666666666664,0.0,0.0,0.2,0.10526315789473684
