Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.003971405877680699,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.010325655281969817,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.014297061159650517,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.020651310563939634,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.026211278792692614,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.03177124702144559,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.03812549642573471,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.043685464654487687,0.0,0.0,0.0,0.1,0.02127659574468085,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.04765687053216839,0.0,0.0,0.0,0.1,0.02127659574468085,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.050833995234312944,0.0,0.0,0.0,0.1,0.02127659574468085,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.056393963463065924,0.0,0.0,0.0,0.1,0.02127659574468085,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.09090909090909091
12,0.05025967498743508,0.06274821286735505,0.0,0.0,0.0,0.2,0.0425531914893617,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
13,0.054447981236388006,0.06671961874503574,0.0,0.0,0.0,0.2,0.0425531914893617,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
14,0.05863628748534093,0.07069102462271644,0.0,0.0,0.0,0.2,0.0425531914893617,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
15,0.06282459373429385,0.07466243050039714,0.0,0.0,0.0,0.2,0.0425531914893617,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
16,0.06701289998324678,0.07625099285146943,0.0,0.0,0.0,0.3,0.06382978723404255,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
17,0.07120120623219969,0.07942811755361398,0.0,0.0,0.0,0.3,0.06382978723404255,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
18,0.07538951248115262,0.08339952343129468,0.0,0.0,0.0,0.3,0.06382978723404255,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
19,0.07957781873010554,0.08657664813343924,0.0,0.0,0.0,0.3,0.06382978723404255,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
20,0.08376612497905847,0.08895949166004766,0.0,0.0,0.0,0.3,0.06382978723404255,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
21,0.08795443122801139,0.09451945988880063,0.0,0.0,0.0,0.3,0.06382978723404255,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
22,0.09214273747696432,0.09928514694201747,0.0,0.0,0.0,0.4,0.0851063829787234,0.3,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
23,0.09633104372591723,0.10405083399523431,0.0,0.0,0.0,0.5,0.10638297872340426,0.4,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
24,0.10051934997487016,0.10722795869737888,0.0,0.0,0.0,0.5,0.10638297872340426,0.4,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
25,0.10470765622382308,0.11199364575059571,0.0,0.0,0.0,0.5,0.10638297872340426,0.4,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
26,0.10889596247277601,0.11517077045274027,0.0,0.0,0.0,0.5,0.10638297872340426,0.4,0.4,0.0,0.0,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
27,0.11308426872172893,0.11834789515488484,0.0,0.0,0.0,0.5,0.10638297872340426,0.4,0.4,0.0,0.0,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
28,0.11727257497068186,0.12390786338363781,0.0,0.0,0.0,0.6,0.1276595744680851,0.4,0.4,0.0,0.0,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
29,0.12146088121963478,0.1278792692613185,0.0,0.0,0.0,0.6,0.1276595744680851,0.4,0.4,0.0,0.0,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.09090909090909091
