Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.006433823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.01011029411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.013786764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.019301470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
7,0.029074597109154346,0.02665441176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
8,0.03322811098189068,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
9,0.03738162485462702,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
10,0.04153513872736335,0.03768382352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
11,0.04568865260009968,0.04136029411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.0,0.0
12,0.04984216647283602,0.04779411764705882,0.0,0.0,0.0,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
13,0.05399568034557235,0.04871323529411765,0.0,0.0,0.0,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
14,0.05814919421830869,0.05330882352941176,0.0,0.0,0.0,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.05555555555555555,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
15,0.062302708091045024,0.05606617647058824,0.0,0.1,0.029411764705882353,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
16,0.06645622196378136,0.06341911764705882,0.0,0.1,0.029411764705882353,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
17,0.0706097358365177,0.0661764705882353,0.0,0.1,0.029411764705882353,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
18,0.07476324970925403,0.07261029411764706,0.0,0.2,0.058823529411764705,0.1,0.047619047619047616,0.0,0.0,0.1,0.07142857142857142,0.3,0.2727272727272727,0.1,0.05555555555555555,0.2,0.06666666666666667,0.1,0.09090909090909091,0.1,0.041666666666666664
