Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.0007942811755361397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.007148530579825258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.012708498808578236,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.014297061159650517,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.018268467037331215,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.021445591739475776,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.023828435266084195,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.027005559968228753,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.030976965845909452,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.03733121525019857,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.03971405877680699,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.04289118347895155,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
13,0.054447981236388006,0.046068308181096106,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
14,0.05863628748534093,0.05003971405877681,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
15,0.06282459373429385,0.05798252581413821,0.0,0.1,0.1,0.2,0.0425531914893617,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
16,0.06701289998324678,0.06115965051628276,0.0,0.1,0.1,0.2,0.0425531914893617,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
17,0.07120120623219969,0.06433677521842732,0.0,0.1,0.1,0.2,0.0425531914893617,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
18,0.07538951248115262,0.06910246227164417,0.0,0.1,0.1,0.4,0.0851063829787234,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
19,0.07957781873010554,0.07148530579825259,0.0,0.1,0.1,0.4,0.0851063829787234,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
20,0.08376612497905847,0.07466243050039714,0.0,0.1,0.1,0.4,0.0851063829787234,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0
21,0.08795443122801139,0.08022239872915012,0.0,0.1,0.1,0.4,0.0851063829787234,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0
22,0.09214273747696432,0.08657664813343924,0.0,0.1,0.1,0.5,0.10638297872340426,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
23,0.09633104372591723,0.08975377283558379,0.0,0.1,0.1,0.5,0.10638297872340426,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
24,0.10051934997487016,0.09451945988880063,0.0,0.1,0.1,0.6,0.1276595744680851,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
25,0.10470765622382308,0.09928514694201747,0.0,0.1,0.1,0.6,0.1276595744680851,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
26,0.10889596247277601,0.10246227164416204,0.0,0.1,0.1,0.6,0.1276595744680851,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
27,0.11308426872172893,0.10643367752184273,0.0,0.1,0.1,0.6,0.1276595744680851,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0
28,0.11727257497068186,0.1096108022239873,0.0,0.1,0.1,0.7,0.14893617021276595,0.1,0.1,0.1,0.07142857142857142,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.3,0.3,0.2,0.2,0.1,0.09090909090909091
