Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.003177124702144559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.008737092930897538,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
3,0.01256491874685877,0.012708498808578236,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
4,0.016753224995811694,0.015091342335186657,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
5,0.020941531244764618,0.020651310563939634,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
6,0.02512983749371754,0.023828435266084195,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
7,0.029318143742670465,0.02779984114376489,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
8,0.03350644999162339,0.03177124702144559,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
9,0.03769475624057631,0.03812549642573471,0.0,0.1,0.1,0.1,0.02127659574468085,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
10,0.041883062489529235,0.04209690230341541,0.0,0.1,0.1,0.1,0.02127659574468085,0.0,0.0,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
11,0.04607136873848216,0.04686258935663225,0.0,0.1,0.1,0.1,0.02127659574468085,0.1,0.1,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
12,0.05025967498743508,0.05003971405877681,0.0,0.1,0.1,0.1,0.02127659574468085,0.1,0.1,0.2,0.14285714285714285,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
