Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.006433823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.011029411764705883,0.0,0.2,0.058823529411764705,0.1,0.047619047619047616,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.019301470588235295,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.024816176470588234,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.02849264705882353,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.03125,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
7,0.029074597109154346,0.035845588235294115,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
8,0.03322811098189068,0.03860294117647059,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
9,0.03738162485462702,0.043198529411764705,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
10,0.04153513872736335,0.04779411764705882,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
11,0.04568865260009968,0.04963235294117647,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
12,0.04984216647283602,0.05238970588235294,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
13,0.05399568034557235,0.06158088235294118,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
14,0.05814919421830869,0.06525735294117647,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
15,0.062302708091045024,0.06893382352941177,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
16,0.06645622196378136,0.0744485294117647,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
17,0.0706097358365177,0.078125,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
18,0.07476324970925403,0.08088235294117647,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
19,0.07891676358199036,0.08455882352941177,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
20,0.0830702774547267,0.08915441176470588,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
21,0.08722379132746304,0.09283088235294118,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
22,0.09137730520019936,0.09834558823529412,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
23,0.0955308190729357,0.10202205882352941,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
24,0.09968433294567204,0.1056985294117647,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
25,0.10383784681840838,0.10753676470588236,0.0,0.4,0.11764705882352941,0.3,0.14285714285714285,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
26,0.1079913606911447,0.11580882352941177,0.0,0.4,0.11764705882352941,0.3,0.14285714285714285,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0
27,0.11214487456388104,0.11856617647058823,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0
28,0.11629838843661738,0.12316176470588236,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0
29,0.12045190230935371,0.12959558823529413,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.3,0.1,0.2,0.18181818181818182,0.0,0.0
30,0.12460541618209005,0.13419117647058823,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
31,0.1287589300548264,0.13694852941176472,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
32,0.1329124439275627,0.140625,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
33,0.13706595780029907,0.1479779411764706,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.2,0.1111111111111111,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
34,0.1412194716730354,0.15165441176470587,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.2,0.1111111111111111,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
35,0.14537298554577172,0.15625,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
36,0.14952649941850807,0.15900735294117646,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
37,0.1536800132912444,0.1645220588235294,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
38,0.15783352716398072,0.16636029411764705,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
39,0.16198704103671707,0.16819852941176472,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
40,0.1661405549094534,0.171875,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
41,0.17029406878218972,0.17647058823529413,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
