Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004152823920265781,0.00648508430609598,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
2,0.008305647840531562,0.010376134889753566,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
3,0.012458471760797342,0.011673151750972763,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
4,0.016611295681063124,0.02204928664072633,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
5,0.020764119601328904,0.027237354085603113,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
6,0.024916943521594685,0.03372243839169909,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
7,0.029069767441860465,0.03501945525291829,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
8,0.03322259136212625,0.03761348897535668,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
9,0.03737541528239203,0.040207522697795074,0.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
10,0.04152823920265781,0.04539559014267185,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
11,0.04568106312292359,0.04928664072632944,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
12,0.04983388704318937,0.05058365758754864,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
13,0.05398671096345515,0.054474708171206226,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
14,0.05813953488372093,0.057068741893644616,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
15,0.06229235880398671,0.05966277561608301,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
16,0.0664451827242525,0.0609597924773022,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
17,0.07059800664451828,0.06355382619974059,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
18,0.07475083056478406,0.06614785992217899,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
19,0.07890365448504984,0.07003891050583658,0.0,0.1,0.0625,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
20,0.08305647840531562,0.07522697795071336,0.0,0.2,0.125,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
21,0.0872093023255814,0.07782101167315175,0.0,0.2,0.125,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
22,0.09136212624584718,0.08041504539559015,0.0,0.2,0.125,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
