Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.005148005148005148,0.0,0.1,0.0008223684210526315,0.0,0.0
2,0.008309788931361143,0.007722007722007722,0.0,0.2,0.001644736842105263,0.0,0.0
3,0.012464683397041714,0.012226512226512226,0.0,0.3,0.0024671052631578946,0.1,0.07692307692307693
4,0.016619577862722286,0.015444015444015444,0.0,0.4,0.003289473684210526,0.2,0.15384615384615385
5,0.02077447232840286,0.019948519948519948,0.0,0.6,0.004934210526315789,0.4,0.3076923076923077
6,0.02492936679408343,0.02445302445302445,0.0,0.9,0.007401315789473684,0.4,0.3076923076923077
7,0.029084261259764002,0.029601029601029602,0.0,1.0,0.009868421052631578,0.4,0.3076923076923077
8,0.03323915572544457,0.03153153153153153,0.0,1.0,0.009868421052631578,0.5,0.38461538461538464
9,0.03739405019112515,0.03667953667953668,0.0,1.0,0.012335526315789474,0.5,0.38461538461538464
10,0.04154894465680572,0.04247104247104247,0.0,1.0,0.014802631578947368,0.6,0.46153846153846156
11,0.04570383912248629,0.04633204633204633,0.0,1.0,0.017269736842105265,0.6,0.46153846153846156
12,0.04985873358816686,0.0489060489060489,0.0,1.0,0.018092105263157895,0.6,0.46153846153846156
13,0.054013628053847434,0.05341055341055341,0.0,1.0,0.018914473684210526,0.6,0.46153846153846156
14,0.058168522519528004,0.055984555984555984,0.0,1.0,0.019736842105263157,0.6,0.46153846153846156
15,0.062323416985208574,0.05727155727155727,0.0,1.0,0.019736842105263157,0.6,0.46153846153846156
16,0.06647831145088914,0.06048906048906049,0.0,1.0,0.02138157894736842,0.7,0.5384615384615384
17,0.07063320591656971,0.06306306306306306,0.0,1.0,0.023848684210526317,0.7,0.5384615384615384
18,0.0747881003822503,0.06628056628056628,0.0,1.0,0.02631578947368421,0.7,0.5384615384615384
19,0.07894299484793087,0.07014157014157014,0.0,1.0,0.027960526315789474,0.7,0.5384615384615384
20,0.08309788931361144,0.07335907335907337,0.0,1.0,0.028782894736842105,0.7,0.5384615384615384
21,0.087252783779292,0.07722007722007722,0.0,1.0,0.029605263157894735,0.8,0.6153846153846154
22,0.09140767824497258,0.08043758043758044,0.0,1.0,0.032072368421052634,0.8,0.6153846153846154
23,0.09556257271065315,0.08429858429858429,0.0,1.0,0.03618421052631579,0.8,0.6153846153846154
24,0.09971746717633372,0.09009009009009009,0.0,1.0,0.04029605263157895,0.8,0.6153846153846154
25,0.1038723616420143,0.09202059202059203,0.0,1.0,0.04276315789473684,0.8,0.6153846153846154
26,0.10802725610769487,0.09716859716859717,0.0,1.0,0.04358552631578947,0.9,0.6923076923076923
27,0.11218215057337544,0.10167310167310167,0.0,1.0,0.047697368421052634,0.9,0.6923076923076923
28,0.11633704503905601,0.10682110682110682,0.0,1.0,0.05016447368421053,0.9,0.6923076923076923
29,0.12049193950473658,0.11068211068211069,0.0,1.0,0.05345394736842105,0.9,0.6923076923076923
30,0.12464683397041715,0.1138996138996139,0.0,1.0,0.05592105263157895,0.9,0.6923076923076923
31,0.12880172843609772,0.11776061776061776,0.0,1.0,0.05756578947368421,0.9,0.6923076923076923
32,0.1329566229017783,0.12226512226512226,0.0,1.0,0.05921052631578947,0.9,0.6923076923076923
33,0.13711151736745886,0.12612612612612611,0.0,1.0,0.0625,0.9,0.6923076923076923
34,0.14126641183313943,0.13127413127413126,0.0,1.0,0.06661184210526316,0.9,0.6923076923076923
35,0.14542130629882,0.13513513513513514,0.0,1.0,0.06990131578947369,0.9,0.6923076923076923
36,0.1495762007645006,0.138996138996139,0.0,1.0,0.07236842105263158,1.0,0.7692307692307693
37,0.15373109523018116,0.14221364221364222,0.0,1.0,0.0756578947368421,1.0,0.7692307692307693
38,0.15788598969586173,0.14414414414414414,0.0,1.0,0.07730263157894737,1.0,0.7692307692307693
39,0.1620408841615423,0.15057915057915058,0.0,1.0,0.08141447368421052,1.0,0.8461538461538461
40,0.16619577862722287,0.1537966537966538,0.0,1.0,0.08305921052631579,1.0,0.8461538461538461
41,0.17035067309290344,0.15958815958815958,0.0,1.0,0.08634868421052631,1.0,0.8461538461538461
42,0.174505567558584,0.16344916344916344,0.0,1.0,0.08881578947368421,1.0,0.8461538461538461
43,0.17866046202426458,0.16795366795366795,0.0,1.0,0.09210526315789473,1.0,0.8461538461538461
44,0.18281535648994515,0.16988416988416988,0.0,1.0,0.09457236842105263,1.0,0.8461538461538461
45,0.18697025095562572,0.1743886743886744,0.0,1.0,0.09950657894736842,1.0,0.8461538461538461
46,0.1911251454213063,0.1788931788931789,0.5,1.0,0.10279605263157894,1.0,0.8461538461538461
47,0.19528003988698686,0.1833976833976834,0.5,1.0,0.10526315789473684,1.0,0.8461538461538461
48,0.19943493435266743,0.1879021879021879,0.5,1.0,0.109375,1.0,0.8461538461538461
49,0.203589828818348,0.19240669240669242,0.5,1.0,0.11348684210526316,1.0,0.8461538461538461
50,0.2077447232840286,0.1969111969111969,0.5,1.0,0.11759868421052631,1.0,0.8461538461538461
51,0.21189961774970917,0.20205920205920205,0.5,1.0,0.12088815789473684,1.0,0.9230769230769231
52,0.21605451221538974,0.20656370656370657,0.5,1.0,0.12417763157894737,1.0,0.9230769230769231
53,0.2202094066810703,0.2097812097812098,0.5,1.0,0.12828947368421054,1.0,0.9230769230769231
54,0.22436430114675088,0.21621621621621623,0.5,1.0,0.13240131578947367,1.0,0.9230769230769231
55,0.22851919561243145,0.21814671814671815,0.5,1.0,0.13404605263157895,1.0,0.9230769230769231
56,0.23267409007811202,0.22072072072072071,0.5,1.0,0.1356907894736842,1.0,0.9230769230769231
57,0.2368289845437926,0.22393822393822393,0.5,1.0,0.13898026315789475,1.0,0.9230769230769231
58,0.24098387900947316,0.2277992277992278,0.5,1.0,0.14226973684210525,1.0,0.9230769230769231
59,0.24513877347515373,0.231016731016731,1.0,1.0,0.14391447368421054,1.0,1.0
60,0.2492936679408343,0.2348777348777349,1.0,1.0,0.14802631578947367,1.0,1.0
61,0.25344856240651487,0.23873873873873874,1.0,1.0,0.1513157894736842,1.0,1.0
62,0.25760345687219544,0.2425997425997426,1.0,1.0,0.15460526315789475,1.0,1.0
63,0.261758351337876,0.24967824967824967,1.0,1.0,0.15953947368421054,1.0,1.0
64,0.2659132458035566,0.2528957528957529,1.0,1.0,0.16365131578947367,1.0,1.0
65,0.27006814026923714,0.2574002574002574,1.0,1.0,0.1669407894736842,1.0,1.0
66,0.2742230347349177,0.26126126126126126,1.0,1.0,0.17105263157894737,1.0,1.0
67,0.2783779292005983,0.26640926640926643,1.0,1.0,0.17351973684210525,1.0,1.0
68,0.28253282366627885,0.2696267696267696,1.0,1.0,0.17598684210526316,1.0,1.0
69,0.2866877181319594,0.2728442728442728,1.0,1.0,0.17763157894736842,1.0,1.0
70,0.29084261259764,0.27606177606177607,1.0,1.0,0.18174342105263158,1.0,1.0
71,0.2949975070633206,0.2799227799227799,1.0,1.0,0.18667763157894737,1.0,1.0
72,0.2991524015290012,0.28442728442728443,1.0,1.0,0.19078947368421054,1.0,1.0
73,0.30330729599468176,0.287001287001287,1.0,1.0,0.19161184210526316,1.0,1.0
74,0.30746219046036233,0.29407979407979407,1.0,1.0,0.19736842105263158,1.0,1.0
75,0.3116170849260429,0.296010296010296,1.0,1.0,0.19983552631578946,1.0,1.0
76,0.31577197939172347,0.2985842985842986,1.0,1.0,0.20065789473684212,1.0,1.0
77,0.31992687385740404,0.3030888030888031,1.0,1.0,0.20476973684210525,1.0,1.0
78,0.3240817683230846,0.3075933075933076,1.0,1.0,0.2080592105263158,1.0,1.0
79,0.3282366627887652,0.3120978120978121,1.0,1.0,0.21134868421052633,1.0,1.0
80,0.33239155725444575,0.315958815958816,1.0,1.0,0.21546052631578946,1.0,1.0
81,0.3365464517201263,0.31724581724581724,1.0,1.0,0.21710526315789475,1.0,1.0
82,0.3407013461858069,0.3211068211068211,1.0,1.0,0.22039473684210525,1.0,1.0
83,0.34485624065148746,0.32432432432432434,1.0,1.0,0.2236842105263158,1.0,1.0
84,0.349011135117168,0.32754182754182753,1.0,1.0,0.22615131578947367,1.0,1.0
85,0.3531660295828486,0.3326898326898327,1.0,1.0,0.23108552631578946,1.0,1.0
86,0.35732092404852916,0.33783783783783783,1.0,1.0,0.23601973684210525,1.0,1.0
87,0.36147581851420973,0.3416988416988417,1.0,1.0,0.23848684210526316,1.0,1.0
88,0.3656307129798903,0.34555984555984554,1.0,1.0,0.24259868421052633,1.0,1.0
89,0.3697856074455709,0.35006435006435005,1.0,1.0,0.24753289473684212,1.0,1.0
90,0.37394050191125144,0.3532818532818533,1.0,1.0,0.25082236842105265,1.0,1.0
91,0.378095396376932,0.35456885456885456,1.0,1.0,0.2524671052631579,1.0,1.0
92,0.3822502908426126,0.3577863577863578,1.0,1.0,0.2565789473684211,1.0,1.0
93,0.38640518530829315,0.3642213642213642,1.0,1.0,0.26151315789473684,1.0,1.0
