Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.003925417075564278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.007850834151128557,0.0,0.1,0.006578947368421052,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.016683022571148183,0.0,0.6,0.039473684210526314,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.020608439646712464,0.0,0.6,0.039473684210526314,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.02551521099116781,0.0,0.6,0.039473684210526314,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.0323846908734053,0.0,0.7,0.046052631578947366,0.0,0.0,0.1,0.1,0.1,0.011494252873563218,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.04416094210009813,0.0,0.9,0.05921052631578947,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
8,0.0333667000333667,0.052011776251226695,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
9,0.03753753753753754,0.053974484789008834,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
10,0.04170837504170837,0.05789990186457311,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
11,0.04587921254587921,0.06182531894013739,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
12,0.05005005005005005,0.0647693817468106,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
13,0.05422088755422089,0.07065750736015702,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
14,0.05839172505839173,0.07556427870461237,0.0,1.0,0.08552631578947369,0.0,0.0,0.1,0.1,0.2,0.022988505747126436,0.5,0.38461538461538464,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
15,0.06256256256256257,0.08341511285574092,0.0,1.0,0.09868421052631579,0.0,0.0,0.1,0.1,0.3,0.034482758620689655,0.5,0.38461538461538464,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
16,0.0667334000667334,0.08930323846908735,0.0,1.0,0.09868421052631579,0.1,0.034482758620689655,0.1,0.1,0.3,0.034482758620689655,0.5,0.38461538461538464,0.1,0.07692307692307693,0.1,0.08333333333333333,0.0,0.0
