Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.0023828435266084196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.007942811755361398,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
3,0.01256491874685877,0.009531374106433678,0.0,0.0,0.0,0.3,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
4,0.016753224995811694,0.020651310563939634,0.0,0.0,0.0,0.7,0.030042918454935622,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.2,0.11764705882352941
5,0.020941531244764618,0.026211278792692614,0.0,0.0,0.0,0.7,0.030042918454935622,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.2,0.11764705882352941
6,0.02512983749371754,0.03335980937251787,0.0,0.0,0.0,0.8,0.034334763948497854,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.1,0.2,0.11764705882352941
7,0.029318143742670465,0.04447974583002383,0.0,0.0,0.0,0.8,0.034334763948497854,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.1,0.2,0.11764705882352941
8,0.03350644999162339,0.05480540111199365,0.0,0.0,0.0,0.8,0.034334763948497854,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.2,0.11764705882352941
9,0.03769475624057631,0.06433677521842732,0.0,0.1,0.09090909090909091,0.8,0.034334763948497854,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.2,0.11764705882352941
10,0.041883062489529235,0.07625099285146943,0.0,0.1,0.09090909090909091,1.0,0.05150214592274678,0.0,0.0,0.0,0.0,0.3,0.15,0.1,0.1,0.2,0.11764705882352941
11,0.04607136873848216,0.08737092930897537,0.0,0.2,0.18181818181818182,1.0,0.07296137339055794,0.0,0.0,0.0,0.0,0.3,0.15,0.1,0.1,0.3,0.17647058823529413
12,0.05025967498743508,0.09610802223987291,0.0,0.3,0.2727272727272727,1.0,0.0815450643776824,0.0,0.0,0.0,0.0,0.3,0.15,0.1,0.1,0.3,0.17647058823529413
13,0.054447981236388006,0.10722795869737888,0.0,0.4,0.36363636363636365,1.0,0.11158798283261803,0.0,0.0,0.0,0.0,0.3,0.15,0.1,0.1,0.4,0.23529411764705882
14,0.05863628748534093,0.11517077045274027,0.0,0.4,0.36363636363636365,1.0,0.1459227467811159,0.0,0.0,0.0,0.0,0.3,0.15,0.1,0.1,0.4,0.23529411764705882
15,0.06282459373429385,0.12390786338363781,0.0,0.7,0.6363636363636364,1.0,0.15879828326180256,0.0,0.0,0.0,0.0,0.3,0.15,0.1,0.1,0.4,0.23529411764705882
16,0.06701289998324678,0.1278792692613185,0.0,0.7,0.6363636363636364,1.0,0.15879828326180256,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.1,0.1,0.4,0.23529411764705882
17,0.07120120623219969,0.13343923749007147,0.0,0.7,0.6363636363636364,1.0,0.15879828326180256,0.0,0.0,0.4,0.14285714285714285,0.3,0.15,0.1,0.1,0.4,0.23529411764705882
18,0.07538951248115262,0.13661636219221604,0.0,0.7,0.6363636363636364,1.0,0.15879828326180256,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.4,0.23529411764705882
19,0.07957781873010554,0.14058776806989676,0.0,0.7,0.6363636363636364,1.0,0.15879828326180256,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
20,0.08376612497905847,0.1437648927720413,0.0,0.7,0.6363636363636364,1.0,0.15879828326180256,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
21,0.08795443122801139,0.14614773629864972,0.0,0.7,0.6363636363636364,1.0,0.1630901287553648,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
22,0.09214273747696432,0.14932486100079428,0.0,0.7,0.6363636363636364,1.0,0.1630901287553648,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
23,0.09633104372591723,0.1556791104050834,0.0,0.7,0.6363636363636364,1.0,0.17167381974248927,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
24,0.10051934997487016,0.16123907863383638,0.0,0.7,0.6363636363636364,1.0,0.18025751072961374,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
25,0.10470765622382308,0.1636219221604448,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
26,0.10889596247277601,0.16600476568705322,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
27,0.11308426872172893,0.17077045274027006,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
28,0.11727257497068186,0.17315329626687848,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
29,0.12146088121963478,0.17871326449563146,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
30,0.1256491874685877,0.18586179507545672,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
31,0.12983749371754064,0.1898332009531374,0.0,0.7,0.6363636363636364,1.0,0.18454935622317598,0.0,0.0,0.6,0.21428571428571427,0.3,0.15,0.1,0.1,0.5,0.29411764705882354
