Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.0021344717182497333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008234519104084322,0.007470651013874066,0.0,0.5,0.011160714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012351778656126482,0.013874066168623266,0.0,0.7,0.015625,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
4,0.016469038208168644,0.023479188900747065,0.0,1.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
5,0.020586297760210804,0.030949839914621132,0.0,1.0,0.03794642857142857,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
6,0.024703557312252964,0.03735325506937033,0.0,1.0,0.046875,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
7,0.028820816864295124,0.0416221985058698,0.0,1.0,0.049107142857142856,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
8,0.03293807641633729,0.05336179295624333,0.0,1.0,0.06919642857142858,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
9,0.03705533596837945,0.060832443970117396,0.0,1.0,0.07366071428571429,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
10,0.04117259552042161,0.061899679829242264,0.0,1.0,0.07366071428571429,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
11,0.04528985507246377,0.0672358591248666,0.0,1.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
12,0.04940711462450593,0.07043756670224119,0.0,1.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
13,0.05352437417654809,0.07150480256136606,0.0,1.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
14,0.05764163372859025,0.07470651013874066,0.0,1.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
15,0.06175889328063241,0.07897545357524013,0.0,1.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
16,0.06587615283267458,0.08110992529348986,0.0,1.0,0.078125,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
17,0.06999341238471674,0.08537886872998933,0.0,1.0,0.078125,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
18,0.0741106719367589,0.08751334044823907,0.0,1.0,0.078125,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
19,0.07822793148880106,0.09071504802561366,0.0,1.0,0.078125,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
20,0.08234519104084322,0.09711846318036287,0.0,1.0,0.08035714285714286,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
21,0.08646245059288538,0.10352187833511206,0.0,1.0,0.08482142857142858,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
22,0.09057971014492754,0.10885805763073639,0.0,1.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
23,0.0946969696969697,0.11312700106723586,0.0,1.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
24,0.09881422924901186,0.11953041622198506,0.0,1.0,0.09598214285714286,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
25,0.10293148880105402,0.1248665955176094,0.0,1.0,0.10044642857142858,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
26,0.10704874835309618,0.13127001067235858,0.0,1.0,0.109375,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
27,0.11116600790513834,0.1376734258271078,0.0,1.0,0.12053571428571429,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
28,0.1152832674571805,0.1472785485592316,0.0,1.0,0.13392857142857142,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
29,0.11940052700922266,0.1536819637139808,0.0,1.0,0.14732142857142858,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
30,0.12351778656126482,0.15581643543223053,0.16666666666666666,1.0,0.15178571428571427,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
31,0.12763504611330698,0.15795090715048027,0.16666666666666666,1.0,0.15178571428571427,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
32,0.13175230566534915,0.1622198505869797,0.16666666666666666,1.0,0.15178571428571427,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
33,0.1358695652173913,0.16755602988260407,0.16666666666666666,1.0,0.15401785714285715,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
34,0.13998682476943347,0.1718249733191035,0.16666666666666666,1.0,0.15625,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
35,0.14410408432147562,0.17609391675560299,0.16666666666666666,1.0,0.15625,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
36,0.1482213438735178,0.18036286019210246,0.16666666666666666,1.0,0.16071428571428573,0.0,0.0,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
37,0.15233860342555994,0.18890074706510138,0.16666666666666666,1.0,0.16741071428571427,0.1,0.1,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.0
38,0.1564558629776021,0.18996798292422626,0.16666666666666666,1.0,0.16741071428571427,0.1,0.1,0.0,0.0,0.4,0.36363636363636365,0.1,0.1,0.0,0.0
39,0.16057312252964426,0.19530416221985059,0.16666666666666666,1.0,0.16964285714285715,0.2,0.2,0.0,0.0,0.4,0.36363636363636365,0.1,0.1,0.0,0.0
40,0.16469038208168643,0.19743863393810032,0.16666666666666666,1.0,0.171875,0.2,0.2,0.0,0.0,0.4,0.36363636363636365,0.1,0.1,0.0,0.0
41,0.16880764163372858,0.2017075773745998,0.16666666666666666,1.0,0.17410714285714285,0.2,0.2,0.0,0.0,0.4,0.36363636363636365,0.1,0.1,0.0,0.0
42,0.17292490118577075,0.2102454642475987,0.16666666666666666,1.0,0.18303571428571427,0.2,0.2,0.0,0.0,0.5,0.45454545454545453,0.1,0.1,0.0,0.0
43,0.1770421607378129,0.21664887940234792,0.16666666666666666,1.0,0.18526785714285715,0.4,0.4,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
44,0.18115942028985507,0.21771611526147278,0.16666666666666666,1.0,0.18526785714285715,0.4,0.4,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
45,0.18527667984189725,0.2209178228388474,0.16666666666666666,1.0,0.18526785714285715,0.4,0.4,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
46,0.1893939393939394,0.22518676627534684,0.16666666666666666,1.0,0.1875,0.4,0.4,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
47,0.19351119894598157,0.2294557097118463,0.16666666666666666,1.0,0.18973214285714285,0.4,0.4,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
48,0.1976284584980237,0.23479188900747064,0.16666666666666666,1.0,0.19196428571428573,0.4,0.4,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
49,0.2017457180500659,0.24332977588046958,0.16666666666666666,1.0,0.19866071428571427,0.5,0.5,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
50,0.20586297760210803,0.24546424759871932,0.16666666666666666,1.0,0.19866071428571427,0.5,0.5,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
51,0.2099802371541502,0.2508004268943437,0.16666666666666666,1.0,0.19866071428571427,0.5,0.5,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
52,0.21409749670619235,0.26040554962646745,0.16666666666666666,1.0,0.20089285714285715,0.5,0.5,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
53,0.21821475625823453,0.26254002134471716,0.16666666666666666,1.0,0.20089285714285715,0.5,0.5,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
54,0.22233201581027667,0.2646744930629669,0.16666666666666666,1.0,0.20089285714285715,0.5,0.5,0.0,0.0,0.6,0.5454545454545454,0.1,0.1,0.0,0.0
55,0.22644927536231885,0.2689434364994664,0.16666666666666666,1.0,0.20089285714285715,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
56,0.230566534914361,0.27321237993596587,0.16666666666666666,1.0,0.20535714285714285,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
57,0.23468379446640317,0.27854855923159016,0.16666666666666666,1.0,0.20982142857142858,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
58,0.2388010540184453,0.2838847385272145,0.16666666666666666,1.0,0.21875,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
59,0.2429183135704875,0.2892209178228389,0.16666666666666666,1.0,0.22321428571428573,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
60,0.24703557312252963,0.29669156883671294,0.16666666666666666,1.0,0.23214285714285715,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
61,0.2511528326745718,0.3052294557097118,0.16666666666666666,1.0,0.23883928571428573,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.0,0.0
62,0.25527009222661395,0.31163287086446106,0.16666666666666666,1.0,0.25,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.1,0.08333333333333333
63,0.25938735177865613,0.31590181430096054,0.16666666666666666,1.0,0.25223214285714285,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.1,0.08333333333333333
64,0.2635046113306983,0.31910352187833513,0.16666666666666666,1.0,0.2544642857142857,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.1,0.08333333333333333
65,0.2676218708827404,0.32017075773745995,0.16666666666666666,1.0,0.25669642857142855,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.1,0.08333333333333333
66,0.2717391304347826,0.3244397011739594,0.16666666666666666,1.0,0.2611607142857143,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.1,0.08333333333333333
67,0.27585638998682477,0.3329775880469584,0.16666666666666666,1.0,0.26785714285714285,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.1,0.1,0.1,0.08333333333333333
68,0.27997364953886694,0.33617929562433296,0.16666666666666666,1.0,0.2700892857142857,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.1,0.08333333333333333
69,0.2840909090909091,0.3383137673425827,0.16666666666666666,1.0,0.27232142857142855,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.1,0.08333333333333333
70,0.28820816864295123,0.3457844183564568,0.16666666666666666,1.0,0.28125,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.1,0.08333333333333333
71,0.2923254281949934,0.3511205976520811,0.16666666666666666,1.0,0.2857142857142857,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.1,0.08333333333333333
72,0.2964426877470356,0.35325506937033085,0.16666666666666666,1.0,0.2857142857142857,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
73,0.30055994729907776,0.35645677694770544,0.16666666666666666,1.0,0.2857142857142857,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
74,0.3046772068511199,0.3639274279615795,0.16666666666666666,1.0,0.296875,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
75,0.30879446640316205,0.37459978655282816,0.16666666666666666,1.0,0.31473214285714285,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
76,0.3129117259552042,0.37886872998932764,0.16666666666666666,1.0,0.31919642857142855,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
77,0.3170289855072464,0.3799359658484525,0.16666666666666666,1.0,0.31919642857142855,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
78,0.3211462450592885,0.3810032017075774,0.16666666666666666,1.0,0.31919642857142855,0.5,0.5,0.0,0.0,0.7,0.6363636363636364,0.2,0.2,0.2,0.16666666666666666
79,0.3252635046113307,0.3863393810032017,0.16666666666666666,1.0,0.3236607142857143,0.5,0.5,0.0,0.0,0.8,0.7272727272727273,0.2,0.2,0.2,0.16666666666666666
80,0.32938076416337286,0.3874066168623266,0.16666666666666666,1.0,0.32589285714285715,0.5,0.5,0.0,0.0,0.8,0.7272727272727273,0.2,0.2,0.2,0.16666666666666666
81,0.33349802371541504,0.39060832443970117,0.16666666666666666,1.0,0.32589285714285715,0.5,0.5,0.0,0.0,0.8,0.7272727272727273,0.2,0.2,0.2,0.16666666666666666
82,0.33761528326745716,0.3991462113127001,0.16666666666666666,1.0,0.33482142857142855,0.5,0.5,0.0,0.0,0.9,0.8181818181818182,0.2,0.2,0.2,0.16666666666666666
83,0.34173254281949933,0.4044823906083244,0.16666666666666666,1.0,0.3392857142857143,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
84,0.3458498023715415,0.4066168623265742,0.16666666666666666,1.0,0.34151785714285715,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
85,0.3499670619235837,0.4119530416221985,0.16666666666666666,1.0,0.34375,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
86,0.3540843214756258,0.4183564567769477,0.16666666666666666,1.0,0.34375,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
87,0.35820158102766797,0.4204909284951974,0.16666666666666666,1.0,0.34375,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
88,0.36231884057971014,0.4226254002134472,0.16666666666666666,1.0,0.34598214285714285,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
89,0.3664361001317523,0.423692636072572,0.16666666666666666,1.0,0.3482142857142857,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
90,0.3705533596837945,0.43009605122732125,0.16666666666666666,1.0,0.35714285714285715,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
91,0.3746706192358366,0.43223052294557096,0.16666666666666666,1.0,0.359375,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
92,0.3787878787878788,0.4343649946638207,0.16666666666666666,1.0,0.36160714285714285,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
93,0.38290513833992096,0.43543223052294555,0.16666666666666666,1.0,0.36160714285714285,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
94,0.38702239789196313,0.4418356456776948,0.16666666666666666,1.0,0.36607142857142855,0.5,0.5,0.0,0.0,1.0,0.9090909090909091,0.2,0.2,0.2,0.16666666666666666
