Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.002944062806673209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.0068694798822374874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.010794896957801767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.014720314033366046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.020608439646712464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15384615384615385,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.023552502453385672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15384615384615385,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.03140333660451423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15384615384615385,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.03532875368007851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15384615384615385,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.04121687929342493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15384615384615385,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.04612365063788027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.2,0.15384615384615385,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.05103042198233562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.2,0.15384615384615385,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.05691854759568204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011494252873563218,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
13,0.05422088755422089,0.06182531894013739,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
14,0.05839172505839173,0.0647693817468106,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
15,0.06256256256256257,0.07065750736015702,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
16,0.0667334000667334,0.08047105004906771,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
17,0.07090423757090424,0.08341511285574092,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
18,0.07507507507507508,0.08930323846908735,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
19,0.07924591257924592,0.09519136408243375,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
20,0.08341675008341674,0.10009813542688911,0.0,0.1,0.006578947368421052,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
21,0.08758758758758758,0.10598626104023552,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.2,0.15384615384615385,0.0,0.0,0.0,0.0
22,0.09175842509175842,0.11285574092247301,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.3,0.23076923076923078,0.0,0.0,0.0,0.0
23,0.09592926259592927,0.11579980372914622,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.4,0.3076923076923077,0.0,0.0,0.0,0.0
24,0.1001001001001001,0.12070657507360157,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.4,0.3076923076923077,0.0,0.0,0.0,0.0
25,0.10427093760427093,0.12365063788027478,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.4,0.3076923076923077,0.0,0.0,0.0,0.0
26,0.10844177510844177,0.12757605495583907,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.5,0.38461538461538464,0.0,0.0,0.0,0.0
27,0.11261261261261261,0.1324828263002944,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.5,0.38461538461538464,0.0,0.0,0.0,0.0
28,0.11678345011678345,0.1393523061825319,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.2,0.022988505747126436,0.3,0.23076923076923078,0.5,0.38461538461538464,0.0,0.0,0.0,0.0
29,0.12095428762095428,0.1452404317958783,0.0,0.2,0.013157894736842105,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.3,0.23076923076923078,0.5,0.38461538461538464,0.0,0.0,0.0,0.0
30,0.12512512512512514,0.1481844946025515,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.3,0.23076923076923078,0.5,0.38461538461538464,0.0,0.0,0.0,0.0
31,0.12929596262929596,0.15309126594700687,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.4,0.3076923076923077,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
32,0.1334668001334668,0.1560353287536801,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.4,0.3076923076923077,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
33,0.13763763763763764,0.16290480863591755,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.4,0.3076923076923077,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
34,0.14180847514180847,0.1678115799803729,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.4,0.3076923076923077,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
35,0.14597931264597933,0.17271835132482827,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.4,0.3076923076923077,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
36,0.15015015015015015,0.17762512266928362,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.5,0.38461538461538464,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
37,0.15432098765432098,0.1815505397448479,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.5,0.38461538461538464,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
38,0.15849182515849183,0.1874386653581943,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.5,0.38461538461538464,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
39,0.16266266266266266,0.19234543670264967,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.5,0.38461538461538464,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
40,0.1668335001668335,0.19823356231599606,0.0,0.3,0.019736842105263157,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.6,0.46153846153846156,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
41,0.17100433767100434,0.20215897939156036,0.0,0.4,0.02631578947368421,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.5,0.38461538461538464,0.0,0.0,0.1,0.09090909090909091
42,0.17517517517517517,0.2100098135426889,0.0,0.5,0.03289473684210526,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.5,0.38461538461538464,0.0,0.0,0.2,0.18181818181818182
43,0.17934601267934602,0.21099116781157998,0.0,0.6,0.039473684210526314,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.5,0.38461538461538464,0.0,0.0,0.2,0.18181818181818182
44,0.18351685018351685,0.2139352306182532,0.0,0.6,0.039473684210526314,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.5,0.38461538461538464,0.0,0.0,0.2,0.18181818181818182
45,0.18768768768768768,0.2168792934249264,0.0,0.6,0.039473684210526314,0.0,0.0,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.6,0.46153846153846156,0.0,0.0,0.2,0.18181818181818182
46,0.19185852519185853,0.22178606476938176,0.0,0.6,0.039473684210526314,0.1,0.034482758620689655,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.6,0.46153846153846156,0.0,0.0,0.2,0.18181818181818182
47,0.19602936269602936,0.2266928361138371,0.0,0.6,0.039473684210526314,0.1,0.034482758620689655,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.6,0.46153846153846156,0.0,0.0,0.2,0.18181818181818182
48,0.2002002002002002,0.23159960745829244,0.0,0.6,0.039473684210526314,0.1,0.034482758620689655,0.0,0.0,0.3,0.034482758620689655,0.7,0.5384615384615384,0.6,0.46153846153846156,0.0,0.0,0.2,0.18181818181818182
49,0.20437103770437104,0.23454367026496564,0.0,0.7,0.046052631578947366,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.7,0.5384615384615384,0.6,0.46153846153846156,0.0,0.0,0.2,0.18181818181818182
50,0.20854187520854187,0.239450441609421,0.0,0.8,0.05263157894736842,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.7,0.5384615384615384,0.6,0.46153846153846156,0.0,0.0,0.2,0.18181818181818182
51,0.21271271271271272,0.24533856722276742,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.8,0.6153846153846154,0.7,0.5384615384615384,0.0,0.0,0.2,0.18181818181818182
52,0.21688355021688355,0.2463199214916585,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.8,0.6153846153846154,0.7,0.5384615384615384,0.0,0.0,0.2,0.18181818181818182
53,0.22105438772105437,0.25024533856722275,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.8,0.6153846153846154,0.7,0.5384615384615384,0.0,0.0,0.2,0.18181818181818182
54,0.22522522522522523,0.25417075564278707,0.0,0.9,0.05921052631578947,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.8,0.6153846153846154,0.7,0.5384615384615384,0.0,0.0,0.2,0.18181818181818182
55,0.22939606272939606,0.2590775269872424,0.0,1.0,0.06578947368421052,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.8,0.6153846153846154,0.7,0.5384615384615384,0.0,0.0,0.2,0.18181818181818182
56,0.2335669002335669,0.26594700686947986,0.0,1.0,0.07894736842105263,0.1,0.034482758620689655,0.0,0.0,0.4,0.04597701149425287,0.9,0.6923076923076923,0.7,0.5384615384615384,0.0,0.0,0.2,0.18181818181818182
