Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.005791505791505791,0.0,0.2,0.001644736842105263,0.1,0.07692307692307693
2,0.008309788931361143,0.008365508365508366,0.0,0.6,0.004934210526315789,0.1,0.07692307692307693
3,0.012464683397041714,0.015444015444015444,0.0,1.0,0.009046052631578948,0.1,0.07692307692307693
4,0.016619577862722286,0.021879021879021878,0.0,1.0,0.01644736842105263,0.1,0.07692307692307693
5,0.02077447232840286,0.023166023166023165,0.0,1.0,0.017269736842105265,0.1,0.07692307692307693
6,0.02492936679408343,0.029601029601029602,0.0,1.0,0.018914473684210526,0.3,0.23076923076923078
7,0.029084261259764002,0.04054054054054054,0.0,1.0,0.029605263157894735,0.4,0.3076923076923077
8,0.03323915572544457,0.05083655083655084,0.0,1.0,0.03700657894736842,0.6,0.46153846153846156
9,0.03739405019112515,0.05662805662805663,0.0,1.0,0.04194078947368421,0.7,0.5384615384615384
10,0.04154894465680572,0.0682110682110682,0.0,1.0,0.055098684210526314,0.7,0.5384615384615384
11,0.04570383912248629,0.07786357786357787,0.5,1.0,0.06332236842105263,0.8,0.6153846153846154
12,0.04985873358816686,0.08365508365508366,0.5,1.0,0.07072368421052631,0.8,0.6153846153846154
13,0.054013628053847434,0.09266409266409266,0.5,1.0,0.07976973684210527,0.8,0.6153846153846154
14,0.058168522519528004,0.10167310167310167,0.5,1.0,0.0912828947368421,0.8,0.6153846153846154
15,0.062323416985208574,0.10617760617760617,0.5,1.0,0.0912828947368421,0.9,0.6923076923076923
16,0.06647831145088914,0.10746460746460747,0.5,1.0,0.09210526315789473,0.9,0.6923076923076923
17,0.07063320591656971,0.11003861003861004,0.5,1.0,0.09292763157894737,0.9,0.6923076923076923
18,0.0747881003822503,0.11325611325611326,0.5,1.0,0.09457236842105263,0.9,0.6923076923076923
19,0.07894299484793087,0.11583011583011583,0.5,1.0,0.09457236842105263,1.0,0.7692307692307693
20,0.08309788931361144,0.11904761904761904,0.5,1.0,0.0962171052631579,1.0,0.7692307692307693
21,0.087252783779292,0.12162162162162163,0.5,1.0,0.09786184210526316,1.0,0.8461538461538461
22,0.09140767824497258,0.1241956241956242,0.5,1.0,0.09950657894736842,1.0,0.8461538461538461
23,0.09556257271065315,0.13063063063063063,0.5,1.0,0.10115131578947369,1.0,0.8461538461538461
24,0.09971746717633372,0.13320463320463322,0.5,1.0,0.10444078947368421,1.0,0.8461538461538461
25,0.1038723616420143,0.13963963963963963,0.5,1.0,0.11019736842105263,1.0,0.8461538461538461
26,0.10802725610769487,0.14092664092664092,0.5,1.0,0.11101973684210527,1.0,0.8461538461538461
27,0.11218215057337544,0.14414414414414414,0.5,1.0,0.11430921052631579,1.0,0.8461538461538461
28,0.11633704503905601,0.14864864864864866,0.5,1.0,0.11759868421052631,1.0,0.8461538461538461
29,0.12049193950473658,0.15057915057915058,0.5,1.0,0.12006578947368421,1.0,0.8461538461538461
30,0.12464683397041715,0.15572715572715573,0.5,1.0,0.125,1.0,0.8461538461538461
31,0.12880172843609772,0.15958815958815958,0.5,1.0,0.12664473684210525,1.0,0.8461538461538461
32,0.1329566229017783,0.16216216216216217,0.5,1.0,0.12911184210526316,1.0,0.8461538461538461
33,0.13711151736745886,0.16602316602316602,0.5,1.0,0.13157894736842105,1.0,0.8461538461538461
34,0.14126641183313943,0.16731016731016732,0.5,1.0,0.13240131578947367,1.0,0.8461538461538461
35,0.14542130629882,0.16795366795366795,0.5,1.0,0.13240131578947367,1.0,0.8461538461538461
36,0.1495762007645006,0.17117117117117117,0.5,1.0,0.13486842105263158,1.0,0.8461538461538461
37,0.15373109523018116,0.17503217503217502,0.5,1.0,0.13733552631578946,1.0,0.8461538461538461
38,0.15788598969586173,0.1788931788931789,0.5,1.0,0.140625,1.0,0.8461538461538461
