Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.004170837504170837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0
13,0.05422088755422089,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0
14,0.05839172505839173,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0
15,0.06256256256256257,0.043478260869565216,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.1,0.058823529411764705,0.0,0.0
16,0.0667334000667334,0.043478260869565216,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.1,0.058823529411764705,0.0,0.0
17,0.07090423757090424,0.043478260869565216,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.1,0.058823529411764705,0.0,0.0
18,0.07507507507507508,0.057971014492753624,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.1,0.058823529411764705,0.0,0.0
19,0.07924591257924592,0.057971014492753624,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.1,0.058823529411764705,0.0,0.0
20,0.08341675008341674,0.07246376811594203,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.2,0.11764705882352941,0.0,0.0
21,0.08758758758758758,0.07971014492753623,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.3,0.17647058823529413,0.0,0.0
22,0.09175842509175842,0.08695652173913043,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.4,0.23529411764705882,0.0,0.0
23,0.09592926259592927,0.08695652173913043,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.4,0.23529411764705882,0.0,0.0
24,0.1001001001001001,0.08695652173913043,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.4,0.23529411764705882,0.0,0.0
25,0.10427093760427093,0.08695652173913043,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.4,0.23529411764705882,0.0,0.0
26,0.10844177510844177,0.09420289855072464,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.4,0.23529411764705882,0.0,0.0
27,0.11261261261261261,0.09420289855072464,0.0,0.0,0.0,0.3,0.17647058823529413,0.1,0.06666666666666667,0.4,0.23529411764705882,0.0,0.0
28,0.11678345011678345,0.10869565217391304,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
29,0.12095428762095428,0.11594202898550725,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
30,0.12512512512512514,0.11594202898550725,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
31,0.12929596262929596,0.11594202898550725,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
32,0.1334668001334668,0.13043478260869565,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
33,0.13763763763763764,0.13043478260869565,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
34,0.14180847514180847,0.13768115942028986,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
35,0.14597931264597933,0.13768115942028986,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
36,0.15015015015015015,0.13768115942028986,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
37,0.15432098765432098,0.13768115942028986,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.5,0.29411764705882354,0.0,0.0
38,0.15849182515849183,0.14492753623188406,0.0,0.1,0.1,0.3,0.17647058823529413,0.1,0.06666666666666667,0.6,0.35294117647058826,0.0,0.0
39,0.16266266266266266,0.15217391304347827,0.0,0.1,0.1,0.4,0.23529411764705882,0.1,0.06666666666666667,0.6,0.35294117647058826,0.0,0.0
40,0.1668335001668335,0.15217391304347827,0.0,0.1,0.1,0.4,0.23529411764705882,0.1,0.06666666666666667,0.6,0.35294117647058826,0.0,0.0
41,0.17100433767100434,0.17391304347826086,0.0,0.2,0.2,0.4,0.23529411764705882,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
42,0.17517517517517517,0.17391304347826086,0.0,0.2,0.2,0.4,0.23529411764705882,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
43,0.17934601267934602,0.17391304347826086,0.0,0.2,0.2,0.4,0.23529411764705882,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
44,0.18351685018351685,0.17391304347826086,0.0,0.2,0.2,0.4,0.23529411764705882,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
45,0.18768768768768768,0.18115942028985507,0.0,0.2,0.2,0.4,0.23529411764705882,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
46,0.19185852519185853,0.18840579710144928,0.0,0.2,0.2,0.5,0.29411764705882354,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
47,0.19602936269602936,0.1956521739130435,0.0,0.2,0.2,0.6,0.35294117647058826,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
48,0.2002002002002002,0.1956521739130435,0.0,0.2,0.2,0.6,0.35294117647058826,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
49,0.20437103770437104,0.1956521739130435,0.0,0.2,0.2,0.6,0.35294117647058826,0.1,0.06666666666666667,0.7,0.4117647058823529,0.1,0.1
50,0.20854187520854187,0.2028985507246377,0.0,0.2,0.2,0.6,0.35294117647058826,0.1,0.06666666666666667,0.7,0.4117647058823529,0.2,0.2
51,0.21271271271271272,0.21014492753623187,0.0,0.2,0.2,0.6,0.35294117647058826,0.2,0.13333333333333333,0.7,0.4117647058823529,0.2,0.2
52,0.21688355021688355,0.21014492753623187,0.0,0.2,0.2,0.6,0.35294117647058826,0.2,0.13333333333333333,0.7,0.4117647058823529,0.2,0.2
53,0.22105438772105437,0.21739130434782608,0.0,0.2,0.2,0.6,0.35294117647058826,0.2,0.13333333333333333,0.8,0.47058823529411764,0.2,0.2
54,0.22522522522522523,0.2246376811594203,0.0,0.2,0.2,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
55,0.22939606272939606,0.2318840579710145,0.0,0.2,0.2,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
56,0.2335669002335669,0.2318840579710145,0.0,0.2,0.2,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
57,0.23773773773773774,0.2391304347826087,0.0,0.3,0.3,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
58,0.24190857524190856,0.2391304347826087,0.0,0.3,0.3,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
59,0.24607941274607942,0.2536231884057971,0.0,0.3,0.3,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
60,0.2502502502502503,0.2536231884057971,0.0,0.3,0.3,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
61,0.25442108775442107,0.2536231884057971,0.0,0.3,0.3,0.6,0.35294117647058826,0.2,0.13333333333333333,0.9,0.5294117647058824,0.2,0.2
62,0.2585919252585919,0.2608695652173913,0.0,0.3,0.3,0.6,0.35294117647058826,0.3,0.2,0.9,0.5294117647058824,0.2,0.2
63,0.2627627627627628,0.2608695652173913,0.0,0.3,0.3,0.6,0.35294117647058826,0.3,0.2,0.9,0.5294117647058824,0.2,0.2
64,0.2669336002669336,0.2608695652173913,0.0,0.3,0.3,0.6,0.35294117647058826,0.3,0.2,0.9,0.5294117647058824,0.2,0.2
65,0.27110443777110443,0.2608695652173913,0.0,0.3,0.3,0.6,0.35294117647058826,0.3,0.2,0.9,0.5294117647058824,0.2,0.2
66,0.2752752752752753,0.2608695652173913,0.0,0.3,0.3,0.6,0.35294117647058826,0.3,0.2,0.9,0.5294117647058824,0.2,0.2
67,0.2794461127794461,0.2608695652173913,0.0,0.3,0.3,0.6,0.35294117647058826,0.3,0.2,0.9,0.5294117647058824,0.2,0.2
