Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.005780346820809248,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.008670520231213872,0.0,0.2,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.011560693641618497,0.0,0.2,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.017341040462427744,0.0,0.3,0.08823529411764706,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.023121387283236993,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.03468208092485549,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.041666666666666664
7,0.029074597109154346,0.03757225433526012,0.0,0.5,0.14705882352941177,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.041666666666666664
8,0.03322811098189068,0.049132947976878616,0.0,0.5,0.14705882352941177,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
9,0.03738162485462702,0.049132947976878616,0.0,0.5,0.14705882352941177,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
10,0.04153513872736335,0.05491329479768786,0.0,0.6,0.17647058823529413,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
11,0.04568865260009968,0.06069364161849711,0.0,0.7,0.20588235294117646,0.3,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
12,0.04984216647283602,0.06647398843930635,0.0,0.7,0.20588235294117646,0.3,0.14285714285714285,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
13,0.05399568034557235,0.07225433526011561,0.0,0.7,0.20588235294117646,0.3,0.14285714285714285,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
14,0.05814919421830869,0.08092485549132948,0.0,0.7,0.20588235294117646,0.3,0.14285714285714285,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
15,0.062302708091045024,0.08670520231213873,0.0,0.7,0.20588235294117646,0.3,0.14285714285714285,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
16,0.06645622196378136,0.09826589595375723,0.0,0.7,0.20588235294117646,0.4,0.19047619047619047,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
17,0.0706097358365177,0.10404624277456648,0.0,0.7,0.20588235294117646,0.4,0.19047619047619047,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
18,0.07476324970925403,0.10982658959537572,0.0,0.7,0.20588235294117646,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.1,0.09090909090909091,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
19,0.07891676358199036,0.10982658959537572,0.0,0.7,0.20588235294117646,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.1,0.09090909090909091,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
20,0.0830702774547267,0.10982658959537572,0.0,0.7,0.20588235294117646,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.1,0.09090909090909091,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
21,0.08722379132746304,0.11271676300578035,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.1,0.09090909090909091,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
22,0.09137730520019936,0.11849710982658959,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
23,0.0955308190729357,0.12427745664739884,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
24,0.09968433294567204,0.12716763005780346,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
25,0.10383784681840838,0.1329479768786127,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.2,0.18181818181818182,0.2,0.08333333333333333
26,0.1079913606911447,0.13583815028901733,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.2,0.18181818181818182,0.3,0.125
27,0.11214487456388104,0.13872832369942195,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.2,0.18181818181818182,0.3,0.125
28,0.11629838843661738,0.14450867052023122,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.4,0.2857142857142857,0.2,0.18181818181818182,0.1,0.05555555555555555,0.1,0.03333333333333333,0.2,0.18181818181818182,0.4,0.16666666666666666
29,0.12045190230935371,0.1531791907514451,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.4,0.2857142857142857,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.5,0.20833333333333334
30,0.12460541618209005,0.1531791907514451,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.4,0.2857142857142857,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.5,0.20833333333333334
31,0.1287589300548264,0.15895953757225434,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.1,0.1,0.4,0.2857142857142857,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.5,0.20833333333333334
32,0.1329124439275627,0.1676300578034682,0.0,0.8,0.23529411764705882,0.4,0.19047619047619047,0.2,0.2,0.4,0.2857142857142857,0.2,0.18181818181818182,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.6,0.25
