Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.02023121387283237,0.0,0.2,0.058823529411764705,0.1,0.047619047619047616,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.03468208092485549,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.04046242774566474,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.049132947976878616,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.049132947976878616,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
7,0.029074597109154346,0.05491329479768786,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
8,0.03322811098189068,0.057803468208092484,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
9,0.03738162485462702,0.06069364161849711,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
10,0.04153513872736335,0.06647398843930635,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
11,0.04568865260009968,0.06936416184971098,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
12,0.04984216647283602,0.06936416184971098,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
13,0.05399568034557235,0.06936416184971098,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
14,0.05814919421830869,0.07225433526011561,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
15,0.062302708091045024,0.07514450867052024,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
16,0.06645622196378136,0.08092485549132948,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
17,0.0706097358365177,0.08092485549132948,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
18,0.07476324970925403,0.0838150289017341,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
19,0.07891676358199036,0.08670520231213873,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
20,0.0830702774547267,0.08959537572254335,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
21,0.08722379132746304,0.0953757225433526,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
22,0.09137730520019936,0.0953757225433526,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
23,0.0955308190729357,0.0953757225433526,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
24,0.09968433294567204,0.0953757225433526,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
25,0.10383784681840838,0.09826589595375723,0.0,0.4,0.11764705882352941,0.3,0.14285714285714285,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.0,0.0
26,0.1079913606911447,0.10982658959537572,0.0,0.4,0.11764705882352941,0.3,0.14285714285714285,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0
27,0.11214487456388104,0.11271676300578035,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0
28,0.11629838843661738,0.11849710982658959,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0
29,0.12045190230935371,0.12427745664739884,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.3,0.1,0.2,0.18181818181818182,0.0,0.0
30,0.12460541618209005,0.13005780346820808,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
31,0.1287589300548264,0.1329479768786127,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
32,0.1329124439275627,0.13583815028901733,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.1,0.05555555555555555,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
33,0.13706595780029907,0.14450867052023122,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.0,0.0,0.2,0.1111111111111111,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
34,0.1412194716730354,0.15028901734104047,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.2,0.1111111111111111,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
35,0.14537298554577172,0.1531791907514451,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.5,0.16666666666666666,0.2,0.18181818181818182,0.0,0.0
36,0.14952649941850807,0.15895953757225434,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
37,0.1536800132912444,0.16473988439306358,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
38,0.15783352716398072,0.16473988439306358,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
39,0.16198704103671707,0.16473988439306358,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
40,0.1661405549094534,0.1676300578034682,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
41,0.17029406878218972,0.17341040462427745,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.0,0.0
42,0.17444758265492608,0.1791907514450867,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.2,0.2,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.7,0.23333333333333334,0.2,0.18181818181818182,0.0,0.0
43,0.1786010965276624,0.18497109826589594,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.2,0.2,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.7,0.23333333333333334,0.2,0.18181818181818182,0.0,0.0
44,0.18275461040039873,0.18497109826589594,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.2,0.2,0.3,0.21428571428571427,0.1,0.09090909090909091,0.3,0.16666666666666666,0.7,0.23333333333333334,0.2,0.18181818181818182,0.0,0.0
45,0.18690812427313508,0.18786127167630057,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.2,0.2,0.3,0.21428571428571427,0.1,0.09090909090909091,0.4,0.2222222222222222,0.7,0.23333333333333334,0.2,0.18181818181818182,0.0,0.0
46,0.1910616381458714,0.1907514450867052,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.3,0.3,0.3,0.21428571428571427,0.1,0.09090909090909091,0.4,0.2222222222222222,0.7,0.23333333333333334,0.2,0.18181818181818182,0.0,0.0
47,0.19521515201860773,0.1994219653179191,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.8,0.26666666666666666,0.2,0.18181818181818182,0.0,0.0
48,0.19936866589134408,0.1994219653179191,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.8,0.26666666666666666,0.2,0.18181818181818182,0.0,0.0
49,0.2035221797640804,0.20809248554913296,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
50,0.20767569363681676,0.21098265895953758,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
51,0.21182920750955309,0.21676300578034682,0.0,0.4,0.11764705882352941,0.6,0.2857142857142857,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
52,0.2159827213822894,0.22254335260115607,0.0,0.4,0.11764705882352941,0.7,0.3333333333333333,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
53,0.22013623525502576,0.22254335260115607,0.0,0.4,0.11764705882352941,0.7,0.3333333333333333,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
54,0.2242897491277621,0.22254335260115607,0.0,0.4,0.11764705882352941,0.7,0.3333333333333333,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
55,0.22844326300049841,0.23121387283236994,0.0,0.5,0.14705882352941177,0.7,0.3333333333333333,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
56,0.23259677687323477,0.23699421965317918,0.0,0.5,0.14705882352941177,0.7,0.3333333333333333,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
57,0.2367502907459711,0.2398843930635838,0.0,0.5,0.14705882352941177,0.7,0.3333333333333333,0.3,0.3,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.9,0.3,0.2,0.18181818181818182,0.0,0.0
