Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected)
1,0.004170837504170837,0.001962708537782139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.009813542688910697,0.0,0.2,0.013157894736842105,0.2,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.014720314033366046,0.0,0.4,0.02631578947368421,0.2,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.02453385672227674,0.0,0.5,0.03289473684210526,0.2,0.06896551724137931,0.0,0.0,0.1,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.033366045142296366,0.0,0.7,0.046052631578947366,0.2,0.06896551724137931,0.0,0.0,0.1,0.011494252873563218,0.1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.042198233562315994,0.0,0.7,0.046052631578947366,0.2,0.06896551724137931,0.0,0.0,0.1,0.011494252873563218,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.05103042198233562,0.0,0.8,0.05263157894736842,0.2,0.06896551724137931,0.0,0.0,0.1,0.011494252873563218,0.3,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.058881256133464184,0.0,0.9,0.05921052631578947,0.2,0.06896551724137931,0.0,0.0,0.1,0.011494252873563218,0.3,0.23076923076923078,0.0,0.0,0.1,0.08333333333333333,0.0,0.0
9,0.03753753753753754,0.06673209028459273,0.0,1.0,0.06578947368421052,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.3,0.23076923076923078,0.0,0.0,0.2,0.16666666666666666,0.0,0.0
10,0.04170837504170837,0.07360157016683022,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.3,0.25,0.0,0.0
11,0.04587921254587921,0.07850834151128558,0.0,1.0,0.07236842105263158,0.2,0.06896551724137931,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.3,0.25,0.0,0.0
12,0.05005005005005005,0.08537782139352307,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.4,0.3076923076923077,0.0,0.0,0.3,0.25,0.0,0.0
13,0.05422088755422089,0.09028459273797841,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.5,0.38461538461538464,0.0,0.0,0.3,0.25,0.0,0.0
14,0.05839172505839173,0.09224730127576054,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.5,0.38461538461538464,0.0,0.0,0.3,0.25,0.0,0.0
15,0.06256256256256257,0.0971540726202159,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.5,0.38461538461538464,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
16,0.0667334000667334,0.10107948969578018,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.6,0.46153846153846156,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
17,0.07090423757090424,0.10402355250245339,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.6,0.46153846153846156,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
18,0.07507507507507508,0.1069676153091266,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.6,0.46153846153846156,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
19,0.07924591257924592,0.11285574092247301,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
20,0.08341675008341674,0.11776251226692837,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.2,0.022988505747126436,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
21,0.08758758758758758,0.1256133464180569,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.3,0.034482758620689655,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
22,0.09175842509175842,0.13444553483807656,0.0,1.0,0.07236842105263158,0.3,0.10344827586206896,0.1,0.1,0.3,0.034482758620689655,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.0,0.0
23,0.09592926259592927,0.14425907752698724,0.0,1.0,0.07894736842105263,0.3,0.10344827586206896,0.1,0.1,0.4,0.04597701149425287,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
24,0.1001001001001001,0.15407262021589793,0.0,1.0,0.07894736842105263,0.3,0.10344827586206896,0.1,0.1,0.5,0.05747126436781609,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
25,0.10427093760427093,0.16094210009813542,0.0,1.0,0.07894736842105263,0.3,0.10344827586206896,0.1,0.1,0.6,0.06896551724137931,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
26,0.10844177510844177,0.1717369970559372,0.0,1.0,0.08552631578947369,0.3,0.10344827586206896,0.1,0.1,0.7,0.08045977011494253,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
27,0.11261261261261261,0.1786064769381747,0.0,1.0,0.08552631578947369,0.3,0.10344827586206896,0.1,0.1,0.7,0.08045977011494253,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
28,0.11678345011678345,0.1903827281648675,0.0,1.0,0.09210526315789473,0.3,0.10344827586206896,0.1,0.1,1.0,0.13793103448275862,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
29,0.12095428762095428,0.19627085377821393,0.0,1.0,0.09868421052631579,0.3,0.10344827586206896,0.1,0.1,1.0,0.13793103448275862,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
30,0.12512512512512514,0.19921491658488713,0.0,1.0,0.09868421052631579,0.4,0.13793103448275862,0.1,0.1,1.0,0.13793103448275862,0.7,0.5384615384615384,0.1,0.07692307692307693,0.3,0.25,0.1,0.09090909090909091
31,0.12929596262929596,0.20215897939156036,0.0,1.0,0.09868421052631579,0.4,0.13793103448275862,0.1,0.1,1.0,0.13793103448275862,0.7,0.5384615384615384,0.2,0.15384615384615385,0.3,0.25,0.1,0.09090909090909091
