Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.003805899143672693,0.0,0.2,0.0035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.009514747859181731,0.0,0.6,0.010619469026548672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.013320647002854425,0.0,0.9,0.01592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.016175071360608945,0.0,1.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.019980970504281638,0.0,1.0,0.023008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.02759276879162702,0.0,1.0,0.03185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.03615604186489058,0.0,1.0,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.039961941008563276,0.0,1.0,0.04070796460176991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.04471931493815414,0.0,1.0,0.04601769911504425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.048525214081826834,0.0,1.0,0.04601769911504425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.05233111322549953,0.0,1.0,0.049557522123893805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.056137012369172214,0.0,1.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054356915872219434,0.05994291151284491,0.0,1.0,0.05663716814159292,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05853821709315939,0.06374881065651761,0.0,1.0,0.061946902654867256,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
15,0.06271951831409935,0.06850618458610847,0.0,1.0,0.06725663716814159,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
16,0.0669008195350393,0.07231208372978117,0.0,1.0,0.07079646017699115,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
17,0.07108212075597926,0.07516650808753568,0.0,1.0,0.0743362831858407,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
18,0.07526342197691922,0.07897240723120837,0.0,1.0,0.07610619469026549,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
19,0.07944472319785917,0.08468125594671741,0.0,1.0,0.0831858407079646,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
20,0.08362602441879913,0.0922930542340628,0.0,1.0,0.08849557522123894,0.1,0.1,0.1,0.08333333333333333,0.1,0.1,0.0,0.0
21,0.08780732563973909,0.0960989533777355,0.0,1.0,0.09026548672566372,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
22,0.09198862686067905,0.10180780209324453,0.0,1.0,0.09557522123893805,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
23,0.096169928081619,0.1027592768791627,0.0,1.0,0.09557522123893805,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
24,0.10035122930255895,0.10466222645099905,0.0,1.0,0.09557522123893805,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
25,0.10453253052349891,0.10751665080875357,0.0,1.0,0.09734513274336283,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
26,0.10871383174443887,0.11227402473834443,0.0,1.0,0.10442477876106195,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
27,0.11289513296537883,0.11607992388201713,0.0,1.0,0.1079646017699115,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
28,0.11707643418631879,0.11988582302568981,0.0,1.0,0.11150442477876106,0.1,0.1,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
29,0.12125773540725873,0.12654614652711704,0.0,1.0,0.12035398230088495,0.2,0.2,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
30,0.1254390366281987,0.13320647002854424,0.0,1.0,0.12389380530973451,0.2,0.2,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
31,0.12962033784913865,0.1351094196003806,0.0,1.0,0.12743362831858407,0.2,0.2,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
32,0.1338016390700786,0.13701236917221693,0.0,1.0,0.13097345132743363,0.2,0.2,0.1,0.08333333333333333,0.2,0.2,0.0,0.0
