Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.005708848715509039,0.0,0.3,0.005309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.007611798287345386,0.0,0.5,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.009514747859181731,0.0,0.6,0.010619469026548672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.012369172216936251,0.0,0.9,0.01592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.015223596574690771,0.0,0.9,0.01592920353982301,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
6,0.025087807325639738,0.021883920076117985,0.0,1.0,0.023008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
7,0.029269108546579697,0.023786869647954328,0.0,1.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
8,0.03345040976751965,0.028544243577545196,0.0,1.0,0.03185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
9,0.03763171098845961,0.035204567078972404,0.0,1.0,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666
10,0.041813012209399564,0.038058991436726926,0.0,1.0,0.03716814159292035,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.2,0.16666666666666666
11,0.04599431343033952,0.04186489058039962,0.0,1.0,0.04070796460176991,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.2,0.16666666666666666
12,0.050175614651279475,0.04471931493815414,0.0,1.0,0.04247787610619469,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.2,0.16666666666666666
13,0.054356915872219434,0.048525214081826834,0.0,1.0,0.04601769911504425,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.2,0.16666666666666666
14,0.05853821709315939,0.05042816365366318,0.0,1.0,0.04601769911504425,0.1,0.1,0.2,0.16666666666666666,0.0,0.0,0.2,0.16666666666666666
15,0.06271951831409935,0.056137012369172214,0.0,1.0,0.05309734513274336,0.1,0.1,0.2,0.16666666666666666,0.1,0.1,0.2,0.16666666666666666
16,0.0669008195350393,0.060894386298763085,0.0,1.0,0.06017699115044248,0.1,0.1,0.2,0.16666666666666666,0.1,0.1,0.2,0.16666666666666666
