Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.0019029495718363464,0.0,0.1,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.006660323501427212,0.0,0.3,0.005309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.008563273073263558,0.0,0.5,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.013320647002854425,0.0,0.7,0.012389380530973451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.017126546146527116,0.0,0.8,0.01415929203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.02093244529019981,0.0,1.0,0.019469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.024738344433872503,0.0,1.0,0.023008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.02664129400570885,0.0,1.0,0.024778761061946902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.03235014272121789,0.0,1.0,0.02831858407079646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.038058991436726926,0.0,1.0,0.03716814159292035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.04281636536631779,0.0,1.0,0.04070796460176991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.047573739295908656,0.0,1.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054356915872219434,0.05233111322549953,0.0,1.0,0.049557522123893805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05853821709315939,0.05423406279733587,0.0,1.0,0.05309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06271951831409935,0.05994291151284491,0.0,1.0,0.0584070796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
16,0.0669008195350393,0.0675547098001903,0.0,1.0,0.06725663716814159,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
17,0.07108212075597926,0.07231208372978117,0.0,1.0,0.07256637168141593,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
18,0.07526342197691922,0.07706945765937202,0.0,1.0,0.07610619469026549,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
19,0.07944472319785917,0.08372978116079924,0.0,1.0,0.08141592920353982,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
20,0.08362602441879913,0.08753568030447194,0.0,1.0,0.08672566371681416,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
21,0.08780732563973909,0.09324452901998097,0.0,1.0,0.09026548672566372,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.08333333333333333
