Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.003805899143672693,0.0,0.1,0.0017699115044247787,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
2,0.008362602441879913,0.006660323501427212,0.0,0.2,0.0035398230088495575,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
3,0.012543903662819869,0.010466222645099905,0.0,0.4,0.007079646017699115,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
4,0.016725204883759826,0.013320647002854425,0.0,0.7,0.012389380530973451,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
5,0.020906506104699782,0.01807802093244529,0.0,1.0,0.021238938053097345,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
6,0.025087807325639738,0.021883920076117985,0.0,1.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.08333333333333333
7,0.029269108546579697,0.024738344433872503,0.0,1.0,0.03008849557522124,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.08333333333333333
8,0.03345040976751965,0.028544243577545196,0.0,1.0,0.03716814159292035,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.08333333333333333
9,0.03763171098845961,0.03615604186489058,0.0,1.0,0.04424778761061947,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.1,0.08333333333333333
10,0.041813012209399564,0.04186489058039962,0.0,1.0,0.05132743362831858,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
11,0.04599431343033952,0.04471931493815414,0.0,1.0,0.05486725663716814,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
12,0.050175614651279475,0.05042816365366318,0.0,1.0,0.06371681415929203,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
13,0.054356915872219434,0.05423406279733587,0.0,1.0,0.06725663716814159,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
14,0.05853821709315939,0.060894386298763085,0.0,1.0,0.06902654867256637,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
15,0.06271951831409935,0.06850618458610847,0.0,1.0,0.07610619469026549,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
16,0.0669008195350393,0.07040913415794481,0.0,1.0,0.07787610619469026,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
17,0.07108212075597926,0.07326355851569934,0.0,1.0,0.08141592920353982,0.0,0.0,0.1,0.08333333333333333,0.2,0.2,0.2,0.16666666666666666
18,0.07526342197691922,0.0818268315889629,0.0,1.0,0.08672566371681416,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
19,0.07944472319785917,0.08658420551855375,0.0,1.0,0.0920353982300885,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
20,0.08362602441879913,0.09039010466222645,0.0,1.0,0.09734513274336283,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
21,0.08780732563973909,0.09419600380589914,0.0,1.0,0.09911504424778761,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
22,0.09198862686067905,0.09990485252140818,0.0,1.0,0.1079646017699115,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
23,0.096169928081619,0.10180780209324453,0.0,1.0,0.1079646017699115,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
24,0.10035122930255895,0.10466222645099905,0.0,1.0,0.10973451327433628,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
25,0.10453253052349891,0.1065651760228354,0.0,1.0,0.11150442477876106,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
26,0.10871383174443887,0.11132254995242626,0.0,1.0,0.1168141592920354,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
27,0.11289513296537883,0.11417697431018078,0.0,1.0,0.11858407079646018,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
28,0.11707643418631879,0.12178877259752617,0.0,1.0,0.1256637168141593,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
29,0.12125773540725873,0.12464319695528069,0.0,1.0,0.12920353982300886,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
30,0.1254390366281987,0.13035204567078973,0.0,1.0,0.13274336283185842,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
31,0.12962033784913865,0.13225499524262607,0.0,1.0,0.13451327433628318,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
32,0.1338016390700786,0.1351094196003806,0.0,1.0,0.13451327433628318,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
33,0.13798294029101857,0.13891531874405327,0.0,1.0,0.13805309734513274,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
34,0.14216424151195853,0.14081826831588962,0.0,1.0,0.13982300884955753,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
35,0.1463455427328985,0.14652711703139867,0.0,1.0,0.14513274336283186,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
36,0.15052684395383845,0.15318744053282587,0.0,1.0,0.15398230088495576,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
37,0.15470814517477838,0.15889628924833493,0.0,1.0,0.1592920353982301,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
38,0.15888944639571834,0.1636536631779258,0.0,1.0,0.1663716814159292,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
39,0.1630707476166583,0.16841103710751665,0.0,1.0,0.168141592920354,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
40,0.16725204883759826,0.17221693625118933,0.0,1.0,0.17168141592920355,0.0,0.0,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
41,0.17143335005853821,0.17887725975261656,0.0,1.0,0.17876106194690267,0.1,0.1,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
42,0.17561465127947817,0.18363463368220742,0.0,1.0,0.18053097345132743,0.1,0.1,0.1,0.08333333333333333,0.3,0.3,0.2,0.16666666666666666
43,0.17979595250041813,0.1912464319695528,0.0,1.0,0.18761061946902655,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
44,0.1839772537213581,0.1950523311132255,0.0,1.0,0.18938053097345134,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
45,0.18815855494229805,0.1988582302568982,0.0,1.0,0.18938053097345134,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
46,0.192339856163238,0.20266412940057088,0.0,1.0,0.19646017699115045,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
47,0.19652115738417797,0.2055185537583254,0.0,1.0,0.20176991150442478,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
48,0.2007024586051179,0.20837297811607994,0.0,1.0,0.20353982300884957,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
49,0.20488375982605786,0.21217887725975262,0.0,1.0,0.20353982300884957,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
50,0.20906506104699782,0.21503330161750714,0.0,1.0,0.20530973451327433,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
51,0.21324636226793778,0.21883920076117983,0.0,1.0,0.20707964601769913,0.1,0.1,0.2,0.16666666666666666,0.3,0.3,0.2,0.16666666666666666
