Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.0035056967572304996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.009640666082383873,0.0,0.1,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.012269938650306749,0.0,0.1,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.014899211218229623,0.0,0.1,0.00303951367781155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.019281332164767746,0.0,0.2,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.022787028921998246,0.0,0.2,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.02852485737571312,0.024539877300613498,0.0,0.2,0.0060790273556231,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
8,0.032599837000814993,0.028045574057843997,0.0,0.2,0.0060790273556231,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
9,0.03667481662591687,0.033304119193689745,0.0,0.3,0.00911854103343465,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
10,0.040749796251018745,0.03593339176161262,0.0,0.4,0.0121580547112462,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
11,0.04482477587612062,0.04119193689745837,0.0,0.4,0.0121580547112462,0.1,0.017857142857142856,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
12,0.0488997555012225,0.04382120946538125,0.0,0.4,0.0121580547112462,0.1,0.017857142857142856,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
13,0.05297473512632437,0.04820333041191937,0.0,0.4,0.0121580547112462,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
14,0.05704971475142624,0.05258545135845749,0.0,0.4,0.0121580547112462,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
15,0.061124694376528114,0.060473269062226116,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.1,0.05263157894736842
16,0.06519967400162999,0.06573181419807186,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
17,0.06927465362673187,0.07099035933391762,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
18,0.07334963325183375,0.07449605609114812,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
19,0.07742461287693561,0.07887817703768624,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
20,0.08149959250203749,0.08413672217353199,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.1,0.047619047619047616,0.2,0.14285714285714285,0.1,0.04,0.1,0.05263157894736842
21,0.08557457212713937,0.09114811568799298,0.0,0.7,0.02127659574468085,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.1,0.05263157894736842
22,0.08964955175224124,0.09728308501314636,0.0,0.8,0.0243161094224924,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.1,0.05263157894736842
23,0.09372453137734311,0.10604732690622261,0.0,0.8,0.0243161094224924,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.2,0.10526315789473684
24,0.097799511002445,0.10867659947414549,0.0,0.9,0.02735562310030395,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.2,0.10526315789473684
25,0.10187449062754686,0.11481156879929887,0.0,1.0,0.030395136778115502,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.2,0.10526315789473684
26,0.10594947025264874,0.11831726555652936,0.0,1.0,0.030395136778115502,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.4,0.21052631578947367
27,0.1100244498777506,0.12182296231375986,0.0,1.0,0.030395136778115502,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.4,0.21052631578947367
28,0.11409942950285248,0.12445223488168274,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.4,0.21052631578947367
29,0.11817440912795436,0.1270815074496056,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.4,0.21052631578947367
30,0.12224938875305623,0.13058720420683612,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.4,0.21052631578947367
31,0.1263243683781581,0.13496932515337423,0.0,1.0,0.0364741641337386,0.1,0.017857142857142856,0.2,0.09523809523809523,0.2,0.14285714285714285,0.1,0.04,0.4,0.21052631578947367
