Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.0035056967572304996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.0043821209465381246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.007011393514460999,0.0,0.0,0.0,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0
4,0.016299918500407497,0.010517090271691499,0.0,0.2,0.0060790273556231,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0
5,0.020374898125509373,0.021910604732690624,0.0,0.9,0.02735562310030395,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0
6,0.02444987775061125,0.03242769500438212,0.0,1.0,0.04559270516717325,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0
7,0.02852485737571312,0.03768624014022787,0.0,1.0,0.05167173252279635,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0
8,0.032599837000814993,0.04732690622261174,0.0,1.0,0.0668693009118541,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0
9,0.03667481662591687,0.05433829973707274,0.0,1.0,0.08206686930091185,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
10,0.040749796251018745,0.05959684487291849,0.0,1.0,0.08814589665653495,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
11,0.04482477587612062,0.06310254163014899,0.0,1.0,0.08814589665653495,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
12,0.0488997555012225,0.06748466257668712,0.0,1.0,0.08814589665653495,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
13,0.05297473512632437,0.07099035933391762,0.0,1.0,0.08814589665653495,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
14,0.05704971475142624,0.0736196319018405,0.0,1.0,0.08814589665653495,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
15,0.061124694376528114,0.07624890446976336,0.0,1.0,0.08814589665653495,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
16,0.06519967400162999,0.08063102541630149,0.0,1.0,0.08814589665653495,0.3,0.05357142857142857,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
17,0.06927465362673187,0.08326029798422437,0.0,1.0,0.08814589665653495,0.3,0.05357142857142857,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
18,0.07334963325183375,0.0876424189307625,0.0,1.0,0.08814589665653495,0.4,0.07142857142857142,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
19,0.07742461287693561,0.09202453987730061,0.0,1.0,0.08814589665653495,0.5,0.08928571428571429,0.0,0.0,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
20,0.08149959250203749,0.09377738825591586,0.0,1.0,0.08814589665653495,0.5,0.08928571428571429,0.0,0.0,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
21,0.08557457212713937,0.09903593339176162,0.0,1.0,0.08814589665653495,0.5,0.08928571428571429,0.0,0.0,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
22,0.08964955175224124,0.1016652059596845,0.0,1.0,0.0911854103343465,0.5,0.08928571428571429,0.0,0.0,0.1,0.07142857142857142,0.1,0.04,0.1,0.05263157894736842
23,0.09372453137734311,0.10692375109553023,0.0,1.0,0.09422492401215805,0.5,0.08928571428571429,0.0,0.0,0.2,0.14285714285714285,0.1,0.04,0.1,0.05263157894736842
24,0.097799511002445,0.11393514460999124,0.0,1.0,0.09422492401215805,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.3,0.15789473684210525
25,0.10187449062754686,0.11393514460999124,0.0,1.0,0.09422492401215805,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.3,0.15789473684210525
26,0.10594947025264874,0.11831726555652936,0.0,1.0,0.09422492401215805,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.3,0.15789473684210525
27,0.1100244498777506,0.12269938650306748,0.0,1.0,0.10030395136778116,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.3,0.15789473684210525
28,0.11409942950285248,0.12620508326029797,0.0,1.0,0.1094224924012158,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.3,0.15789473684210525
29,0.11817440912795436,0.12971078001752848,0.0,1.0,0.1094224924012158,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.3,0.15789473684210525
30,0.12224938875305623,0.13935144609991235,0.0,1.0,0.11550151975683891,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.4,0.21052631578947367
31,0.1263243683781581,0.14636283961437335,0.0,1.0,0.11854103343465046,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.1,0.04,0.4,0.21052631578947367
32,0.13039934800325997,0.15249780893952672,0.0,1.0,0.12158054711246201,0.5,0.08928571428571429,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.4,0.21052631578947367
33,0.13447432762836187,0.1551270815074496,0.0,1.0,0.12158054711246201,0.6,0.10714285714285714,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.5,0.2631578947368421
34,0.13854930725346373,0.16126205083260298,0.0,1.0,0.12158054711246201,0.6,0.10714285714285714,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
35,0.1426242868785656,0.16476774758983348,0.0,1.0,0.12158054711246201,0.6,0.10714285714285714,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
36,0.1466992665036675,0.17090271691498685,0.0,1.0,0.12158054711246201,0.6,0.10714285714285714,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
37,0.15077424612876936,0.17440841367221735,0.0,1.0,0.13069908814589665,0.6,0.10714285714285714,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
38,0.15484922575387122,0.18492550394390886,0.0,1.0,0.1519756838905775,0.7,0.125,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
39,0.15892420537897312,0.19281332164767748,0.0,1.0,0.15501519756838905,0.7,0.125,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
40,0.16299918500407498,0.19894829097283084,0.0,1.0,0.1580547112462006,0.7,0.125,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
41,0.16707416462917685,0.20245398773006135,0.0,1.0,0.16109422492401215,0.7,0.125,0.0,0.0,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
42,0.17114914425427874,0.20946538124452235,0.0,1.0,0.1702127659574468,0.7,0.125,0.1,0.047619047619047616,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
43,0.1752241238793806,0.21384750219106047,0.0,1.0,0.17325227963525835,0.8,0.14285714285714285,0.1,0.047619047619047616,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
44,0.17929910350448247,0.2182296231375986,0.0,1.0,0.1762917933130699,0.8,0.14285714285714285,0.1,0.047619047619047616,0.4,0.2857142857142857,0.3,0.12,0.6,0.3157894736842105
