Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.0023828435266084196,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.006354249404289118,0.0,0.1,0.09090909090909091,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.009531374106433678,0.0,0.1,0.09090909090909091,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.012708498808578236,0.0,0.2,0.18181818181818182,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.016679904686258934,0.0,0.2,0.18181818181818182,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.019062748212867357,0.0,0.2,0.18181818181818182,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.023034154090548053,0.0,0.2,0.18181818181818182,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.026211278792692614,0.0,0.2,0.18181818181818182,0.3,0.012875536480686695,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.030182684670373314,0.0,0.2,0.18181818181818182,0.3,0.012875536480686695,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.03256552819698173,0.0,0.2,0.18181818181818182,0.5,0.02145922746781116,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.035742652899126294,0.0,0.2,0.18181818181818182,0.6,0.02575107296137339,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.03891977760127085,0.0,0.2,0.18181818181818182,0.6,0.02575107296137339,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
13,0.054447981236388006,0.04130262112787927,0.0,0.2,0.18181818181818182,0.7,0.030042918454935622,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
14,0.05863628748534093,0.046068308181096106,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
15,0.06282459373429385,0.04765687053216839,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
16,0.06701289998324678,0.054011119936457505,0.0,0.2,0.18181818181818182,1.0,0.055793991416309016,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
17,0.07120120623219969,0.056393963463065924,0.0,0.2,0.18181818181818182,1.0,0.060085836909871244,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
18,0.07538951248115262,0.06036536934074663,0.0,0.2,0.18181818181818182,1.0,0.06437768240343347,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
19,0.07957781873010554,0.06354249404289118,0.0,0.2,0.18181818181818182,1.0,0.06437768240343347,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
20,0.08376612497905847,0.06671961874503574,0.0,0.2,0.18181818181818182,1.0,0.06866952789699571,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
21,0.08795443122801139,0.0698967434471803,0.0,0.2,0.18181818181818182,1.0,0.06866952789699571,0.0,0.0,0.1,0.03571428571428571,0.2,0.1,0.0,0.0,0.0,0.0
22,0.09214273747696432,0.07227958697378872,0.0,0.2,0.18181818181818182,1.0,0.07296137339055794,0.0,0.0,0.1,0.03571428571428571,0.2,0.1,0.0,0.0,0.0,0.0
23,0.09633104372591723,0.07466243050039714,0.0,0.2,0.18181818181818182,1.0,0.07296137339055794,0.0,0.0,0.1,0.03571428571428571,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
24,0.10051934997487016,0.0778395552025417,0.0,0.2,0.18181818181818182,1.0,0.07296137339055794,0.0,0.0,0.1,0.03571428571428571,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
25,0.10470765622382308,0.08260524225575853,0.0,0.3,0.2727272727272727,1.0,0.0815450643776824,0.0,0.0,0.1,0.03571428571428571,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
26,0.10889596247277601,0.08498808578236695,0.0,0.3,0.2727272727272727,1.0,0.0815450643776824,0.0,0.0,0.2,0.07142857142857142,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
27,0.11308426872172893,0.08657664813343924,0.0,0.3,0.2727272727272727,1.0,0.0815450643776824,0.0,0.0,0.2,0.07142857142857142,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
28,0.11727257497068186,0.08816521048451152,0.0,0.3,0.2727272727272727,1.0,0.0815450643776824,0.0,0.0,0.2,0.07142857142857142,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
29,0.12146088121963478,0.09213661636219221,0.0,0.3,0.2727272727272727,1.0,0.08583690987124463,0.1,0.037037037037037035,0.2,0.07142857142857142,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
30,0.1256491874685877,0.09690230341540905,0.0,0.3,0.2727272727272727,1.0,0.0944206008583691,0.2,0.07407407407407407,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
31,0.12983749371754064,0.10166799046862589,0.0,0.3,0.2727272727272727,1.0,0.09871244635193133,0.2,0.07407407407407407,0.4,0.14285714285714285,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
