Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.003177124702144559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.007148530579825258,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.010325655281969817,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.011914217633042097,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.015091342335186657,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.016679904686258934,0.0,0.0,0.0,0.3,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.021445591739475776,0.0,0.0,0.0,0.5,0.02145922746781116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.024622716441620333,0.0,0.0,0.0,0.6,0.02575107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.028594122319301033,0.0,0.0,0.0,0.7,0.030042918454935622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.03177124702144559,0.0,0.0,0.0,0.8,0.034334763948497854,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.03653693407466243,0.0,0.1,0.09090909090909091,0.9,0.03862660944206009,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.04050833995234313,0.0,0.1,0.09090909090909091,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.1,0.1,0.0,0.0
13,0.054447981236388006,0.043685464654487687,0.0,0.1,0.09090909090909091,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.1,0.1,0.0,0.0
14,0.05863628748534093,0.04686258935663225,0.0,0.1,0.09090909090909091,1.0,0.05150214592274678,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.1,0.1,0.0,0.0
15,0.06282459373429385,0.05321683876092136,0.0,0.1,0.09090909090909091,1.0,0.06437768240343347,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.1,0.1,0.0,0.0
16,0.06701289998324678,0.056393963463065924,0.0,0.1,0.09090909090909091,1.0,0.07296137339055794,0.1,0.037037037037037035,0.2,0.07142857142857142,0.0,0.0,0.1,0.1,0.0,0.0
17,0.07120120623219969,0.06115965051628276,0.0,0.1,0.09090909090909091,1.0,0.0815450643776824,0.1,0.037037037037037035,0.2,0.07142857142857142,0.0,0.0,0.1,0.1,0.0,0.0
18,0.07538951248115262,0.06513105639396347,0.0,0.1,0.09090909090909091,1.0,0.0815450643776824,0.1,0.037037037037037035,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
19,0.07957781873010554,0.06830818109610802,0.0,0.1,0.09090909090909091,1.0,0.08583690987124463,0.1,0.037037037037037035,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
20,0.08376612497905847,0.07069102462271644,0.0,0.1,0.09090909090909091,1.0,0.09012875536480687,0.1,0.037037037037037035,0.4,0.14285714285714285,0.0,0.0,0.1,0.1,0.0,0.0
21,0.08795443122801139,0.0778395552025417,0.0,0.1,0.09090909090909091,1.0,0.0944206008583691,0.1,0.037037037037037035,0.4,0.14285714285714285,0.0,0.0,0.1,0.1,0.0,0.0
22,0.09214273747696432,0.08101667990468626,0.0,0.1,0.09090909090909091,1.0,0.0944206008583691,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
23,0.09633104372591723,0.08498808578236695,0.0,0.1,0.09090909090909091,1.0,0.09871244635193133,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
24,0.10051934997487016,0.08816521048451152,0.0,0.1,0.09090909090909091,1.0,0.09871244635193133,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
25,0.10470765622382308,0.09293089753772836,0.0,0.1,0.09090909090909091,1.0,0.10300429184549356,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
26,0.10889596247277601,0.0976965845909452,0.0,0.1,0.09090909090909091,1.0,0.11158798283261803,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
27,0.11308426872172893,0.10246227164416204,0.0,0.1,0.09090909090909091,1.0,0.11587982832618025,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
28,0.11727257497068186,0.10325655281969817,0.0,0.1,0.09090909090909091,1.0,0.11587982832618025,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
29,0.12146088121963478,0.10643367752184273,0.0,0.1,0.09090909090909091,1.0,0.11587982832618025,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
30,0.1256491874685877,0.10802223987291501,0.0,0.1,0.09090909090909091,1.0,0.11587982832618025,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
31,0.12983749371754064,0.11119936457505956,0.0,0.2,0.18181818181818182,1.0,0.11587982832618025,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
32,0.13402579996649355,0.11358220810166798,0.0,0.2,0.18181818181818182,1.0,0.11587982832618025,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
33,0.13821410621544647,0.11755361397934869,0.0,0.2,0.18181818181818182,1.0,0.12017167381974249,0.2,0.07407407407407407,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
