Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.004765687053216839,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.008737092930897538,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.012708498808578236,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.016679904686258934,0.0,0.0,0.0,0.2,0.008583690987124463,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.019062748212867357,0.0,0.0,0.0,0.2,0.008583690987124463,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.023034154090548053,0.0,0.0,0.0,0.4,0.017167381974248927,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.024622716441620333,0.0,0.0,0.0,0.4,0.017167381974248927,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.030182684670373314,0.0,0.0,0.0,0.6,0.02575107296137339,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.03494837172359015,0.0,0.0,0.0,0.7,0.030042918454935622,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.03971405877680699,0.0,0.0,0.0,0.9,0.03862660944206009,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.04209690230341541,0.0,0.0,0.0,0.9,0.03862660944206009,0.1,0.037037037037037035,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.04686258935663225,0.0,0.0,0.0,1.0,0.04291845493562232,0.1,0.037037037037037035,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054447981236388006,0.050833995234312944,0.0,0.0,0.0,1.0,0.04721030042918455,0.1,0.037037037037037035,0.1,0.03571428571428571,0.1,0.05,0.1,0.1,0.0,0.0
14,0.05863628748534093,0.05321683876092136,0.0,0.0,0.0,1.0,0.04721030042918455,0.2,0.07407407407407407,0.1,0.03571428571428571,0.1,0.05,0.1,0.1,0.0,0.0
15,0.06282459373429385,0.05559968228752978,0.0,0.0,0.0,1.0,0.05150214592274678,0.2,0.07407407407407407,0.1,0.03571428571428571,0.1,0.05,0.1,0.1,0.0,0.0
16,0.06701289998324678,0.06036536934074663,0.0,0.0,0.0,1.0,0.055793991416309016,0.2,0.07407407407407407,0.1,0.03571428571428571,0.1,0.05,0.1,0.1,0.0,0.0
17,0.07120120623219969,0.06354249404289118,0.0,0.0,0.0,1.0,0.06437768240343347,0.2,0.07407407407407407,0.1,0.03571428571428571,0.1,0.05,0.1,0.1,0.0,0.0
18,0.07538951248115262,0.0659253375694996,0.0,0.0,0.0,1.0,0.06437768240343347,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.1,0.1,0.0,0.0
19,0.07957781873010554,0.06830818109610802,0.0,0.0,0.0,1.0,0.06866952789699571,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.1,0.1,0.0,0.0
20,0.08376612497905847,0.07625099285146943,0.0,0.0,0.0,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
21,0.08795443122801139,0.0778395552025417,0.0,0.0,0.0,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
22,0.09214273747696432,0.07942811755361398,0.0,0.0,0.0,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
23,0.09633104372591723,0.0818109610802224,0.0,0.0,0.0,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
24,0.10051934997487016,0.08498808578236695,0.0,0.0,0.0,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
25,0.10470765622382308,0.08816521048451152,0.0,0.0,0.0,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
26,0.10889596247277601,0.0937251787132645,0.0,0.1,0.09090909090909091,1.0,0.07296137339055794,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
27,0.11308426872172893,0.09849086576648133,0.0,0.1,0.09090909090909091,1.0,0.0815450643776824,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
28,0.11727257497068186,0.10325655281969817,0.0,0.1,0.09090909090909091,1.0,0.0944206008583691,0.2,0.07407407407407407,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
29,0.12146088121963478,0.10643367752184273,0.0,0.1,0.09090909090909091,1.0,0.0944206008583691,0.3,0.1111111111111111,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
30,0.1256491874685877,0.10881652104845115,0.0,0.1,0.09090909090909091,1.0,0.09871244635193133,0.3,0.1111111111111111,0.2,0.07142857142857142,0.1,0.05,0.3,0.3,0.0,0.0
31,0.12983749371754064,0.11278792692613185,0.0,0.1,0.09090909090909091,1.0,0.1072961373390558,0.3,0.1111111111111111,0.2,0.07142857142857142,0.2,0.1,0.3,0.3,0.0,0.0
32,0.13402579996649355,0.11675933280381255,0.0,0.1,0.09090909090909091,1.0,0.11158798283261803,0.3,0.1111111111111111,0.2,0.07142857142857142,0.2,0.1,0.3,0.3,0.0,0.0
33,0.13821410621544647,0.12390786338363781,0.0,0.1,0.09090909090909091,1.0,0.11158798283261803,0.3,0.1111111111111111,0.2,0.07142857142857142,0.3,0.15,0.3,0.3,0.0,0.0
34,0.14240241246439939,0.1278792692613185,0.0,0.1,0.09090909090909091,1.0,0.12017167381974249,0.3,0.1111111111111111,0.2,0.07142857142857142,0.3,0.15,0.3,0.3,0.0,0.0
35,0.14659071871335233,0.13105639396346305,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.3,0.1111111111111111,0.2,0.07142857142857142,0.3,0.15,0.3,0.3,0.0,0.0
36,0.15077902496230525,0.13423351866560762,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.3,0.1111111111111111,0.2,0.07142857142857142,0.3,0.15,0.3,0.3,0.0,0.0
37,0.15496733121125816,0.1374106433677522,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.4,0.14814814814814814,0.2,0.07142857142857142,0.3,0.15,0.3,0.3,0.0,0.0
38,0.15915563746021108,0.14217633042096903,0.0,0.1,0.09090909090909091,1.0,0.12875536480686695,0.4,0.14814814814814814,0.2,0.07142857142857142,0.3,0.15,0.3,0.3,0.0,0.0
