Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.003861003861003861,0.0,0.1,0.0008223684210526315,0.0,0.0
2,0.008309788931361143,0.005791505791505791,0.0,0.1,0.0008223684210526315,0.1,0.07692307692307693
3,0.012464683397041714,0.012226512226512226,0.0,0.1,0.0008223684210526315,0.3,0.23076923076923078
4,0.016619577862722286,0.017374517374517374,0.0,0.3,0.0024671052631578946,0.4,0.3076923076923077
5,0.02077447232840286,0.02059202059202059,0.0,0.5,0.004111842105263158,0.4,0.3076923076923077
6,0.02492936679408343,0.02574002574002574,0.0,0.7,0.005756578947368421,0.5,0.38461538461538464
7,0.029084261259764002,0.029601029601029602,0.0,0.9,0.007401315789473684,0.5,0.38461538461538464
8,0.03323915572544457,0.032818532818532815,0.0,1.0,0.009046052631578948,0.5,0.38461538461538464
9,0.03739405019112515,0.03667953667953668,0.0,1.0,0.011513157894736841,0.6,0.46153846153846156
10,0.04154894465680572,0.03861003861003861,0.0,1.0,0.012335526315789474,0.6,0.46153846153846156
11,0.04570383912248629,0.04182754182754183,0.0,1.0,0.013980263157894737,0.6,0.46153846153846156
12,0.04985873358816686,0.04633204633204633,0.0,1.0,0.017269736842105265,0.6,0.46153846153846156
13,0.054013628053847434,0.04954954954954955,0.0,1.0,0.018914473684210526,0.7,0.5384615384615384
14,0.058168522519528004,0.05341055341055341,0.0,1.0,0.02055921052631579,0.7,0.5384615384615384
15,0.062323416985208574,0.055341055341055344,0.0,1.0,0.02138157894736842,0.7,0.5384615384615384
16,0.06647831145088914,0.059845559845559844,0.0,1.0,0.02549342105263158,0.8,0.6153846153846154
17,0.07063320591656971,0.064993564993565,0.0,1.0,0.027138157894736843,0.8,0.6153846153846154
18,0.0747881003822503,0.06885456885456885,0.0,1.0,0.029605263157894735,0.8,0.6153846153846154
19,0.07894299484793087,0.074002574002574,0.0,1.0,0.032072368421052634,0.8,0.6153846153846154
20,0.08309788931361144,0.07593307593307594,0.0,1.0,0.032072368421052634,0.9,0.6923076923076923
21,0.087252783779292,0.07979407979407979,0.0,1.0,0.033717105263157895,0.9,0.6923076923076923
22,0.09140767824497258,0.08301158301158301,0.0,1.0,0.03536184210526316,0.9,0.6923076923076923
23,0.09556257271065315,0.08558558558558559,0.0,1.0,0.03700657894736842,1.0,0.7692307692307693
24,0.09971746717633372,0.08751608751608751,0.0,1.0,0.03782894736842105,1.0,0.8461538461538461
25,0.1038723616420143,0.09137709137709138,0.0,1.0,0.04194078947368421,1.0,0.8461538461538461
26,0.10802725610769487,0.0945945945945946,0.0,1.0,0.044407894736842105,1.0,0.8461538461538461
27,0.11218215057337544,0.09845559845559845,0.0,1.0,0.04851973684210526,1.0,0.8461538461538461
28,0.11633704503905601,0.1048906048906049,0.0,1.0,0.05263157894736842,1.0,0.8461538461538461
29,0.12049193950473658,0.10875160875160875,0.0,1.0,0.054276315789473686,1.0,0.8461538461538461
30,0.12464683397041715,0.11196911196911197,0.0,1.0,0.05674342105263158,1.0,0.8461538461538461
31,0.12880172843609772,0.1138996138996139,0.0,1.0,0.05838815789473684,1.0,0.8461538461538461
32,0.1329566229017783,0.12162162162162163,0.0,1.0,0.06085526315789474,1.0,0.9230769230769231
33,0.13711151736745886,0.12355212355212356,0.0,1.0,0.0625,1.0,0.9230769230769231
34,0.14126641183313943,0.12934362934362933,0.0,1.0,0.06578947368421052,1.0,0.9230769230769231
35,0.14542130629882,0.13320463320463322,0.0,1.0,0.06825657894736842,1.0,0.9230769230769231
36,0.1495762007645006,0.1377091377091377,0.0,1.0,0.07072368421052631,1.0,0.9230769230769231
37,0.15373109523018116,0.1402831402831403,0.0,1.0,0.07154605263157894,1.0,0.9230769230769231
38,0.15788598969586173,0.14543114543114544,0.0,1.0,0.07648026315789473,1.0,0.9230769230769231
