Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004133597883597883,0.003956478733926805,0.0,0.2,0.00322061191626409,0.0,0.0,0.0,0.0
2,0.008267195767195767,0.009891196834817012,0.0,0.6,0.00966183574879227,0.0,0.0,0.0,0.0
3,0.01240079365079365,0.013847675568743818,0.0,0.9,0.014492753623188406,0.0,0.0,0.0,0.0
4,0.016534391534391533,0.020771513353115726,0.0,1.0,0.020933977455716585,0.0,0.0,0.0,0.0
5,0.02066798941798942,0.028684470820969338,0.0,1.0,0.030595813204508857,0.0,0.0,0.0,0.0
6,0.0248015873015873,0.03066271018793274,0.0,1.0,0.0322061191626409,0.0,0.0,0.0,0.0
7,0.028935185185185185,0.03165182987141444,0.0,1.0,0.0322061191626409,0.0,0.0,0.0,0.0
8,0.03306878306878307,0.033630069238377844,0.0,1.0,0.0322061191626409,0.1,0.03125,0.0,0.0
9,0.03720238095238095,0.03560830860534125,0.0,1.0,0.033816425120772944,0.1,0.03125,0.0,0.0
10,0.04133597883597884,0.036597428288822946,0.0,1.0,0.033816425120772944,0.1,0.03125,0.0,0.0
11,0.04546957671957672,0.043521266073194856,0.0,1.0,0.043478260869565216,0.1,0.03125,0.0,0.0
12,0.0496031746031746,0.050445103857566766,0.0,1.0,0.05314009661835749,0.1,0.03125,0.0,0.0
13,0.053736772486772486,0.058358061325420374,0.3333333333333333,1.0,0.06280193236714976,0.1,0.03125,0.0,0.0
14,0.05787037037037037,0.06627101879327399,0.3333333333333333,1.0,0.07246376811594203,0.1,0.03125,0.0,0.0
15,0.062003968253968256,0.0781404549950544,0.3333333333333333,1.0,0.0853462157809984,0.1,0.03125,0.0,0.0
16,0.06613756613756613,0.08506429277942631,0.3333333333333333,1.0,0.09178743961352658,0.1,0.03125,0.0,0.0
17,0.07027116402116403,0.09396636993076163,0.3333333333333333,1.0,0.10144927536231885,0.1,0.03125,0.0,0.0
18,0.0744047619047619,0.10187932739861523,0.3333333333333333,1.0,0.11272141706924316,0.1,0.03125,0.0,0.0
19,0.07853835978835978,0.11177052423343224,0.3333333333333333,1.0,0.12721417069243157,0.1,0.03125,0.0,0.0
20,0.08267195767195767,0.11869436201780416,0.3333333333333333,1.0,0.13848631239935588,0.1,0.03125,0.0,0.0
21,0.08680555555555555,0.12561819980217606,0.3333333333333333,1.0,0.143317230273752,0.1,0.03125,0.1,0.1
22,0.09093915343915344,0.13550939663699307,0.3333333333333333,1.0,0.15136876006441224,0.1,0.03125,0.1,0.1
