Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.004268943436499467,0.0,0.1,0.002232142857142857,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.08333333333333333
2,0.008234519104084322,0.007470651013874066,0.0,0.2,0.004464285714285714,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.08333333333333333
3,0.012351778656126482,0.0096051227321238,0.0,0.2,0.004464285714285714,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.1,0.08333333333333333
4,0.016469038208168644,0.010672358591248666,0.0,0.2,0.004464285714285714,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.1,0.08333333333333333
5,0.020586297760210804,0.016008537886873,0.0,0.6,0.013392857142857142,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.1,0.08333333333333333
6,0.024703557312252964,0.022411953041622197,0.0,1.0,0.022321428571428572,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.1,0.08333333333333333
7,0.028820816864295124,0.02774813233724653,0.0,1.0,0.024553571428571428,0.0,0.0,0.1,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0,0.2,0.16666666666666666
8,0.03293807641633729,0.033084311632870865,0.0,1.0,0.03125,0.0,0.0,0.1,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0,0.2,0.16666666666666666
9,0.03705533596837945,0.0384204909284952,0.0,1.0,0.033482142857142856,0.0,0.0,0.1,0.06666666666666667,0.2,0.18181818181818182,0.0,0.0,0.2,0.16666666666666666
10,0.04117259552042161,0.0416221985058698,0.0,1.0,0.03571428571428571,0.0,0.0,0.2,0.13333333333333333,0.2,0.18181818181818182,0.0,0.0,0.2,0.16666666666666666
11,0.04528985507246377,0.04909284951974386,0.0,1.0,0.04241071428571429,0.0,0.0,0.2,0.13333333333333333,0.2,0.18181818181818182,0.0,0.0,0.2,0.16666666666666666
12,0.04940711462450593,0.054429028815368194,0.0,1.0,0.046875,0.0,0.0,0.2,0.13333333333333333,0.2,0.18181818181818182,0.0,0.0,0.2,0.16666666666666666
