Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.008537886872998933,0.0,0.4,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008234519104084322,0.010672358591248666,0.0,0.5,0.011160714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012351778656126482,0.014941302027748132,0.0,0.8,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016469038208168644,0.0192102454642476,0.0,1.0,0.024553571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020586297760210804,0.02454642475987193,0.0,1.0,0.029017857142857144,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024703557312252964,0.0288153681963714,0.0,1.0,0.03125,0.2,0.2,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
7,0.028820816864295124,0.033084311632870865,0.0,1.0,0.03571428571428571,0.2,0.2,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03293807641633729,0.0384204909284952,0.0,1.0,0.044642857142857144,0.2,0.2,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03705533596837945,0.0416221985058698,0.0,1.0,0.049107142857142856,0.2,0.2,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04117259552042161,0.044823906083244394,0.0,1.0,0.049107142857142856,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04528985507246377,0.04909284951974386,0.0,1.0,0.05133928571428571,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
12,0.04940711462450593,0.051227321237993596,0.0,1.0,0.05580357142857143,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05352437417654809,0.0576307363927428,0.0,1.0,0.0625,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05764163372859025,0.05869797225186766,0.0,1.0,0.06473214285714286,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06175889328063241,0.060832443970117396,0.0,1.0,0.06473214285714286,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
16,0.06587615283267458,0.061899679829242264,0.0,1.0,0.06473214285714286,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
17,0.06999341238471674,0.064034151547492,0.0,1.0,0.06919642857142858,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0741106719367589,0.06616862326574173,0.0,1.0,0.06919642857142858,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
19,0.07822793148880106,0.06937033084311633,0.0,1.0,0.07366071428571429,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
20,0.08234519104084322,0.07257203842049093,0.0,1.0,0.078125,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
21,0.08646245059288538,0.0736392742796158,0.0,1.0,0.078125,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
22,0.09057971014492754,0.07577374599786553,0.0,1.0,0.078125,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0946969696969697,0.07790821771611527,0.0,1.0,0.08035714285714286,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
24,0.09881422924901186,0.08110992529348986,0.0,1.0,0.08482142857142858,0.2,0.2,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
25,0.10293148880105402,0.08751334044823907,0.0,1.0,0.09375,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
26,0.10704874835309618,0.08964781216648879,0.0,1.0,0.09598214285714286,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
27,0.11116600790513834,0.09498399146211313,0.0,1.0,0.09598214285714286,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
28,0.1152832674571805,0.09498399146211313,0.0,1.0,0.09598214285714286,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
29,0.11940052700922266,0.09711846318036287,0.0,1.0,0.09821428571428571,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
30,0.12351778656126482,0.10138740661686232,0.0,1.0,0.10267857142857142,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
31,0.12763504611330698,0.10352187833511206,0.0,1.0,0.10491071428571429,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
32,0.13175230566534915,0.10458911419423693,0.0,1.0,0.10714285714285714,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
33,0.1358695652173913,0.10992529348986126,0.0,1.0,0.11607142857142858,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
34,0.13998682476943347,0.11099252934898612,0.0,1.0,0.11830357142857142,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
35,0.14410408432147562,0.11419423692636073,0.0,1.0,0.12053571428571429,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
36,0.1482213438735178,0.11846318036286019,0.0,1.0,0.125,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
37,0.15233860342555994,0.12059765208110992,0.0,1.0,0.12723214285714285,0.2,0.2,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
38,0.1564558629776021,0.12593383137673425,0.0,1.0,0.13392857142857142,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
39,0.16057312252964426,0.12913553895410887,0.0,1.0,0.140625,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
40,0.16469038208168643,0.13233724653148346,0.0,1.0,0.14285714285714285,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
41,0.16880764163372858,0.1344717182497332,0.0,1.0,0.14508928571428573,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
42,0.17292490118577075,0.1344717182497332,0.0,1.0,0.14508928571428573,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
43,0.1770421607378129,0.13660618996798293,0.0,1.0,0.14732142857142858,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
44,0.18115942028985507,0.13980789754535752,0.0,1.0,0.14955357142857142,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
45,0.18527667984189725,0.14834578441835647,0.0,1.0,0.15625,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
46,0.1893939393939394,0.1526147278548559,0.0,1.0,0.15848214285714285,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
47,0.19351119894598157,0.15795090715048027,0.0,1.0,0.16294642857142858,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
48,0.1976284584980237,0.1622198505869797,0.0,1.0,0.16517857142857142,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
49,0.2017457180500659,0.1664887940234792,0.0,1.0,0.16517857142857142,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
50,0.20586297760210803,0.17395944503735325,0.0,1.0,0.17410714285714285,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
51,0.2099802371541502,0.17716115261472787,0.0,1.0,0.18080357142857142,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
52,0.21409749670619235,0.18356456776947705,0.0,1.0,0.1875,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
53,0.21821475625823453,0.18569903948772679,0.0,1.0,0.18973214285714285,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
54,0.22233201581027667,0.192102454642476,0.0,1.0,0.19419642857142858,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
55,0.22644927536231885,0.19530416221985059,0.0,1.0,0.19866071428571427,0.3,0.3,0.4,0.26666666666666666,0.0,0.0,0.1,0.1,0.0,0.0
