Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.005559968228752979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.011914217633042097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.014297061159650517,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.019857029388403495,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.1,0.1,0.0,0.0
5,0.020941531244764618,0.023828435266084195,0.0,0.1,0.09090909090909091,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.1,0.1,0.0,0.0
6,0.02512983749371754,0.028594122319301033,0.0,0.1,0.09090909090909091,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.2,0.2,0.0,0.0
7,0.029318143742670465,0.030182684670373314,0.0,0.1,0.09090909090909091,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.2,0.2,0.0,0.0
8,0.03350644999162339,0.03415409054805401,0.0,0.1,0.09090909090909091,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.2,0.2,0.0,0.0
9,0.03769475624057631,0.03733121525019857,0.0,0.1,0.09090909090909091,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.2,0.2,0.0,0.0
10,0.041883062489529235,0.04130262112787927,0.0,0.1,0.09090909090909091,0.3,0.012875536480686695,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
11,0.04607136873848216,0.04765687053216839,0.0,0.1,0.09090909090909091,0.6,0.02575107296137339,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
12,0.05025967498743508,0.051628276409849086,0.0,0.1,0.09090909090909091,0.6,0.02575107296137339,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
13,0.054447981236388006,0.06036536934074663,0.0,0.1,0.09090909090909091,1.0,0.04721030042918455,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
14,0.05863628748534093,0.06274821286735505,0.0,0.1,0.09090909090909091,1.0,0.055793991416309016,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
15,0.06282459373429385,0.07069102462271644,0.0,0.1,0.09090909090909091,1.0,0.06437768240343347,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
16,0.06701289998324678,0.07386814932486101,0.0,0.1,0.09090909090909091,1.0,0.06866952789699571,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
17,0.07120120623219969,0.07625099285146943,0.0,0.1,0.09090909090909091,1.0,0.07296137339055794,0.0,0.0,0.3,0.10714285714285714,0.1,0.05,0.2,0.2,0.0,0.0
18,0.07538951248115262,0.0818109610802224,0.0,0.1,0.09090909090909091,1.0,0.07725321888412018,0.0,0.0,0.3,0.10714285714285714,0.1,0.05,0.2,0.2,0.0,0.0
19,0.07957781873010554,0.08816521048451152,0.0,0.1,0.09090909090909091,1.0,0.0815450643776824,0.0,0.0,0.4,0.14285714285714285,0.1,0.05,0.2,0.2,0.0,0.0
20,0.08376612497905847,0.09134233518665608,0.0,0.1,0.09090909090909091,1.0,0.0815450643776824,0.0,0.0,0.4,0.14285714285714285,0.1,0.05,0.2,0.2,0.0,0.0
21,0.08795443122801139,0.09690230341540905,0.0,0.1,0.09090909090909091,1.0,0.0944206008583691,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
22,0.09214273747696432,0.10166799046862589,0.0,0.1,0.09090909090909091,1.0,0.09871244635193133,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
23,0.09633104372591723,0.10643367752184273,0.0,0.2,0.18181818181818182,1.0,0.1072961373390558,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
24,0.10051934997487016,0.1096108022239873,0.0,0.2,0.18181818181818182,1.0,0.11587982832618025,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
25,0.10470765622382308,0.11278792692613185,0.0,0.2,0.18181818181818182,1.0,0.11587982832618025,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
26,0.10889596247277601,0.11834789515488484,0.0,0.2,0.18181818181818182,1.0,0.11587982832618025,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
27,0.11308426872172893,0.12152501985702939,0.0,0.2,0.18181818181818182,1.0,0.11587982832618025,0.0,0.0,0.5,0.17857142857142858,0.1,0.05,0.2,0.2,0.0,0.0
28,0.11727257497068186,0.12867355043685463,0.0,0.2,0.18181818181818182,1.0,0.12446351931330472,0.0,0.0,0.5,0.17857142857142858,0.2,0.1,0.2,0.2,0.0,0.0
29,0.12146088121963478,0.1318506751389992,0.0,0.2,0.18181818181818182,1.0,0.12446351931330472,0.0,0.0,0.5,0.17857142857142858,0.2,0.1,0.2,0.2,0.0,0.0
30,0.1256491874685877,0.13661636219221604,0.0,0.2,0.18181818181818182,1.0,0.12875536480686695,0.0,0.0,0.5,0.17857142857142858,0.2,0.1,0.2,0.2,0.0,0.0
31,0.12983749371754064,0.14297061159650518,0.0,0.2,0.18181818181818182,1.0,0.12875536480686695,0.0,0.0,0.5,0.17857142857142858,0.2,0.1,0.2,0.2,0.0,0.0
32,0.13402579996649355,0.1453534551231136,0.0,0.2,0.18181818181818182,1.0,0.12875536480686695,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.2,0.2,0.0,0.0
33,0.13821410621544647,0.15011914217633043,0.0,0.2,0.18181818181818182,1.0,0.12875536480686695,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.3,0.3,0.1,0.058823529411764705
34,0.14240241246439939,0.15409054805401112,0.0,0.2,0.18181818181818182,1.0,0.13733905579399142,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
35,0.14659071871335233,0.15885623510722796,0.0,0.2,0.18181818181818182,1.0,0.14163090128755365,0.0,0.0,0.5,0.17857142857142858,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
36,0.15077902496230525,0.1636219221604448,0.0,0.2,0.18181818181818182,1.0,0.14163090128755365,0.1,0.037037037037037035,0.5,0.17857142857142858,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
37,0.15496733121125816,0.1675933280381255,0.0,0.2,0.18181818181818182,1.0,0.14163090128755365,0.1,0.037037037037037035,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
38,0.15915563746021108,0.17235901509134233,0.0,0.2,0.18181818181818182,1.0,0.15021459227467812,0.1,0.037037037037037035,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
39,0.16334394370916402,0.1755361397934869,0.0,0.2,0.18181818181818182,1.0,0.15021459227467812,0.2,0.07407407407407407,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
40,0.16753224995811694,0.181890389197776,0.0,0.3,0.2727272727272727,1.0,0.15879828326180256,0.2,0.07407407407407407,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
41,0.17172055620706986,0.18427323272438442,0.0,0.3,0.2727272727272727,1.0,0.15879828326180256,0.2,0.07407407407407407,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
42,0.17590886245602277,0.18824463860206514,0.0,0.3,0.2727272727272727,1.0,0.15879828326180256,0.2,0.07407407407407407,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
43,0.18009716870497572,0.19221604447974583,0.0,0.3,0.2727272727272727,1.0,0.15879828326180256,0.2,0.07407407407407407,0.6,0.21428571428571427,0.3,0.15,0.3,0.3,0.2,0.11764705882352941
44,0.18428547495392864,0.19618745035742652,0.0,0.3,0.2727272727272727,1.0,0.1630901287553648,0.2,0.07407407407407407,0.7,0.25,0.3,0.15,0.4,0.4,0.3,0.17647058823529413
45,0.18847378120288155,0.2017474185861795,0.0,0.3,0.2727272727272727,1.0,0.17167381974248927,0.2,0.07407407407407407,0.7,0.25,0.3,0.15,0.4,0.4,0.4,0.23529411764705882
46,0.19266208745183447,0.2057188244638602,0.0,0.3,0.2727272727272727,1.0,0.1759656652360515,0.2,0.07407407407407407,0.7,0.25,0.3,0.15,0.4,0.4,0.4,0.23529411764705882
47,0.1968503937007874,0.20889594916600476,0.0,0.3,0.2727272727272727,1.0,0.1759656652360515,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.4,0.4,0.4,0.23529411764705882
48,0.20103869994974033,0.21207307386814933,0.0,0.3,0.2727272727272727,1.0,0.1759656652360515,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
49,0.20522700619869325,0.21525019857029387,0.0,0.3,0.2727272727272727,1.0,0.1759656652360515,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
50,0.20941531244764616,0.21683876092136617,0.0,0.3,0.2727272727272727,1.0,0.18025751072961374,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
51,0.2136036186965991,0.2200158856235107,0.0,0.3,0.2727272727272727,1.0,0.18454935622317598,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
52,0.21779192494555202,0.22398729150119143,0.0,0.3,0.2727272727272727,1.0,0.19313304721030042,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
53,0.22198023119450494,0.22716441620333597,0.0,0.3,0.2727272727272727,1.0,0.2017167381974249,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
54,0.22616853744345786,0.23272438443208895,0.0,0.3,0.2727272727272727,1.0,0.20600858369098712,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
55,0.2303568436924108,0.23510722795869737,0.0,0.3,0.2727272727272727,1.0,0.20600858369098712,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
56,0.23454514994136372,0.2390786338363781,0.0,0.3,0.2727272727272727,1.0,0.21030042918454936,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
57,0.23873345619031663,0.24305003971405878,0.0,0.3,0.2727272727272727,1.0,0.21888412017167383,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
58,0.24292176243926955,0.24702144559173947,0.0,0.3,0.2727272727272727,1.0,0.21888412017167383,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
59,0.2471100686882225,0.2494042891183479,0.0,0.3,0.2727272727272727,1.0,0.21888412017167383,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
60,0.2512983749371754,0.2541699761715647,0.0,0.3,0.2727272727272727,1.0,0.22746781115879827,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
61,0.25548668118612833,0.25893566322478156,0.0,0.3,0.2727272727272727,1.0,0.2317596566523605,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
62,0.2596749874350813,0.26290706910246225,0.0,0.4,0.36363636363636365,1.0,0.23605150214592274,0.3,0.1111111111111111,0.7,0.25,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
63,0.26386329368403416,0.2676727561556791,0.0,0.4,0.36363636363636365,1.0,0.23605150214592274,0.3,0.1111111111111111,0.9,0.32142857142857145,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
64,0.2680515999329871,0.2716441620333598,0.0,0.4,0.36363636363636365,1.0,0.24034334763948498,0.3,0.1111111111111111,0.9,0.32142857142857145,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
65,0.27223990618194005,0.27402700555996823,0.0,0.4,0.36363636363636365,1.0,0.24034334763948498,0.3,0.1111111111111111,0.9,0.32142857142857145,0.4,0.2,0.5,0.5,0.4,0.23529411764705882
66,0.27642821243089294,0.2795869737887212,0.0,0.4,0.36363636363636365,1.0,0.24892703862660945,0.3,0.1111111111111111,0.9,0.32142857142857145,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
67,0.2806165186798459,0.28435266084193805,0.0,0.4,0.36363636363636365,1.0,0.24892703862660945,0.3,0.1111111111111111,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
68,0.28480482492879877,0.28832406671961874,0.0,0.4,0.36363636363636365,1.0,0.2575107296137339,0.3,0.1111111111111111,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
69,0.2889931311777517,0.2946783161239079,0.0,0.4,0.36363636363636365,1.0,0.26180257510729615,0.3,0.1111111111111111,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
70,0.29318143742670466,0.2962668784749801,0.0,0.4,0.36363636363636365,1.0,0.26609442060085836,0.3,0.1111111111111111,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
71,0.29736974367565755,0.2994440031771247,0.0,0.4,0.36363636363636365,1.0,0.26609442060085836,0.3,0.1111111111111111,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
72,0.3015580499246105,0.3034154090548054,0.0,0.4,0.36363636363636365,1.0,0.27467811158798283,0.3,0.1111111111111111,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
73,0.30574635617356344,0.3073868149324861,0.0,0.4,0.36363636363636365,1.0,0.27896995708154504,0.4,0.14814814814814814,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
74,0.3099346624225163,0.31056393963463064,0.0,0.4,0.36363636363636365,1.0,0.27896995708154504,0.4,0.14814814814814814,1.0,0.35714285714285715,0.4,0.2,0.5,0.5,0.5,0.29411764705882354
75,0.31412296867146927,0.3129467831612391,0.0,0.4,0.36363636363636365,1.0,0.27896995708154504,0.4,0.14814814814814814,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
76,0.31831127492042216,0.3169181890389198,0.0,0.4,0.36363636363636365,1.0,0.27896995708154504,0.5,0.18518518518518517,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
77,0.3224995811693751,0.32088959491660046,0.0,0.4,0.36363636363636365,1.0,0.2832618025751073,0.5,0.18518518518518517,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
78,0.32668788741832805,0.32406671961874506,0.0,0.4,0.36363636363636365,1.0,0.2875536480686695,0.5,0.18518518518518517,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
79,0.33087619366728094,0.329626687847498,0.0,0.4,0.36363636363636365,1.0,0.30472103004291845,0.5,0.18518518518518517,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
80,0.3350644999162339,0.3328038125496426,0.0,0.4,0.36363636363636365,1.0,0.3090128755364807,0.5,0.18518518518518517,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
81,0.33925280616518677,0.33439237490071483,0.0,0.4,0.36363636363636365,1.0,0.3090128755364807,0.5,0.18518518518518517,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
82,0.3434411124141397,0.3375694996028594,0.0,0.4,0.36363636363636365,1.0,0.3090128755364807,0.7,0.25925925925925924,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.5,0.29411764705882354
83,0.34762941866309266,0.34233518665607626,0.0,0.4,0.36363636363636365,1.0,0.3133047210300429,0.7,0.25925925925925924,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.6,0.35294117647058826
84,0.35181772491204555,0.3455123113582208,0.0,0.4,0.36363636363636365,1.0,0.31759656652360513,0.7,0.25925925925925924,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.6,0.35294117647058826
85,0.3560060311609985,0.3510722795869738,0.0,0.4,0.36363636363636365,1.0,0.33476394849785407,0.7,0.25925925925925924,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.7,0.4117647058823529
86,0.36019433740995144,0.3550436854646545,0.0,0.4,0.36363636363636365,1.0,0.34334763948497854,0.7,0.25925925925925924,1.0,0.35714285714285715,0.5,0.25,0.5,0.5,0.7,0.4117647058823529
87,0.3643826436589043,0.35901509134233517,0.0,0.4,0.36363636363636365,1.0,0.34334763948497854,0.7,0.25925925925925924,1.0,0.39285714285714285,0.5,0.25,0.5,0.5,0.7,0.4117647058823529
88,0.36857094990785727,0.36298649722001586,0.0,0.4,0.36363636363636365,1.0,0.34763948497854075,0.7,0.25925925925925924,1.0,0.39285714285714285,0.5,0.25,0.5,0.5,0.7,0.4117647058823529
