Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.0023828435266084196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.004765687053216839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.006354249404289118,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.1,0.058823529411764705
4,0.016753224995811694,0.007942811755361398,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.1,0.058823529411764705
5,0.020941531244764618,0.012708498808578236,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.1,0.03571428571428571,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
6,0.02512983749371754,0.016679904686258934,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.1,0.03571428571428571,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
7,0.029318143742670465,0.017474185861795076,0.0,0.0,0.0,0.2,0.008583690987124463,0.0,0.0,0.1,0.03571428571428571,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
8,0.03350644999162339,0.021445591739475776,0.0,0.0,0.0,0.3,0.012875536480686695,0.0,0.0,0.1,0.03571428571428571,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
9,0.03769475624057631,0.02938840349483717,0.0,0.0,0.0,0.6,0.02575107296137339,0.1,0.037037037037037035,0.2,0.07142857142857142,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
10,0.041883062489529235,0.03653693407466243,0.0,0.0,0.0,0.6,0.02575107296137339,0.1,0.037037037037037035,0.3,0.10714285714285714,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
11,0.04607136873848216,0.03891977760127085,0.0,0.0,0.0,0.7,0.030042918454935622,0.1,0.037037037037037035,0.3,0.10714285714285714,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
12,0.05025967498743508,0.04289118347895155,0.0,0.0,0.0,0.7,0.030042918454935622,0.1,0.037037037037037035,0.3,0.10714285714285714,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
13,0.054447981236388006,0.048451151707704525,0.0,0.0,0.0,0.8,0.034334763948497854,0.1,0.037037037037037035,0.4,0.14285714285714285,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
14,0.05863628748534093,0.051628276409849086,0.0,0.0,0.0,1.0,0.04291845493562232,0.1,0.037037037037037035,0.4,0.14285714285714285,0.1,0.05,0.0,0.0,0.1,0.058823529411764705
15,0.06282459373429385,0.054011119936457505,0.0,0.0,0.0,1.0,0.04291845493562232,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
16,0.06701289998324678,0.059571088165210485,0.0,0.0,0.0,1.0,0.05150214592274678,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
17,0.07120120623219969,0.06274821286735505,0.0,0.0,0.0,1.0,0.05150214592274678,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
18,0.07538951248115262,0.06751389992057188,0.0,0.0,0.0,1.0,0.055793991416309016,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
19,0.07957781873010554,0.07227958697378872,0.0,0.0,0.0,1.0,0.06866952789699571,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
20,0.08376612497905847,0.07704527402700556,0.0,0.0,0.0,1.0,0.0815450643776824,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
21,0.08795443122801139,0.08101667990468626,0.0,0.0,0.0,1.0,0.09012875536480687,0.1,0.037037037037037035,0.4,0.14285714285714285,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
22,0.09214273747696432,0.08657664813343924,0.0,0.0,0.0,1.0,0.09012875536480687,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
23,0.09633104372591723,0.09134233518665608,0.0,0.0,0.0,1.0,0.09871244635193133,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
24,0.10051934997487016,0.09610802223987291,0.0,0.0,0.0,1.0,0.10300429184549356,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.2,0.11764705882352941
25,0.10470765622382308,0.10087370929308975,0.0,0.0,0.0,1.0,0.10300429184549356,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.2,0.11764705882352941
26,0.10889596247277601,0.10802223987291501,0.0,0.1,0.09090909090909091,1.0,0.11158798283261803,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.2,0.11764705882352941
27,0.11308426872172893,0.11358220810166798,0.0,0.1,0.09090909090909091,1.0,0.12017167381974249,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.2,0.11764705882352941
28,0.11727257497068186,0.11675933280381255,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.1,0.037037037037037035,0.5,0.17857142857142858,0.2,0.1,0.0,0.0,0.2,0.11764705882352941
29,0.12146088121963478,0.12152501985702939,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.0,0.0,0.2,0.11764705882352941
30,0.1256491874685877,0.12470214455917394,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.0,0.0,0.2,0.11764705882352941
31,0.12983749371754064,0.1278792692613185,0.0,0.1,0.09090909090909091,1.0,0.12446351931330472,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.0,0.0,0.2,0.11764705882352941
32,0.13402579996649355,0.1358220810166799,0.0,0.1,0.09090909090909091,1.0,0.13304721030042918,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.0,0.0,0.2,0.11764705882352941
33,0.13821410621544647,0.14297061159650518,0.0,0.1,0.09090909090909091,1.0,0.14163090128755365,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.2,0.11764705882352941
34,0.14240241246439939,0.15091342335186655,0.0,0.1,0.09090909090909091,1.0,0.15021459227467812,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.2,0.11764705882352941
35,0.14659071871335233,0.15488482922954727,0.0,0.1,0.09090909090909091,1.0,0.15450643776824036,0.2,0.07407407407407407,0.5,0.17857142857142858,0.3,0.15,0.1,0.1,0.2,0.11764705882352941
36,0.15077902496230525,0.15885623510722796,0.0,0.1,0.09090909090909091,1.0,0.15450643776824036,0.2,0.07407407407407407,0.5,0.17857142857142858,0.4,0.2,0.1,0.1,0.2,0.11764705882352941
37,0.15496733121125816,0.16044479745830023,0.0,0.1,0.09090909090909091,1.0,0.15450643776824036,0.2,0.07407407407407407,0.5,0.17857142857142858,0.4,0.2,0.1,0.1,0.2,0.11764705882352941
38,0.15915563746021108,0.1675933280381255,0.0,0.1,0.09090909090909091,1.0,0.15450643776824036,0.2,0.07407407407407407,0.5,0.17857142857142858,0.4,0.2,0.1,0.1,0.3,0.17647058823529413
39,0.16334394370916402,0.1699761715647339,0.0,0.1,0.09090909090909091,1.0,0.15450643776824036,0.2,0.07407407407407407,0.5,0.17857142857142858,0.4,0.2,0.1,0.1,0.3,0.17647058823529413
40,0.16753224995811694,0.17394757744241462,0.0,0.1,0.09090909090909091,1.0,0.15879828326180256,0.2,0.07407407407407407,0.5,0.17857142857142858,0.4,0.2,0.1,0.1,0.3,0.17647058823529413
