Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.0023828435266084196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705
2,0.008376612497905847,0.007148530579825258,0.0,0.0,0.0,0.3,0.012875536480686695,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
3,0.01256491874685877,0.010325655281969817,0.0,0.0,0.0,0.3,0.012875536480686695,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
4,0.016753224995811694,0.015885623510722795,0.0,0.0,0.0,0.3,0.012875536480686695,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
5,0.020941531244764618,0.018268467037331215,0.0,0.0,0.0,0.5,0.02145922746781116,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
6,0.02512983749371754,0.021445591739475776,0.0,0.0,0.0,0.7,0.030042918454935622,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
7,0.029318143742670465,0.027005559968228753,0.0,0.0,0.0,1.0,0.04721030042918455,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11764705882352941
8,0.03350644999162339,0.030976965845909452,0.0,0.0,0.0,1.0,0.04721030042918455,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
9,0.03769475624057631,0.03335980937251787,0.0,0.0,0.0,1.0,0.05150214592274678,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
10,0.041883062489529235,0.03733121525019857,0.0,0.0,0.0,1.0,0.055793991416309016,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
11,0.04607136873848216,0.04130262112787927,0.0,0.0,0.0,1.0,0.060085836909871244,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
12,0.05025967498743508,0.043685464654487687,0.0,0.0,0.0,1.0,0.06437768240343347,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
13,0.054447981236388006,0.046068308181096106,0.0,0.0,0.0,1.0,0.06866952789699571,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
14,0.05863628748534093,0.04924543288324067,0.0,0.0,0.0,1.0,0.07296137339055794,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
15,0.06282459373429385,0.05480540111199365,0.0,0.0,0.0,1.0,0.0815450643776824,0.1,0.037037037037037035,0.1,0.03571428571428571,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
16,0.06701289998324678,0.061953931691818905,0.0,0.1,0.09090909090909091,1.0,0.09012875536480687,0.1,0.037037037037037035,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
17,0.07120120623219969,0.06671961874503574,0.0,0.1,0.09090909090909091,1.0,0.0944206008583691,0.1,0.037037037037037035,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
18,0.07538951248115262,0.07148530579825259,0.0,0.1,0.09090909090909091,1.0,0.09871244635193133,0.1,0.037037037037037035,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
19,0.07957781873010554,0.07545671167593328,0.0,0.1,0.09090909090909091,1.0,0.09871244635193133,0.1,0.037037037037037035,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
20,0.08376612497905847,0.07942811755361398,0.0,0.1,0.09090909090909091,1.0,0.10300429184549356,0.1,0.037037037037037035,0.3,0.10714285714285714,0.0,0.0,0.0,0.0,0.3,0.17647058823529413
