Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.0041813012209399565,0.005708848715509039,0.0,0.1,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008362602441879913,0.012369172216936251,0.0,0.5,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012543903662819869,0.028544243577545196,0.0,1.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016725204883759826,0.0390104662226451,0.0,1.0,0.033628318584070796,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
5,0.020906506104699782,0.04471931493815414,0.0,1.0,0.033628318584070796,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
6,0.025087807325639738,0.05137963843958135,0.0,1.0,0.04070796460176991,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
7,0.029269108546579697,0.058991436726926735,0.0,1.0,0.049557522123893805,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
8,0.03345040976751965,0.0675547098001903,0.0,1.0,0.05663716814159292,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
9,0.03763171098845961,0.07516650808753568,0.0,1.0,0.06371681415929203,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.0
10,0.041813012209399564,0.08372978116079924,0.0,1.0,0.06725663716814159,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0
11,0.04599431343033952,0.08658420551855375,0.0,1.0,0.06725663716814159,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0
12,0.050175614651279475,0.09039010466222645,0.0,1.0,0.07079646017699115,0.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0
13,0.054356915872219434,0.0960989533777355,0.0,1.0,0.0743362831858407,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.0,0.0
14,0.05853821709315939,0.09990485252140818,0.0,1.0,0.07610619469026549,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.0,0.0
15,0.06271951831409935,0.10751665080875357,0.0,1.0,0.08495575221238938,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.0,0.0
16,0.0669008195350393,0.11132254995242626,0.0,1.0,0.0920353982300885,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.0,0.0
17,0.07108212075597926,0.120837297811608,0.0,1.0,0.10088495575221239,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.0,0.0
18,0.07526342197691922,0.12464319695528069,0.0,1.0,0.10265486725663717,0.0,0.0,0.2,0.16666666666666666,0.1,0.1,0.0,0.0
19,0.07944472319785917,0.12940057088487156,0.0,1.0,0.10442477876106195,0.0,0.0,0.3,0.25,0.1,0.1,0.0,0.0
20,0.08362602441879913,0.13225499524262607,0.0,1.0,0.1079646017699115,0.0,0.0,0.3,0.25,0.1,0.1,0.0,0.0
21,0.08780732563973909,0.13606089438629876,0.0,1.0,0.11327433628318584,0.0,0.0,0.4,0.3333333333333333,0.1,0.1,0.0,0.0
