Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected)
1,0.004133597883597883,0.0019782393669634025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008267195767195767,0.004945598417408506,0.0,0.1,0.001610305958132045,0.0,0.0,0.0,0.0
3,0.01240079365079365,0.005934718100890208,0.0,0.1,0.001610305958132045,0.1,0.03125,0.0,0.0
4,0.016534391534391533,0.006923837784371909,0.0,0.1,0.001610305958132045,0.1,0.03125,0.0,0.0
5,0.02066798941798942,0.011869436201780416,0.0,0.2,0.00322061191626409,0.1,0.03125,0.0,0.0
6,0.0248015873015873,0.013847675568743818,0.0,0.2,0.00322061191626409,0.1,0.03125,0.0,0.0
7,0.028935185185185185,0.01483679525222552,0.0,0.3,0.004830917874396135,0.1,0.03125,0.0,0.0
8,0.03306878306878307,0.016815034619188922,0.0,0.3,0.004830917874396135,0.1,0.03125,0.1,0.1
9,0.03720238095238095,0.02274975272007913,0.0,0.4,0.00644122383252818,0.3,0.09375,0.1,0.1
10,0.04133597883597884,0.024727992087042534,0.0,0.4,0.00644122383252818,0.3,0.09375,0.1,0.1
11,0.04546957671957672,0.028684470820969338,0.0,0.4,0.00644122383252818,0.3,0.09375,0.1,0.1
12,0.0496031746031746,0.033630069238377844,0.0,0.7,0.011272141706924315,0.3,0.09375,0.1,0.1
13,0.053736772486772486,0.03956478733926805,0.0,0.8,0.01288244766505636,0.3,0.09375,0.1,0.1
14,0.05787037037037037,0.04154302670623145,0.0,0.8,0.01288244766505636,0.4,0.125,0.1,0.1
15,0.062003968253968256,0.04549950544015826,0.0,0.9,0.014492753623188406,0.5,0.15625,0.1,0.1
16,0.06613756613756613,0.04945598417408507,0.0,1.0,0.01610305958132045,0.5,0.15625,0.1,0.1
17,0.07027116402116403,0.05341246290801187,0.0,1.0,0.017713365539452495,0.5,0.15625,0.1,0.1
18,0.0744047619047619,0.058358061325420374,0.0,1.0,0.02254428341384863,0.5,0.15625,0.1,0.1
19,0.07853835978835978,0.05934718100890208,0.0,1.0,0.02254428341384863,0.5,0.15625,0.1,0.1
20,0.08267195767195767,0.06824925816023739,0.0,1.0,0.02576489533011272,0.5,0.15625,0.1,0.1
21,0.08680555555555555,0.0722057368941642,0.0,1.0,0.02576489533011272,0.5,0.15625,0.1,0.1
22,0.09093915343915344,0.0771513353115727,0.0,1.0,0.030595813204508857,0.5,0.15625,0.1,0.1
23,0.09507275132275132,0.08110781404549951,0.0,1.0,0.0322061191626409,0.5,0.15625,0.1,0.1
24,0.0992063492063492,0.0820969337289812,0.0,1.0,0.033816425120772944,0.5,0.15625,0.1,0.1
25,0.10333994708994709,0.08704253214638971,0.0,1.0,0.037037037037037035,0.5,0.15625,0.1,0.1
26,0.10747354497354497,0.09198813056379822,0.0,1.0,0.037037037037037035,0.5,0.15625,0.1,0.1
27,0.11160714285714286,0.09792284866468842,0.0,1.0,0.03864734299516908,0.6,0.1875,0.1,0.1
28,0.11574074074074074,0.10187932739861523,0.0,1.0,0.040257648953301126,0.6,0.1875,0.1,0.1
29,0.11987433862433862,0.11078140454995054,0.0,1.0,0.04669887278582931,0.6,0.1875,0.1,0.1
30,0.12400793650793651,0.11275964391691394,0.0,1.0,0.04669887278582931,0.6,0.1875,0.1,0.1
31,0.1281415343915344,0.11473788328387735,0.0,1.0,0.0499194847020934,0.6,0.1875,0.1,0.1
32,0.13227513227513227,0.11770524233432245,0.0,1.0,0.0499194847020934,0.7,0.21875,0.1,0.1
33,0.13640873015873015,0.12265084075173097,0.0,1.0,0.05152979066022544,0.8,0.25,0.1,0.1
34,0.14054232804232805,0.12759643916913946,0.0,1.0,0.05314009661835749,0.9,0.28125,0.1,0.1
35,0.14467592592592593,0.13353115727002968,0.0,1.0,0.05636070853462158,1.0,0.3125,0.1,0.1
36,0.1488095238095238,0.13550939663699307,0.0,1.0,0.057971014492753624,1.0,0.3125,0.1,0.1
37,0.1529431216931217,0.142433234421365,0.0,1.0,0.05958132045088567,1.0,0.34375,0.1,0.1
38,0.15707671957671956,0.14836795252225518,0.0,1.0,0.06602254428341385,1.0,0.375,0.1,0.1
39,0.16121031746031747,0.1543026706231454,0.0,1.0,0.06924315619967794,1.0,0.375,0.1,0.1
40,0.16534391534391535,0.16023738872403562,0.0,1.0,0.07729468599033816,1.0,0.375,0.1,0.1
41,0.16947751322751323,0.1651829871414441,0.0,1.0,0.08051529790660225,1.0,0.375,0.1,0.1
42,0.1736111111111111,0.1661721068249258,0.0,1.0,0.0821256038647343,1.0,0.375,0.1,0.1
43,0.17774470899470898,0.1681503461918892,0.0,1.0,0.0853462157809984,1.0,0.375,0.1,0.1
44,0.1818783068783069,0.17804154302670624,0.0,1.0,0.09017713365539452,1.0,0.4375,0.1,0.1
45,0.18601190476190477,0.18100890207715134,0.0,1.0,0.09339774557165861,1.0,0.4375,0.1,0.1
46,0.19014550264550265,0.18496538081107813,0.0,1.0,0.09500805152979067,1.0,0.4375,0.1,0.1
47,0.19427910052910052,0.19090009891196835,0.0,1.0,0.0998389694041868,1.0,0.4375,0.1,0.1
48,0.1984126984126984,0.19485657764589515,0.0,1.0,0.10305958132045089,1.0,0.46875,0.1,0.1
49,0.2025462962962963,0.19782393669634027,0.0,1.0,0.10466988727858294,1.0,0.46875,0.1,0.1
50,0.20667989417989419,0.20178041543026706,0.0,1.0,0.10950080515297907,1.0,0.46875,0.1,0.1
51,0.21081349206349206,0.20474777448071216,0.0,1.0,0.1111111111111111,1.0,0.46875,0.1,0.1
52,0.21494708994708994,0.21068249258160238,0.0,1.0,0.11272141706924316,1.0,0.46875,0.1,0.1
53,0.21908068783068782,0.21266073194856577,0.0,1.0,0.1143317230273752,1.0,0.46875,0.1,0.1
54,0.22321428571428573,0.2176063303659743,0.0,1.0,0.11755233494363929,1.0,0.5,0.1,0.1
55,0.2273478835978836,0.22354104846686448,0.0,1.0,0.12077294685990338,1.0,0.5,0.1,0.1
56,0.23148148148148148,0.2265084075173096,0.0,1.0,0.12238325281803543,1.0,0.53125,0.1,0.1
57,0.23561507936507936,0.2294757665677547,0.0,1.0,0.12238325281803543,1.0,0.5625,0.1,0.1
58,0.23974867724867724,0.2324431256181998,0.0,1.0,0.12399355877616747,1.0,0.5625,0.1,0.1
59,0.24388227513227514,0.23936696340257171,0.0,1.0,0.13043478260869565,1.0,0.59375,0.1,0.1
60,0.24801587301587302,0.2423343224530168,0.0,1.0,0.13365539452495975,1.0,0.59375,0.1,0.1
61,0.2521494708994709,0.24727992087042533,0.0,1.0,0.13687600644122383,1.0,0.625,0.1,0.1
62,0.2562830687830688,0.2512363996043521,0.0,1.0,0.13687600644122383,1.0,0.625,0.1,0.1
63,0.2604166666666667,0.2561819980217606,0.0,1.0,0.143317230273752,1.0,0.65625,0.1,0.1
64,0.26455026455026454,0.258160237388724,0.0,1.0,0.143317230273752,1.0,0.65625,0.1,0.1
65,0.26868386243386244,0.26805143422354105,0.0,1.0,0.1497584541062802,1.0,0.6875,0.1,0.1
