Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.021910604732690624,0.0,0.2,0.0060790273556231,0.0,0.0,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.03067484662576687,0.0,0.4,0.0121580547112462,0.0,0.0,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.03418054338299737,0.0,0.6,0.0182370820668693,0.0,0.0,0.1,0.047619047619047616,0.1,0.07142857142857142,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.044697633654688866,0.0,0.7,0.02127659574468085,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
7,0.02852485737571312,0.05521472392638037,0.0,1.0,0.0364741641337386,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
8,0.032599837000814993,0.06573181419807186,0.0,1.0,0.06382978723404255,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
9,0.03667481662591687,0.06836108676599474,0.0,1.0,0.06990881458966565,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
10,0.040749796251018745,0.07186678352322524,0.0,1.0,0.06990881458966565,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
11,0.04482477587612062,0.07274320771253287,0.0,1.0,0.06990881458966565,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
12,0.0488997555012225,0.07624890446976336,0.0,1.0,0.06990881458966565,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
13,0.05297473512632437,0.07887817703768624,0.0,1.0,0.06990881458966565,0.0,0.0,0.1,0.047619047619047616,0.2,0.14285714285714285,0.0,0.0,0.0,0.0
