Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.0032175032175032173,0.0,0.4,0.003289473684210526,0.0,0.0
2,0.008309788931361143,0.003861003861003861,0.0,0.5,0.004111842105263158,0.0,0.0
3,0.012464683397041714,0.005148005148005148,0.0,0.7,0.005756578947368421,0.0,0.0
4,0.016619577862722286,0.011583011583011582,0.0,1.0,0.012335526315789474,0.1,0.07692307692307693
5,0.02077447232840286,0.016087516087516088,0.0,1.0,0.017269736842105265,0.1,0.07692307692307693
6,0.02492936679408343,0.019305019305019305,0.0,1.0,0.018914473684210526,0.2,0.15384615384615385
7,0.029084261259764002,0.02702702702702703,0.0,1.0,0.02549342105263158,0.2,0.15384615384615385
8,0.03323915572544457,0.03153153153153153,0.0,1.0,0.029605263157894735,0.2,0.15384615384615385
9,0.03739405019112515,0.035392535392535396,0.0,1.0,0.033717105263157895,0.2,0.15384615384615385
10,0.04154894465680572,0.039897039897039896,0.0,1.0,0.03782894736842105,0.2,0.15384615384615385
11,0.04570383912248629,0.04568854568854569,0.0,1.0,0.04194078947368421,0.2,0.15384615384615385
12,0.04985873358816686,0.05083655083655084,0.0,1.0,0.04851973684210526,0.2,0.15384615384615385
13,0.054013628053847434,0.055341055341055344,0.0,1.0,0.05345394736842105,0.2,0.15384615384615385
14,0.058168522519528004,0.05791505791505792,0.0,1.0,0.05674342105263158,0.2,0.15384615384615385
15,0.062323416985208574,0.06048906048906049,0.0,1.0,0.05921052631578947,0.2,0.15384615384615385
16,0.06647831145088914,0.06435006435006435,0.0,1.0,0.0625,0.2,0.15384615384615385
17,0.07063320591656971,0.0694980694980695,0.0,1.0,0.06907894736842106,0.2,0.15384615384615385
18,0.0747881003822503,0.07657657657657657,0.0,1.0,0.07648026315789473,0.2,0.15384615384615385
19,0.07894299484793087,0.08043758043758044,0.0,1.0,0.0805921052631579,0.2,0.15384615384615385
20,0.08309788931361144,0.08365508365508366,0.0,1.0,0.08388157894736842,0.2,0.15384615384615385
21,0.087252783779292,0.08622908622908623,0.5,1.0,0.08717105263157894,0.2,0.15384615384615385
22,0.09140767824497258,0.09137709137709138,0.5,1.0,0.09292763157894737,0.2,0.15384615384615385
23,0.09556257271065315,0.0945945945945946,0.5,1.0,0.0962171052631579,0.2,0.15384615384615385
24,0.09971746717633372,0.09652509652509653,0.5,1.0,0.09868421052631579,0.2,0.15384615384615385
25,0.1038723616420143,0.10231660231660232,0.5,1.0,0.10526315789473684,0.2,0.15384615384615385
26,0.10802725610769487,0.10746460746460747,0.5,1.0,0.11101973684210527,0.2,0.15384615384615385
27,0.11218215057337544,0.10875160875160875,0.5,1.0,0.11266447368421052,0.2,0.15384615384615385
28,0.11633704503905601,0.11132561132561132,0.5,1.0,0.11513157894736842,0.2,0.15384615384615385
29,0.12049193950473658,0.11518661518661519,0.5,1.0,0.11677631578947369,0.2,0.15384615384615385
30,0.12464683397041715,0.11647361647361647,0.5,1.0,0.11842105263157894,0.2,0.15384615384615385
31,0.12880172843609772,0.11904761904761904,0.5,1.0,0.12171052631578948,0.2,0.15384615384615385
32,0.1329566229017783,0.12290862290862291,0.5,1.0,0.125,0.2,0.15384615384615385
33,0.13711151736745886,0.12805662805662807,0.5,1.0,0.12828947368421054,0.3,0.23076923076923078
34,0.14126641183313943,0.13127413127413126,0.5,1.0,0.1299342105263158,0.3,0.23076923076923078
35,0.14542130629882,0.1364221364221364,0.5,1.0,0.13404605263157895,0.3,0.23076923076923078
36,0.1495762007645006,0.13963963963963963,0.5,1.0,0.13651315789473684,0.3,0.23076923076923078
37,0.15373109523018116,0.14221364221364222,0.5,1.0,0.13980263157894737,0.3,0.23076923076923078
38,0.15788598969586173,0.14607464607464607,0.5,1.0,0.14473684210526316,0.3,0.23076923076923078
39,0.1620408841615423,0.15186615186615188,0.5,1.0,0.14967105263157895,0.3,0.23076923076923078
40,0.16619577862722287,0.15508365508365507,0.5,1.0,0.15296052631578946,0.3,0.23076923076923078
41,0.17035067309290344,0.1583011583011583,0.5,1.0,0.15625,0.3,0.23076923076923078
42,0.174505567558584,0.1640926640926641,0.5,1.0,0.16365131578947367,0.3,0.23076923076923078
43,0.17866046202426458,0.1731016731016731,0.5,1.0,0.17269736842105263,0.3,0.23076923076923078
44,0.18281535648994515,0.17567567567567569,0.5,1.0,0.17598684210526316,0.3,0.23076923076923078
45,0.18697025095562572,0.17824967824967825,0.5,1.0,0.17927631578947367,0.3,0.23076923076923078
46,0.1911251454213063,0.18468468468468469,0.5,1.0,0.18667763157894737,0.3,0.23076923076923078
47,0.19528003988698686,0.18725868725868725,0.5,1.0,0.18996710526315788,0.3,0.23076923076923078
48,0.19943493435266743,0.19369369369369369,0.5,1.0,0.19736842105263158,0.3,0.23076923076923078
49,0.203589828818348,0.19626769626769627,0.5,1.0,0.1981907894736842,0.3,0.23076923076923078
50,0.2077447232840286,0.1981981981981982,0.5,1.0,0.20065789473684212,0.3,0.23076923076923078
51,0.21189961774970917,0.20205920205920205,0.5,1.0,0.20559210526315788,0.3,0.23076923076923078
52,0.21605451221538974,0.2072072072072072,0.5,1.0,0.21052631578947367,0.3,0.23076923076923078
53,0.2202094066810703,0.21171171171171171,0.5,1.0,0.21546052631578946,0.3,0.23076923076923078
54,0.22436430114675088,0.21428571428571427,0.5,1.0,0.21875,0.3,0.23076923076923078
55,0.22851919561243145,0.22072072072072071,0.5,1.0,0.22286184210526316,0.3,0.23076923076923078
