Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected)
1,0.0041548944656805715,0.003861003861003861,0.0,0.4,0.003289473684210526,0.0,0.0
2,0.008309788931361143,0.011583011583011582,0.0,1.0,0.012335526315789474,0.0,0.0
3,0.012464683397041714,0.013513513513513514,0.0,1.0,0.014802631578947368,0.0,0.0
4,0.016619577862722286,0.01866151866151866,0.0,1.0,0.02055921052631579,0.0,0.0
5,0.02077447232840286,0.02059202059202059,0.0,1.0,0.022203947368421052,0.0,0.0
6,0.02492936679408343,0.025096525096525095,0.0,1.0,0.027138157894736843,0.0,0.0
7,0.029084261259764002,0.030244530244530245,0.0,1.0,0.032072368421052634,0.1,0.07692307692307693
8,0.03323915572544457,0.03474903474903475,0.0,1.0,0.03782894736842105,0.1,0.07692307692307693
9,0.03739405019112515,0.04118404118404118,0.0,1.0,0.046052631578947366,0.1,0.07692307692307693
10,0.04154894465680572,0.04954954954954955,0.0,1.0,0.055098684210526314,0.1,0.07692307692307693
11,0.04570383912248629,0.052123552123552123,0.0,1.0,0.05838815789473684,0.1,0.07692307692307693
12,0.04985873358816686,0.05662805662805663,0.0,1.0,0.0625,0.1,0.07692307692307693
13,0.054013628053847434,0.059845559845559844,0.0,1.0,0.0649671052631579,0.1,0.07692307692307693
14,0.058168522519528004,0.064993564993565,0.0,1.0,0.07072368421052631,0.1,0.07692307692307693
15,0.062323416985208574,0.07078507078507079,0.0,1.0,0.07730263157894737,0.1,0.07692307692307693
16,0.06647831145088914,0.07207207207207207,0.0,1.0,0.078125,0.1,0.07692307692307693
17,0.07063320591656971,0.07335907335907337,0.0,1.0,0.07976973684210527,0.1,0.07692307692307693
18,0.0747881003822503,0.07593307593307594,0.0,1.0,0.08305921052631579,0.1,0.07692307692307693
19,0.07894299484793087,0.08043758043758044,0.0,1.0,0.08717105263157894,0.1,0.07692307692307693
20,0.08309788931361144,0.08301158301158301,0.0,1.0,0.08963815789473684,0.1,0.07692307692307693
21,0.087252783779292,0.08815958815958816,0.0,1.0,0.09375,0.1,0.07692307692307693
22,0.09140767824497258,0.09202059202059203,0.0,1.0,0.09786184210526316,0.1,0.07692307692307693
23,0.09556257271065315,0.09716859716859717,0.0,1.0,0.10361842105263158,0.1,0.07692307692307693
24,0.09971746717633372,0.10102960102960103,0.0,1.0,0.10855263157894737,0.1,0.07692307692307693
25,0.1038723616420143,0.10553410553410554,0.0,1.0,0.11348684210526316,0.1,0.07692307692307693
26,0.10802725610769487,0.1093951093951094,0.0,1.0,0.11595394736842106,0.1,0.07692307692307693
