Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.0040936630096610445,0.005368098159509203,0.0,0.3,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008187326019322089,0.010736196319018405,0.0,0.5,0.00697350069735007,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012280989028983134,0.015337423312883436,0.0,0.7,0.009762900976290097,0.1,0.058823529411764705,0.1,0.07692307692307693,0.0,0.0
4,0.016374652038644178,0.01763803680981595,0.0,0.8,0.011157601115760111,0.1,0.058823529411764705,0.1,0.07692307692307693,0.0,0.0
5,0.020468315048305225,0.02147239263803681,0.0,0.9,0.012552301255230125,0.1,0.058823529411764705,0.1,0.07692307692307693,0.0,0.0
6,0.02456197805796627,0.026840490797546013,0.0,1.0,0.016736401673640166,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
7,0.028655641067627313,0.0299079754601227,0.0,1.0,0.019525801952580194,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
8,0.032749304077288356,0.03144171779141104,0.0,1.0,0.019525801952580194,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
9,0.0368429670869494,0.0352760736196319,0.0,1.0,0.02510460251046025,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
10,0.04093663009661045,0.03987730061349693,0.0,1.0,0.02789400278940028,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
11,0.04503029310627149,0.04294478527607362,0.0,1.0,0.030683403068340307,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
12,0.04912395611593254,0.04984662576687116,0.0,1.0,0.03626220362622036,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
13,0.05321761912559358,0.054447852760736194,0.0,1.0,0.03905160390516039,0.2,0.11764705882352941,0.1,0.07692307692307693,0.0,0.0
14,0.057311282135254625,0.06134969325153374,0.0,1.0,0.04881450488145049,0.2,0.11764705882352941,0.1,0.07692307692307693,0.1,0.09090909090909091
15,0.06140494514491567,0.06671779141104295,0.0,1.0,0.05578800557880056,0.2,0.11764705882352941,0.1,0.07692307692307693,0.1,0.09090909090909091
16,0.06549860815457671,0.06978527607361963,0.0,1.0,0.05718270571827057,0.2,0.11764705882352941,0.1,0.07692307692307693,0.1,0.09090909090909091
17,0.06959227116423776,0.07515337423312883,0.0,1.0,0.06415620641562064,0.2,0.11764705882352941,0.1,0.07692307692307693,0.1,0.09090909090909091
18,0.0736859341738988,0.08052147239263803,0.0,1.0,0.07112970711297072,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
19,0.07777959718355985,0.08512269938650306,0.0,1.0,0.07670850767085077,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
20,0.0818732601932209,0.08665644171779141,0.0,1.0,0.07810320781032078,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
21,0.08596692320288193,0.0950920245398773,0.0,1.0,0.08507670850767085,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
22,0.09006058621254298,0.1004601226993865,0.0,1.0,0.08926080892608089,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
23,0.09415424922220403,0.1058282208588957,0.0,1.0,0.09205020920502092,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
24,0.09824791223186508,0.1111963190184049,0.0,1.0,0.09762900976290098,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
25,0.10234157524152612,0.11579754601226994,0.0,1.0,0.10181311018131102,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
26,0.10643523825118716,0.11886503067484662,0.0,1.0,0.10460251046025104,0.2,0.11764705882352941,0.2,0.15384615384615385,0.1,0.09090909090909091
27,0.1105289012608482,0.12423312883435583,0.0,1.0,0.1087866108786611,0.2,0.11764705882352941,0.3,0.23076923076923078,0.1,0.09090909090909091
28,0.11462256427050925,0.1303680981595092,0.0,1.0,0.11715481171548117,0.2,0.11764705882352941,0.3,0.23076923076923078,0.2,0.18181818181818182
29,0.1187162272801703,0.13496932515337423,0.0,1.0,0.12273361227336123,0.2,0.11764705882352941,0.3,0.23076923076923078,0.2,0.18181818181818182
30,0.12280989028983134,0.1411042944785276,0.0,1.0,0.13110181311018132,0.2,0.11764705882352941,0.3,0.23076923076923078,0.2,0.18181818181818182
31,0.12690355329949238,0.14570552147239263,0.0,1.0,0.13668061366806136,0.2,0.11764705882352941,0.3,0.23076923076923078,0.2,0.18181818181818182
32,0.13099721630915342,0.1495398773006135,0.0,1.0,0.1394700139470014,0.2,0.11764705882352941,0.3,0.23076923076923078,0.2,0.18181818181818182
33,0.13509087931881447,0.15337423312883436,0.0,1.0,0.14504881450488144,0.2,0.11764705882352941,0.3,0.23076923076923078,0.2,0.18181818181818182
34,0.13918454232847552,0.15874233128834356,0.0,1.0,0.15341701534170155,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
35,0.14327820533813657,0.1656441717791411,0.0,1.0,0.1589958158995816,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
36,0.1473718683477976,0.16947852760736196,0.0,1.0,0.1603905160390516,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
37,0.15146553135745866,0.17638036809815952,0.0,1.0,0.1701534170153417,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
38,0.1555591943671197,0.18021472392638035,0.0,1.0,0.17433751743375175,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
39,0.15965285737678075,0.1848159509202454,0.0,1.0,0.17712691771269176,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
40,0.1637465203864418,0.18788343558282208,0.0,1.0,0.1799163179916318,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
41,0.16784018339610282,0.19095092024539878,0.0,1.0,0.18410041841004185,0.2,0.11764705882352941,0.4,0.3076923076923077,0.2,0.18181818181818182
