Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.0040936630096610445,0.0015337423312883436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008187326019322089,0.006134969325153374,0.0,0.5,0.00697350069735007,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012280989028983134,0.012269938650306749,0.0,1.0,0.01394700139470014,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016374652038644178,0.01687116564417178,0.0,1.0,0.015341701534170154,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020468315048305225,0.019171779141104295,0.0,1.0,0.016736401673640166,0.0,0.0,0.1,0.07692307692307693,0.0,0.0
6,0.02456197805796627,0.024539877300613498,0.0,1.0,0.023709902370990237,0.0,0.0,0.1,0.07692307692307693,0.0,0.0
7,0.028655641067627313,0.028374233128834355,0.0,1.0,0.026499302649930265,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
8,0.032749304077288356,0.029141104294478526,0.0,1.0,0.02789400278940028,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
9,0.0368429670869494,0.032975460122699383,0.0,1.0,0.03207810320781032,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
10,0.04093663009661045,0.037576687116564415,0.0,1.0,0.03626220362622036,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
11,0.04503029310627149,0.04141104294478527,0.0,1.0,0.04184100418410042,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
12,0.04912395611593254,0.04831288343558282,0.0,1.0,0.05160390516039052,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
13,0.05321761912559358,0.05291411042944785,0.0,1.0,0.05718270571827057,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
14,0.057311282135254625,0.06134969325153374,0.0,1.0,0.06694560669456066,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
15,0.06140494514491567,0.0651840490797546,0.0,1.0,0.07112970711297072,0.0,0.0,0.1,0.07692307692307693,0.1,0.09090909090909091
