Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.010517090271691499,0.0,0.3,0.00911854103343465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.015775635407537247,0.0,0.3,0.00911854103343465,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.020157756354075372,0.0,0.3,0.00911854103343465,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.026292725679228746,0.0,0.6,0.0182370820668693,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.03242769500438212,0.0,1.0,0.030395136778115502,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.02852485737571312,0.035056967572304996,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.032599837000814993,0.03856266432953549,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03667481662591687,0.04119193689745837,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.040749796251018745,0.04294478527607362,0.0,1.0,0.03343465045592705,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04482477587612062,0.04645048203330412,0.0,1.0,0.0364741641337386,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0488997555012225,0.05433829973707274,0.0,1.0,0.0364741641337386,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05297473512632437,0.06134969325153374,0.0,1.0,0.03951367781155015,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
14,0.05704971475142624,0.06660823838737949,0.0,1.0,0.0425531914893617,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15789473684210525
15,0.061124694376528114,0.07274320771253287,0.0,1.0,0.04559270516717325,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3157894736842105
16,0.06519967400162999,0.07975460122699386,0.0,1.0,0.0486322188449848,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.47368421052631576
17,0.06927465362673187,0.08413672217353199,0.0,1.0,0.05167173252279635,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.47368421052631576
18,0.07334963325183375,0.08851884312007012,0.0,1.0,0.057750759878419454,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.47368421052631576
19,0.07742461287693561,0.09553023663453111,0.0,1.0,0.06990881458966565,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.47368421052631576
20,0.08149959250203749,0.1016652059596845,0.0,1.0,0.07598784194528875,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.47368421052631576
21,0.08557457212713937,0.11042944785276074,0.0,1.0,0.0911854103343465,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.9,0.47368421052631576
22,0.08964955175224124,0.11481156879929887,0.0,1.0,0.0972644376899696,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.9,0.47368421052631576
23,0.09372453137734311,0.11744084136722173,0.0,1.0,0.10030395136778116,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.9,0.47368421052631576
24,0.097799511002445,0.1200701139351446,0.0,1.0,0.10638297872340426,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.9,0.47368421052631576
25,0.10187449062754686,0.12357581069237511,0.0,1.0,0.10638297872340426,0.1,0.017857142857142856,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.9,0.47368421052631576
26,0.10594947025264874,0.12795793163891322,0.0,1.0,0.1094224924012158,0.2,0.03571428571428571,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.9,0.47368421052631576
27,0.1100244498777506,0.13409290096406662,0.0,1.0,0.11246200607902736,0.3,0.05357142857142857,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,1.0,0.5263157894736842
28,0.11409942950285248,0.13935144609991235,0.16666666666666666,1.0,0.11550151975683891,0.5,0.08928571428571429,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,1.0,0.5789473684210527
29,0.11817440912795436,0.14548641542506574,0.16666666666666666,1.0,0.11854103343465046,0.5,0.08928571428571429,0.1,0.047619047619047616,0.1,0.07142857142857142,0.1,0.04,1.0,0.5789473684210527
30,0.12224938875305623,0.1481156879929886,0.16666666666666666,1.0,0.1276595744680851,0.5,0.08928571428571429,0.1,0.047619047619047616,0.1,0.07142857142857142,0.1,0.04,1.0,0.5789473684210527
31,0.1263243683781581,0.15425065731814197,0.16666666666666666,1.0,0.13069908814589665,0.6,0.10714285714285714,0.2,0.09523809523809523,0.1,0.07142857142857142,0.1,0.04,1.0,0.5789473684210527
