Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.0023828435266084196,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.005559968228752979,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.007148530579825258,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.019857029388403495,0.0,0.1,0.09090909090909091,1.0,0.060085836909871244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.030182684670373314,0.0,0.1,0.09090909090909091,1.0,0.07725321888412018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.03971405877680699,0.0,0.1,0.09090909090909091,1.0,0.07725321888412018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.04765687053216839,0.0,0.1,0.09090909090909091,1.0,0.07725321888412018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.056393963463065924,0.0,0.1,0.09090909090909091,1.0,0.0815450643776824,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.06513105639396347,0.0,0.1,0.09090909090909091,1.0,0.08583690987124463,0.1,0.037037037037037035,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.07307386814932486,0.0,0.1,0.09090909090909091,1.0,0.08583690987124463,0.1,0.037037037037037035,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.08657664813343924,0.0,0.2,0.18181818181818182,1.0,0.09012875536480687,0.1,0.037037037037037035,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
12,0.05025967498743508,0.09451945988880063,0.0,0.2,0.18181818181818182,1.0,0.09012875536480687,0.1,0.037037037037037035,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.058823529411764705
13,0.054447981236388006,0.10325655281969817,0.0,0.2,0.18181818181818182,1.0,0.09871244635193133,0.1,0.037037037037037035,0.0,0.0,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
14,0.05863628748534093,0.11358220810166798,0.0,0.3,0.2727272727272727,1.0,0.10300429184549356,0.1,0.037037037037037035,0.0,0.0,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
15,0.06282459373429385,0.12390786338363781,0.0,0.3,0.2727272727272727,1.0,0.13304721030042918,0.1,0.037037037037037035,0.0,0.0,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
16,0.06701289998324678,0.13502779984114377,0.0,0.4,0.36363636363636365,1.0,0.18025751072961374,0.1,0.037037037037037035,0.0,0.0,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
17,0.07120120623219969,0.14614773629864972,0.14285714285714285,0.6,0.5454545454545454,1.0,0.2145922746781116,0.1,0.037037037037037035,0.0,0.0,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
18,0.07538951248115262,0.14773629864972201,0.14285714285714285,0.6,0.5454545454545454,1.0,0.2145922746781116,0.1,0.037037037037037035,0.0,0.0,0.3,0.15,0.0,0.0,0.1,0.058823529411764705
