Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.0011560693641618498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.0011560693641618498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.003468208092485549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.008092485549132947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.012716763005780347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
7,0.029318143742670465,0.019653179190751446,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
8,0.03350644999162339,0.024277456647398842,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
9,0.03769475624057631,0.03005780346820809,0.0,0.0,0.0,0.2,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
10,0.041883062489529235,0.03352601156069364,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
11,0.04607136873848216,0.03699421965317919,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
12,0.05025967498743508,0.04277456647398844,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
13,0.054447981236388006,0.046242774566473986,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
14,0.05863628748534093,0.05086705202312139,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
15,0.06282459373429385,0.05433526011560694,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
16,0.06701289998324678,0.05433526011560694,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
17,0.07120120623219969,0.058959537572254334,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
18,0.07538951248115262,0.06242774566473988,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
19,0.07957781873010554,0.06358381502890173,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
20,0.08376612497905847,0.06705202312138728,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
21,0.08795443122801139,0.07283236994219654,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.1,0.037037037037037035,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
22,0.09214273747696432,0.07630057803468208,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
23,0.09633104372591723,0.07861271676300578,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
24,0.10051934997487016,0.08092485549132948,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.1,0.07142857142857142,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
25,0.10470765622382308,0.08554913294797688,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
26,0.10889596247277601,0.08786127167630058,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
27,0.11308426872172893,0.09017341040462427,0.0,0.1,0.1,0.5,0.10638297872340426,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
28,0.11727257497068186,0.09479768786127167,0.0,0.1,0.1,0.6,0.1276595744680851,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
29,0.12146088121963478,0.09826589595375723,0.0,0.2,0.2,0.6,0.1276595744680851,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.1,0.07142857142857142,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
30,0.1256491874685877,0.10520231213872833,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.2,0.14285714285714285,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
31,0.12983749371754064,0.10751445086705202,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.2,0.14285714285714285,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
32,0.13402579996649355,0.11213872832369942,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.2,0.14285714285714285,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
33,0.13821410621544647,0.11445086705202312,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.3,0.21428571428571427,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
34,0.14240241246439939,0.11907514450867052,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.3,0.21428571428571427,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
35,0.14659071871335233,0.12254335260115606,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.3,0.21428571428571427,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
36,0.15077902496230525,0.12485549132947976,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.3,0.21428571428571427,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
37,0.15496733121125816,0.12947976878612716,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.3,0.21428571428571427,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
38,0.15915563746021108,0.13410404624277455,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.4,0.2857142857142857,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
39,0.16334394370916402,0.13641618497109825,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.4,0.2857142857142857,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
40,0.16753224995811694,0.14104046242774568,0.0,0.2,0.2,0.7,0.14893617021276595,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.4,0.2857142857142857,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.09090909090909091
41,0.17172055620706986,0.14682080924855492,0.0,0.2,0.2,0.8,0.1702127659574468,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.4,0.2857142857142857,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.09090909090909091
42,0.17590886245602277,0.15028901734104047,0.0,0.2,0.2,0.8,0.1702127659574468,0.0,0.0,0.2,0.14285714285714285,0.2,0.2,0.4,0.2857142857142857,0.2,0.07407407407407407,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.09090909090909091
