Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.0040186465198521135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008037293039704227,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012055939559556342,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016074586079408454,0.009876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020093232599260567,0.009876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024111879119112684,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.028130525638964798,0.019753086419753086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03214917215881691,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03616781867866902,0.0345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.040186465198521135,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.044205111718373255,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.04822375823822537,0.04197530864197531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05224240475807748,0.04197530864197531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.056261051277929595,0.04691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06027969779778171,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
16,0.06429834431763382,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
17,0.06831699083748594,0.05432098765432099,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.05263157894736842
18,0.07233563735733804,0.05432098765432099,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.05263157894736842
19,0.07635428387719016,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.10526315789473684
20,0.08037293039704227,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.10526315789473684
21,0.08439157691689439,0.0691358024691358,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
22,0.08841022343674651,0.07160493827160494,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
23,0.09242886995659862,0.07654320987654321,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
24,0.09644751647645074,0.07901234567901234,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
25,0.10046616299630284,0.08148148148148149,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
26,0.10448480951615496,0.08148148148148149,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
27,0.10850345603600707,0.08148148148148149,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
28,0.11252210255585919,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
29,0.1165407490757113,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
30,0.12055939559556342,0.09382716049382717,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.10526315789473684
31,0.12457804211541552,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.15789473684210525
32,0.12859668863526763,0.10123456790123457,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.15789473684210525
33,0.13261533515511975,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.15789473684210525
