Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.003468208092485549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
2,0.00830702774547267,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.1,0.041666666666666664
3,0.012460541618209005,0.010404624277456647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
4,0.01661405549094534,0.015028901734104046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
5,0.020767569363681675,0.019653179190751446,0.0,0.1,0.029411764705882353,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
6,0.02492108323641801,0.025433526011560695,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.2,0.08333333333333333
7,0.029074597109154346,0.03121387283236994,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.2,0.08333333333333333
8,0.03322811098189068,0.035838150289017344,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.125
9,0.03738162485462702,0.04046242774566474,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.125
10,0.04153513872736335,0.04393063583815029,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.125
11,0.04568865260009968,0.04508670520231214,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.3,0.125
12,0.04984216647283602,0.047398843930635835,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.3,0.125
13,0.05399568034557235,0.04971098265895954,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.3,0.125
14,0.05814919421830869,0.05433526011560694,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
15,0.062302708091045024,0.056647398843930635,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
16,0.06645622196378136,0.06358381502890173,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.1,0.05555555555555555,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
17,0.0706097358365177,0.06936416184971098,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.1,0.1,0.1,0.07142857142857142,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
18,0.07476324970925403,0.07398843930635839,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.1,0.1,0.1,0.07142857142857142,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
19,0.07891676358199036,0.07745664739884393,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.2,0.14285714285714285,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
20,0.0830702774547267,0.07745664739884393,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.2,0.14285714285714285,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
21,0.08722379132746304,0.08439306358381503,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.2,0.14285714285714285,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
22,0.09137730520019936,0.08786127167630058,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.2,0.14285714285714285,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
23,0.0955308190729357,0.09248554913294797,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
24,0.09968433294567204,0.09479768786127167,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.3,0.21428571428571427,0.1,0.09090909090909091,0.2,0.1111111111111111,0.4,0.13333333333333333,0.0,0.0,0.4,0.16666666666666666
25,0.10383784681840838,0.10404624277456648,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.3,0.16666666666666666,0.5,0.16666666666666666,0.1,0.09090909090909091,0.4,0.16666666666666666
26,0.1079913606911447,0.10867052023121387,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.3,0.16666666666666666,0.5,0.16666666666666666,0.2,0.18181818181818182,0.4,0.16666666666666666
27,0.11214487456388104,0.11213872832369942,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.3,0.16666666666666666,0.6,0.2,0.2,0.18181818181818182,0.4,0.16666666666666666
28,0.11629838843661738,0.11907514450867052,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.4,0.2222222222222222,0.6,0.2,0.2,0.18181818181818182,0.4,0.16666666666666666
29,0.12045190230935371,0.12369942196531791,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.4,0.2222222222222222,0.6,0.2,0.2,0.18181818181818182,0.4,0.16666666666666666
30,0.12460541618209005,0.12947976878612716,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.4,0.2222222222222222,0.6,0.2,0.2,0.18181818181818182,0.4,0.16666666666666666
31,0.1287589300548264,0.130635838150289,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.4,0.2222222222222222,0.6,0.2,0.2,0.18181818181818182,0.4,0.16666666666666666
32,0.1329124439275627,0.1329479768786127,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.4,0.2222222222222222,0.6,0.2,0.2,0.18181818181818182,0.5,0.20833333333333334
33,0.13706595780029907,0.1329479768786127,0.0,0.3,0.08823529411764706,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.4,0.2222222222222222,0.6,0.2,0.2,0.18181818181818182,0.5,0.20833333333333334
34,0.1412194716730354,0.14104046242774568,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.1,0.1,0.4,0.2857142857142857,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
35,0.14537298554577172,0.14335260115606938,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.1,0.1,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
36,0.14952649941850807,0.14566473988439307,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.2,0.2,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
37,0.1536800132912444,0.15028901734104047,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.2,0.2,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
38,0.15783352716398072,0.15606936416184972,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.2,0.2,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
39,0.16198704103671707,0.15838150289017341,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.2,0.2,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
40,0.1661405549094534,0.1630057803468208,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.4,0.4,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
41,0.17029406878218972,0.1630057803468208,0.0,0.4,0.11764705882352941,0.2,0.09523809523809523,0.4,0.4,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.2,0.18181818181818182,0.6,0.25
42,0.17444758265492608,0.1699421965317919,0.0,0.4,0.11764705882352941,0.3,0.14285714285714285,0.5,0.5,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.3,0.2727272727272727,0.6,0.25
43,0.1786010965276624,0.17341040462427745,0.0,0.4,0.11764705882352941,0.3,0.14285714285714285,0.5,0.5,0.5,0.35714285714285715,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.3,0.2727272727272727,0.6,0.25
44,0.18275461040039873,0.1791907514450867,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.6,0.42857142857142855,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.3,0.2727272727272727,0.6,0.25
45,0.18690812427313508,0.1861271676300578,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.5,0.2777777777777778,0.6,0.2,0.3,0.2727272727272727,0.6,0.25
46,0.1910616381458714,0.18959537572254334,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.5,0.2777777777777778,0.7,0.23333333333333334,0.3,0.2727272727272727,0.6,0.25
47,0.19521515201860773,0.1930635838150289,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.5,0.2777777777777778,0.7,0.23333333333333334,0.3,0.2727272727272727,0.6,0.25
48,0.19936866589134408,0.1976878612716763,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.5,0.2777777777777778,0.7,0.23333333333333334,0.3,0.2727272727272727,0.6,0.25
49,0.2035221797640804,0.2046242774566474,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.5,0.2777777777777778,0.7,0.23333333333333334,0.3,0.2727272727272727,0.6,0.25
50,0.20767569363681676,0.20578034682080926,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.5,0.2777777777777778,0.7,0.23333333333333334,0.3,0.2727272727272727,0.6,0.25
51,0.21182920750955309,0.21040462427745665,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.5,0.5,0.7,0.5,0.1,0.09090909090909091,0.6,0.3333333333333333,0.7,0.23333333333333334,0.3,0.2727272727272727,0.6,0.25
