Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.0023121387283236996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.009248554913294798,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.013872832369942197,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.018497109826589597,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
5,0.020767569363681675,0.020809248554913295,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
6,0.02492108323641801,0.023121387283236993,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
7,0.029074597109154346,0.028901734104046242,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
8,0.03322811098189068,0.03236994219653179,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
9,0.03738162485462702,0.035838150289017344,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.1,0.041666666666666664
10,0.04153513872736335,0.04161849710982659,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.1,0.041666666666666664
11,0.04568865260009968,0.04508670520231214,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.1,0.041666666666666664
12,0.04984216647283602,0.048554913294797684,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.2,0.08333333333333333
13,0.05399568034557235,0.05317919075144509,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.2,0.08333333333333333
14,0.05814919421830869,0.055491329479768786,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.2,0.08333333333333333
15,0.062302708091045024,0.057803468208092484,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.1,0.03333333333333333,0.1,0.09090909090909091,0.2,0.08333333333333333
16,0.06645622196378136,0.06011560693641618,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.2,0.08333333333333333
17,0.0706097358365177,0.06473988439306358,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.2,0.08333333333333333
18,0.07476324970925403,0.06936416184971098,0.0,0.2,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.2,0.08333333333333333
19,0.07891676358199036,0.07630057803468208,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.2,0.06666666666666667,0.1,0.09090909090909091,0.2,0.08333333333333333
20,0.0830702774547267,0.07976878612716763,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.1,0.05555555555555555,0.2,0.06666666666666667,0.1,0.09090909090909091,0.2,0.08333333333333333
21,0.08722379132746304,0.08323699421965318,0.0,0.3,0.08823529411764706,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.09090909090909091,0.1,0.05555555555555555,0.2,0.06666666666666667,0.2,0.18181818181818182,0.2,0.08333333333333333
