Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.0023121387283236996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
2,0.008376612497905847,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
3,0.01256491874685877,0.008092485549132947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
4,0.016753224995811694,0.016184971098265895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
5,0.020941531244764618,0.017341040462427744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
6,0.02512983749371754,0.018497109826589597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
7,0.029318143742670465,0.021965317919075144,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
8,0.03350644999162339,0.023121387283236993,0.0,0.0,0.0,0.2,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
9,0.03769475624057631,0.026589595375722544,0.0,0.0,0.0,0.2,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
10,0.041883062489529235,0.03352601156069364,0.0,0.0,0.0,0.2,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
11,0.04607136873848216,0.03468208092485549,0.0,0.0,0.0,0.2,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
12,0.05025967498743508,0.04046242774566474,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
13,0.054447981236388006,0.04277456647398844,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
14,0.05863628748534093,0.046242774566473986,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
15,0.06282459373429385,0.05433526011560694,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
16,0.06701289998324678,0.058959537572254334,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
17,0.07120120623219969,0.06242774566473988,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
18,0.07538951248115262,0.06820809248554913,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
19,0.07957781873010554,0.07514450867052024,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
20,0.08376612497905847,0.08092485549132948,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
21,0.08795443122801139,0.08554913294797688,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
22,0.09214273747696432,0.09248554913294797,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
23,0.09633104372591723,0.09710982658959537,0.0,0.0,0.0,0.4,0.0851063829787234,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
24,0.10051934997487016,0.10173410404624278,0.0,0.0,0.0,0.4,0.0851063829787234,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
25,0.10470765622382308,0.10404624277456648,0.0,0.0,0.0,0.4,0.0851063829787234,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.07142857142857142,0.5,0.18518518518518517,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0
26,0.10889596247277601,0.10867052023121387,0.0,0.0,0.0,0.4,0.0851063829787234,0.2,0.2,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.5,0.18518518518518517,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
27,0.11308426872172893,0.11213872832369942,0.0,0.0,0.0,0.4,0.0851063829787234,0.2,0.2,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.5,0.18518518518518517,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
28,0.11727257497068186,0.11907514450867052,0.0,0.0,0.0,0.4,0.0851063829787234,0.2,0.2,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.5,0.18518518518518517,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
29,0.12146088121963478,0.12485549132947976,0.0,0.2,0.2,0.5,0.10638297872340426,0.2,0.2,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.5,0.18518518518518517,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
30,0.1256491874685877,0.12716763005780346,0.0,0.2,0.2,0.5,0.10638297872340426,0.2,0.2,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.5,0.18518518518518517,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.09090909090909091
