Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.004170837504170837,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.02318840579710145,0.0,0.1,0.1,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.03188405797101449,0.0,0.1,0.1,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.04057971014492753,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.0463768115942029,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
6,0.025025025025025027,0.0463768115942029,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
7,0.029195862529195864,0.04927536231884058,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
8,0.0333667000333667,0.06086956521739131,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
9,0.03753753753753754,0.06086956521739131,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
10,0.04170837504170837,0.06086956521739131,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
11,0.04587921254587921,0.06086956521739131,0.0,0.1,0.1,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
12,0.05005005005005005,0.06666666666666667,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
13,0.05422088755422089,0.06956521739130435,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
14,0.05839172505839173,0.0782608695652174,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
15,0.06256256256256257,0.08115942028985507,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
16,0.0667334000667334,0.08985507246376812,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
17,0.07090423757090424,0.09565217391304348,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
18,0.07507507507507508,0.10144927536231885,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
19,0.07924591257924592,0.1072463768115942,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.1,0.1
20,0.08341675008341674,0.11014492753623188,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.1,0.058823529411764705,0.1,0.1
21,0.08758758758758758,0.11884057971014493,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.2,0.11764705882352941,0.1,0.1
22,0.09175842509175842,0.1246376811594203,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.2,0.11764705882352941,0.1,0.1
23,0.09592926259592927,0.13043478260869565,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.3,0.17647058823529413,0.1,0.1
24,0.1001001001001001,0.13333333333333333,0.0,0.2,0.2,0.0,0.0,0.2,0.13333333333333333,0.4,0.23529411764705882,0.1,0.1
