Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.012716763005780347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.018497109826589597,0.0,0.0,0.0,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.024277456647398842,0.0,0.0,0.0,0.1,0.047619047619047616,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0
5,0.020767569363681675,0.027745664739884393,0.0,0.0,0.0,0.1,0.047619047619047616,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0
6,0.02492108323641801,0.03352601156069364,0.0,0.0,0.0,0.2,0.09523809523809523,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0
7,0.029074597109154346,0.04277456647398844,0.0,0.0,0.0,0.2,0.09523809523809523,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0
8,0.03322811098189068,0.046242774566473986,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0
9,0.03738162485462702,0.05086705202312139,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.0
10,0.04153513872736335,0.055491329479768786,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
11,0.04568865260009968,0.06011560693641618,0.0,0.1,0.029411764705882353,0.2,0.09523809523809523,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
12,0.04984216647283602,0.06820809248554913,0.0,0.1,0.029411764705882353,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
13,0.05399568034557235,0.07283236994219654,0.0,0.1,0.029411764705882353,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
14,0.05814919421830869,0.07514450867052024,0.0,0.1,0.029411764705882353,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
15,0.062302708091045024,0.07861271676300578,0.0,0.1,0.029411764705882353,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
16,0.06645622196378136,0.08323699421965318,0.0,0.1,0.029411764705882353,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
17,0.0706097358365177,0.08901734104046242,0.0,0.2,0.058823529411764705,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
18,0.07476324970925403,0.09595375722543352,0.0,0.2,0.058823529411764705,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
19,0.07891676358199036,0.09942196531791908,0.0,0.2,0.058823529411764705,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
20,0.0830702774547267,0.10404624277456648,0.0,0.3,0.08823529411764706,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0
21,0.08722379132746304,0.10867052023121387,0.0,0.3,0.08823529411764706,0.3,0.14285714285714285,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
22,0.09137730520019936,0.11329479768786127,0.0,0.3,0.08823529411764706,0.4,0.19047619047619047,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
23,0.0955308190729357,0.11676300578034682,0.0,0.3,0.08823529411764706,0.4,0.19047619047619047,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
24,0.09968433294567204,0.12023121387283237,0.0,0.4,0.11764705882352941,0.5,0.23809523809523808,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
25,0.10383784681840838,0.12485549132947976,0.0,0.5,0.14705882352941177,0.5,0.23809523809523808,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
26,0.1079913606911447,0.1283236994219653,0.0,0.5,0.14705882352941177,0.5,0.23809523809523808,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
27,0.11214487456388104,0.13179190751445086,0.0,0.5,0.14705882352941177,0.5,0.23809523809523808,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
28,0.11629838843661738,0.1352601156069364,0.0,0.5,0.14705882352941177,0.5,0.23809523809523808,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
29,0.12045190230935371,0.14104046242774568,0.0,0.5,0.14705882352941177,0.5,0.23809523809523808,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
30,0.12460541618209005,0.14682080924855492,0.0,0.5,0.14705882352941177,0.5,0.23809523809523808,0.1,0.1,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
31,0.1287589300548264,0.15260115606936417,0.0,0.6,0.17647058823529413,0.5,0.23809523809523808,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
32,0.1329124439275627,0.15606936416184972,0.0,0.6,0.17647058823529413,0.5,0.23809523809523808,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
33,0.13706595780029907,0.1606936416184971,0.0,0.6,0.17647058823529413,0.5,0.23809523809523808,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
34,0.1412194716730354,0.1630057803468208,0.0,0.6,0.17647058823529413,0.5,0.23809523809523808,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
35,0.14537298554577172,0.1722543352601156,0.0,0.6,0.17647058823529413,0.6,0.2857142857142857,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.041666666666666664
36,0.14952649941850807,0.17572254335260115,0.0,0.6,0.17647058823529413,0.6,0.2857142857142857,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.1,0.041666666666666664
37,0.1536800132912444,0.1791907514450867,0.0,0.6,0.17647058823529413,0.6,0.2857142857142857,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.1,0.041666666666666664
38,0.15783352716398072,0.18959537572254334,0.0,0.6,0.17647058823529413,0.7,0.3333333333333333,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.1,0.041666666666666664
39,0.16198704103671707,0.1930635838150289,0.0,0.6,0.17647058823529413,0.7,0.3333333333333333,0.2,0.2,0.1,0.07142857142857142,0.1,0.09090909090909091,0.0,0.0,0.4,0.13333333333333333,0.0,0.0,0.1,0.041666666666666664
