Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.004096346059315091,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
2,0.008192692118630182,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
3,0.012289038177945273,0.014814814814814815,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.05263157894736842
4,0.016385384237260363,0.019753086419753086,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
5,0.020481730296575455,0.022222222222222223,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
6,0.024578076355890547,0.027160493827160494,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
7,0.028674422415205635,0.027160493827160494,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
8,0.03277076847452073,0.0345679012345679,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
9,0.036867114533835815,0.03950617283950617,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
10,0.04096346059315091,0.04197530864197531,0.0,0.0,0.0,0.1,0.06666666666666667,0.1,0.041666666666666664,0.0,0.0,0.1,0.05263157894736842
11,0.045059806652466,0.04938271604938271,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.1,0.05263157894736842
12,0.049156152711781094,0.05432098765432099,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.2,0.10526315789473684
13,0.05325249877109618,0.05925925925925926,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.2,0.10526315789473684
14,0.05734884483041127,0.05925925925925926,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.2,0.10526315789473684
15,0.061445190889726366,0.06419753086419754,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.2,0.10526315789473684
16,0.06554153694904145,0.07160493827160494,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.3,0.15789473684210525
17,0.06963788300835655,0.07407407407407407,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.08333333333333333,0.0,0.0,0.3,0.15789473684210525
