Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected)
1,0.004153513872736335,0.0023121387283236996,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00830702774547267,0.004624277456647399,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012460541618209005,0.005780346820809248,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01661405549094534,0.011560693641618497,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
5,0.020767569363681675,0.015028901734104046,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
6,0.02492108323641801,0.021965317919075144,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
7,0.029074597109154346,0.025433526011560695,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.0,0.0
8,0.03322811098189068,0.027745664739884393,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
9,0.03738162485462702,0.03236994219653179,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.1,0.041666666666666664
10,0.04153513872736335,0.035838150289017344,0.0,0.1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.2,0.08333333333333333
11,0.04568865260009968,0.04046242774566474,0.0,0.1,0.029411764705882353,0.1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.1,0.09090909090909091,0.3,0.125
12,0.04984216647283602,0.04393063583815029,0.0,0.1,0.029411764705882353,0.1,0.047619047619047616,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.3,0.125
13,0.05399568034557235,0.05202312138728324,0.0,0.2,0.058823529411764705,0.2,0.09523809523809523,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.4,0.16666666666666666
14,0.05814919421830869,0.055491329479768786,0.0,0.3,0.08823529411764706,0.3,0.14285714285714285,0.0,0.0,0.4,0.2857142857142857,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.4,0.16666666666666666
15,0.062302708091045024,0.058959537572254334,0.0,0.4,0.11764705882352941,0.4,0.19047619047619047,0.0,0.0,0.4,0.2857142857142857,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.4,0.16666666666666666
16,0.06645622196378136,0.06127167630057803,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.4,0.2857142857142857,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.4,0.16666666666666666
17,0.0706097358365177,0.06358381502890173,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.4,0.2857142857142857,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.1,0.09090909090909091,0.4,0.16666666666666666
18,0.07476324970925403,0.06705202312138728,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.4,0.2857142857142857,0.0,0.0,0.3,0.16666666666666666,0.0,0.0,0.1,0.09090909090909091,0.5,0.20833333333333334
19,0.07891676358199036,0.07514450867052024,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.2,0.06666666666666667,0.1,0.09090909090909091,0.5,0.20833333333333334
20,0.0830702774547267,0.07514450867052024,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.2,0.06666666666666667,0.1,0.09090909090909091,0.5,0.20833333333333334
21,0.08722379132746304,0.07976878612716763,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.2,0.06666666666666667,0.1,0.09090909090909091,0.5,0.20833333333333334
22,0.09137730520019936,0.08439306358381503,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.2,0.06666666666666667,0.1,0.09090909090909091,0.6,0.25
23,0.0955308190729357,0.08901734104046242,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.3,0.1,0.1,0.09090909090909091,0.6,0.25
24,0.09968433294567204,0.09364161849710982,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.0,0.0,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.3,0.1,0.1,0.09090909090909091,0.6,0.25
25,0.10383784681840838,0.09710982658959537,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.1,0.1,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.3,0.1,0.1,0.09090909090909091,0.6,0.25
26,0.1079913606911447,0.10173410404624278,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.1,0.1,0.5,0.35714285714285715,0.0,0.0,0.3,0.16666666666666666,0.4,0.13333333333333333,0.1,0.09090909090909091,0.6,0.25
27,0.11214487456388104,0.10867052023121387,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.1,0.1,0.6,0.42857142857142855,0.0,0.0,0.3,0.16666666666666666,0.4,0.13333333333333333,0.2,0.18181818181818182,0.6,0.25
28,0.11629838843661738,0.11329479768786127,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.1,0.1,0.6,0.42857142857142855,0.0,0.0,0.4,0.2222222222222222,0.4,0.13333333333333333,0.2,0.18181818181818182,0.6,0.25
29,0.12045190230935371,0.11907514450867052,0.0,0.5,0.14705882352941177,0.4,0.19047619047619047,0.1,0.1,0.6,0.42857142857142855,0.0,0.0,0.4,0.2222222222222222,0.4,0.13333333333333333,0.2,0.18181818181818182,0.6,0.25
