Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.004191114836546521,0.0034482758620689655,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008382229673093043,0.005172413793103448,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012573344509639563,0.010344827586206896,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016764459346186086,0.015517241379310345,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020955574182732608,0.02586206896551724,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.1,0.03125,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
6,0.025146689019279127,0.032758620689655175,0.0,0.1,0.09090909090909091,0.3,0.1111111111111111,0.0,0.0,0.1,0.03125,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
7,0.02933780385582565,0.03620689655172414,0.0,0.1,0.09090909090909091,0.3,0.1111111111111111,0.0,0.0,0.1,0.03125,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
8,0.03352891869237217,0.03620689655172414,0.0,0.1,0.09090909090909091,0.3,0.1111111111111111,0.0,0.0,0.1,0.03125,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
9,0.037720033528918694,0.039655172413793106,0.0,0.1,0.09090909090909091,0.3,0.1111111111111111,0.0,0.0,0.1,0.03125,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
10,0.041911148365465216,0.041379310344827586,0.0,0.1,0.09090909090909091,0.3,0.1111111111111111,0.0,0.0,0.1,0.03125,0.1,0.1,0.1,0.09090909090909091,0.0,0.0
